pair,ticker_a,ticker_b,z_window,entry_z,forward_horizon_bars,trade_count,mean_event_return,median_event_return,win_rate,approx_annualized_return
DRREDDY|MARUTI,DRREDDY,MARUTI,60,1.0,10,9318,-0.009364204267350755,-0.0077749613594820886,0.3399871216999356,-0.7561613666772394
DRREDDY|MARUTI,DRREDDY,MARUTI,60,1.5,10,5276,-0.010369757790251665,-0.007832822444342417,0.344579226686884,-0.7906158656285323
DRREDDY|MARUTI,DRREDDY,MARUTI,60,2.0,10,2420,-0.012831693003107226,-0.009701808261449781,0.343801652892562,-0.8558944903745616
DRREDDY|MARUTI,DRREDDY,MARUTI,120,1.0,10,9674,-0.010256496641431636,-0.008937434680120884,0.31693198263386396,-0.7869905058645502
DRREDDY|MARUTI,DRREDDY,MARUTI,120,1.5,10,5673,-0.010810043498322583,-0.008965031199139793,0.3224043715846995,-0.8041359495985194
DRREDDY|MARUTI,DRREDDY,MARUTI,120,2.0,10,2684,-0.011958078628762886,-0.008970649582110107,0.3297317436661699,-0.8354470275282383
DRREDDY|NESTLEIND,DRREDDY,NESTLEIND,60,1.0,10,9316,-0.009277971991939757,-0.008329070533769424,0.32052382996994416,-0.7529568024571371
DRREDDY|NESTLEIND,DRREDDY,NESTLEIND,60,1.5,10,5134,-0.009496663338158146,-0.007689719652134167,0.3297623685235684,-0.7610035612425557
DRREDDY|NESTLEIND,DRREDDY,NESTLEIND,60,2.0,10,2272,-0.009578683469018433,-0.007341695002813206,0.34375,-0.7639538918507928
DRREDDY|NESTLEIND,DRREDDY,NESTLEIND,120,1.0,10,9496,-0.009577848188190515,-0.008782389615152974,0.3100252737994945,-0.7639240292296354
DRREDDY|NESTLEIND,DRREDDY,NESTLEIND,120,1.5,10,5580,-0.009948054399493604,-0.008649592796168584,0.3103942652329749,-0.7767984354733808
DRREDDY|NESTLEIND,DRREDDY,NESTLEIND,120,2.0,10,2558,-0.011166553302886373,-0.00924267143056335,0.29749804534792806,-0.814445213613317
DRREDDY|ONGC,DRREDDY,ONGC,60,1.0,10,9292,-0.010078396552703468,-0.008808455117012389,0.34836418424451143,-0.7811632178293136
DRREDDY|ONGC,DRREDDY,ONGC,60,1.5,10,5301,-0.010074714204021758,-0.00896829230007276,0.3459724580267874,-0.78104107835481
DRREDDY|ONGC,DRREDDY,ONGC,60,2.0,10,2374,-0.010616742119240524,-0.009166566282412164,0.35762426284751475,-0.7983103749357464
DRREDDY|ONGC,DRREDDY,ONGC,120,1.0,10,9236,-0.010091264089705981,-0.00842656188279349,0.3495019488956258,-0.7815894887450453
DRREDDY|ONGC,DRREDDY,ONGC,120,1.5,10,5268,-0.011017105902268348,-0.009300043487070446,0.3464312832194381,-0.8101909192855374
DRREDDY|ONGC,DRREDDY,ONGC,120,2.0,10,2456,-0.011065041331877579,-0.010013435548353442,0.34405537459283386,-0.811565938548198
DRREDDY|RELIANCE,DRREDDY,RELIANCE,60,1.0,10,9340,-0.00920135524672269,-0.008492684900441482,0.339186295503212,-0.7500744935680065
DRREDDY|RELIANCE,DRREDDY,RELIANCE,60,1.5,10,5394,-0.009143021782420574,-0.008326081675744668,0.3439006303299963,-0.7478576223573239
DRREDDY|RELIANCE,DRREDDY,RELIANCE,60,2.0,10,2373,-0.010238235242009777,-0.008644578543020183,0.347661188369153,-0.7864001706120658
DRREDDY|RELIANCE,DRREDDY,RELIANCE,120,1.0,10,9428,-0.009160026179860604,-0.008185134788756286,0.34238438693254136,-0.7485058570047385
DRREDDY|RELIANCE,DRREDDY,RELIANCE,120,1.5,10,5461,-0.010139502965295885,-0.008959857539081227,0.3336385277421718,-0.7831801989443912
DRREDDY|RELIANCE,DRREDDY,RELIANCE,120,2.0,10,2508,-0.010463049422237048,-0.008946103332505,0.34290271132376393,-0.7935559389611504
DRREDDY|SBIN,DRREDDY,SBIN,60,1.0,10,9582,-0.011517538151627742,-0.010280773613755293,0.3168440826549781,-0.8240678390410274
DRREDDY|SBIN,DRREDDY,SBIN,60,1.5,10,5549,-0.012308464733535444,-0.011468508732096427,0.3018561903045594,-0.8439729965489319
DRREDDY|SBIN,DRREDDY,SBIN,60,2.0,10,2510,-0.012430606746210205,-0.011431552531488302,0.2944223107569721,-0.8468407354090499
DRREDDY|SBIN,DRREDDY,SBIN,120,1.0,10,9965,-0.01176540109726752,-0.010252161053126927,0.31389864525840444,-0.8305630115406448
DRREDDY|SBIN,DRREDDY,SBIN,120,1.5,10,5864,-0.012962439051525509,-0.011520737703213827,0.3030354706684857,-0.8587293450739508
DRREDDY|SBIN,DRREDDY,SBIN,120,2.0,10,2760,-0.014619444643192061,-0.013099503131249956,0.26413043478260867,-0.8902010454360119
DRREDDY|SUNPHARMA,DRREDDY,SUNPHARMA,60,1.0,10,9392,-0.009285057720009858,-0.008440918741493206,0.29684838160136284,-0.7532216923792712
DRREDDY|SUNPHARMA,DRREDDY,SUNPHARMA,60,1.5,10,5342,-0.009226102007543343,-0.00803663588274586,0.306626731561213,-0.7510090960392699
DRREDDY|SUNPHARMA,DRREDDY,SUNPHARMA,60,2.0,10,2260,-0.00974629412432889,-0.007467981653128387,0.32964601769911506,-0.7698709449501859
DRREDDY|SUNPHARMA,DRREDDY,SUNPHARMA,120,1.0,10,9627,-0.009012315415249956,-0.008325657929684524,0.29863924379349743,-0.7428191637404934
DRREDDY|SUNPHARMA,DRREDDY,SUNPHARMA,120,1.5,10,5489,-0.00970737130113554,-0.008583610444556931,0.29823282929495354,-0.7685101492928752
DRREDDY|SUNPHARMA,DRREDDY,SUNPHARMA,120,2.0,10,2437,-0.009661501389994848,-0.008438762531197836,0.31226918342224047,-0.7668962104594882
DRREDDY|TCS,DRREDDY,TCS,60,1.0,10,9263,-0.00961319004213621,-0.007889371106252926,0.3374716614487747,-0.7651842829323885
DRREDDY|TCS,DRREDDY,TCS,60,1.5,10,5262,-0.009914523446293837,-0.00791087025367929,0.3396047130368681,-0.7756616653450754
DRREDDY|TCS,DRREDDY,TCS,60,2.0,10,2428,-0.010573527825480688,-0.008629864960446116,0.3389621087314662,-0.7969846554927524
DRREDDY|TCS,DRREDDY,TCS,120,1.0,10,9498,-0.009621181531313524,-0.007923329154611695,0.3362813223836597,-0.7654683234143916
DRREDDY|TCS,DRREDDY,TCS,120,1.5,10,5561,-0.010563129588016126,-0.008576705209519636,0.3263801474554936,-0.7966643706387379
DRREDDY|TCS,DRREDDY,TCS,120,2.0,10,2663,-0.010702235954374773,-0.008471815168086174,0.3417198648141194,-0.8009078545576052
DRREDDY|TECHM,DRREDDY,TECHM,60,1.0,10,9369,-0.010139207601317467,-0.009178535229642841,0.33664211762194474,-0.7831704942158655
DRREDDY|TECHM,DRREDDY,TECHM,60,1.5,10,5396,-0.010031119434831893,-0.008849763618365673,0.3506300963676798,-0.7795899310854321
DRREDDY|TECHM,DRREDDY,TECHM,60,2.0,10,2383,-0.010048309633076702,-0.008471586313802511,0.36382710868652957,-0.7801632817577151
DRREDDY|TECHM,DRREDDY,TECHM,120,1.0,10,9554,-0.01011039193108044,-0.009127351291477175,0.3399623194473519,-0.7822216247916903
DRREDDY|TECHM,DRREDDY,TECHM,120,1.5,10,5461,-0.010574852056002896,-0.009152001111487682,0.34389305987914304,-0.7970254082398045
DRREDDY|TECHM,DRREDDY,TECHM,120,2.0,10,2437,-0.009873447444049693,-0.008506780552526742,0.37012720558063195,-0.7742612617321524
DRREDDY|ULTRACEMCO,DRREDDY,ULTRACEMCO,60,1.0,10,9422,-0.010054619266769276,-0.008721570651217413,0.3247718106559117,-0.7803733572706048
DRREDDY|ULTRACEMCO,DRREDDY,ULTRACEMCO,60,1.5,10,5356,-0.010065879982085158,-0.008346015939812792,0.33289768483943244,-0.7807477807182758
DRREDDY|ULTRACEMCO,DRREDDY,ULTRACEMCO,60,2.0,10,2356,-0.010998496761425324,-0.008513791342656642,0.3310696095076401,-0.8096544378093375
DRREDDY|ULTRACEMCO,DRREDDY,ULTRACEMCO,120,1.0,10,9800,-0.010650446128005324,-0.008951011000950847,0.31816326530612243,-0.7993383677538732
DRREDDY|ULTRACEMCO,DRREDDY,ULTRACEMCO,120,1.5,10,5759,-0.01198743462569688,-0.009563841753373891,0.3052613300920299,-0.8361787686994897
DRREDDY|ULTRACEMCO,DRREDDY,ULTRACEMCO,120,2.0,10,2708,-0.01176486779070508,-0.009015212338235169,0.310930576070901,-0.8305492953404114
DRREDDY|WIPRO,DRREDDY,WIPRO,60,1.0,10,9453,-0.010113338497065348,-0.008781627167813002,0.3222257484396488,-0.7823188410970936
DRREDDY|WIPRO,DRREDDY,WIPRO,60,1.5,10,5318,-0.009797753840360366,-0.008289132873504683,0.33132756675441893,-0.7716578575659432
DRREDDY|WIPRO,DRREDDY,WIPRO,60,2.0,10,2373,-0.010387378752395876,-0.00882556293180754,0.32954066582385166,-0.7911743560312039
DRREDDY|WIPRO,DRREDDY,WIPRO,120,1.0,10,9664,-0.010484912459475403,-0.009059970876370803,0.31570778145695366,-0.794238996777297
DRREDDY|WIPRO,DRREDDY,WIPRO,120,1.5,10,5623,-0.011100239269667175,-0.009111106649132759,0.3147785879423795,-0.8125692807599312
DRREDDY|WIPRO,DRREDDY,WIPRO,120,2.0,10,2574,-0.010696773134930017,-0.0084298887484674,0.3372183372183372,-0.8007428811754844
HCLTECH|HDFCBANK,HCLTECH,HDFCBANK,60,1.0,10,9539,-0.008801287192363767,-0.00848018914564783,0.32927979872103996,-0.7344725604687891
HCLTECH|HDFCBANK,HCLTECH,HDFCBANK,60,1.5,10,5333,-0.008911772205874084,-0.008502383501481548,0.3298331145696606,-0.7388754895568613
HCLTECH|HDFCBANK,HCLTECH,HDFCBANK,60,2.0,10,2411,-0.00954019962568927,-0.008909142093894755,0.3177104935711323,-0.7625741293511167
HCLTECH|HDFCBANK,HCLTECH,HDFCBANK,120,1.0,10,9497,-0.009198364215023685,-0.00852186034844628,0.3265241655259556,-0.7499612965128768
HCLTECH|HDFCBANK,HCLTECH,HDFCBANK,120,1.5,10,5622,-0.008812596591241647,-0.008553084780343079,0.32835289932408396,-0.73492661743793
HCLTECH|HDFCBANK,HCLTECH,HDFCBANK,120,2.0,10,2586,-0.007543198052883707,-0.007234540230149226,0.3534416086620263,-0.6788248860203914
HCLTECH|HINDUNILVR,HCLTECH,HINDUNILVR,60,1.0,10,9456,-0.009517166179330946,-0.008354634298272571,0.32550761421319796,-0.7617444810964382
HCLTECH|HINDUNILVR,HCLTECH,HINDUNILVR,60,1.5,10,5207,-0.009649594612765593,-0.008196202402159278,0.3259074323026695,-0.7664754448688991
HCLTECH|HINDUNILVR,HCLTECH,HINDUNILVR,60,2.0,10,2311,-0.008781658828938044,-0.007334307278012566,0.3448723496321939,-0.7336826735989458
HCLTECH|HINDUNILVR,HCLTECH,HINDUNILVR,120,1.0,10,9464,-0.009457635744523185,-0.007998592855718557,0.3364327979712595,-0.7595868740448677
HCLTECH|HINDUNILVR,HCLTECH,HINDUNILVR,120,1.5,10,5469,-0.010169611555024693,-0.008174245010249012,0.332601938197111,-0.7841672118766332
HCLTECH|HINDUNILVR,HCLTECH,HINDUNILVR,120,2.0,10,2491,-0.010249722259765913,-0.008347655426771287,0.33962264150943394,-0.7867717001321791
HCLTECH|ICICIBANK,HCLTECH,ICICIBANK,60,1.0,10,9454,-0.010365185396299971,-0.00941788761400025,0.3318172202242437,-0.7904707028704758
HCLTECH|ICICIBANK,HCLTECH,ICICIBANK,60,1.5,10,5406,-0.009199467404439235,-0.00856352196960809,0.35275619681834997,-0.7500030531816195
HCLTECH|ICICIBANK,HCLTECH,ICICIBANK,60,2.0,10,2547,-0.01020416949923622,-0.009793030423153241,0.34550451511582253,-0.7852945823733092
HCLTECH|ICICIBANK,HCLTECH,ICICIBANK,120,1.0,10,9659,-0.010923571928247227,-0.009793030423153241,0.3248783517962522,-0.8074791524398591
HCLTECH|ICICIBANK,HCLTECH,ICICIBANK,120,1.5,10,5833,-0.010602344399112382,-0.009634882168828598,0.3271044059660552,-0.7978696426084672
HCLTECH|ICICIBANK,HCLTECH,ICICIBANK,120,2.0,10,2758,-0.009840285739822398,-0.008797931913717801,0.3448150833937636,-0.7731243478503631
HCLTECH|INFY,HCLTECH,INFY,60,1.0,10,8985,-0.00820305917842583,-0.007994421094198949,0.2904841402337229,-0.7093203305636333
HCLTECH|INFY,HCLTECH,INFY,60,1.5,10,5056,-0.008078464128768066,-0.008107224077151209,0.292128164556962,-0.7037912271043758
HCLTECH|INFY,HCLTECH,INFY,60,2.0,10,2214,-0.00832204308243564,-0.008230531419531058,0.2971996386630533,-0.7145046939724288
HCLTECH|INFY,HCLTECH,INFY,120,1.0,10,9185,-0.008322617208782279,-0.008393629751281948,0.27980402830702233,-0.7145294857871096
HCLTECH|INFY,HCLTECH,INFY,120,1.5,10,5247,-0.008308410423966855,-0.008203614842097685,0.2914046121593291,-0.713915382378462
HCLTECH|INFY,HCLTECH,INFY,120,2.0,10,2437,-0.0082274344240958,-0.0089304135118192,0.29749692244562986,-0.7103899695097922
HCLTECH|ITC,HCLTECH,ITC,60,1.0,10,9613,-0.010293670071573694,-0.009272852657820962,0.3153021949443462,-0.7881872065534508
HCLTECH|ITC,HCLTECH,ITC,60,1.5,10,5502,-0.009613371480980524,-0.008755081542637735,0.3233369683751363,-0.7651907355795384
HCLTECH|ITC,HCLTECH,ITC,60,2.0,10,2463,-0.009133627630172053,-0.008511118911566544,0.3329273244011368,-0.7474987908974641
HCLTECH|ITC,HCLTECH,ITC,120,1.0,10,10020,-0.00961282289499312,-0.0088578969145998,0.3153692614770459,-0.7651712252614071
HCLTECH|ITC,HCLTECH,ITC,120,1.5,10,5740,-0.01000014887199533,-0.009115239812901577,0.3144599303135889,-0.7785532078520616
HCLTECH|ITC,HCLTECH,ITC,120,2.0,10,2648,-0.009708026729019674,-0.008739196915834701,0.32061933534743203,-0.768533129988326
HCLTECH|KOTAKBANK,HCLTECH,KOTAKBANK,60,1.0,10,9424,-0.008982411580549977,-0.008518254919537924,0.3387096774193548,-0.7416524476671174
HCLTECH|KOTAKBANK,HCLTECH,KOTAKBANK,60,1.5,10,5368,-0.008486771286004538,-0.008212976048600062,0.35376304023845007,-0.7215309476439515
HCLTECH|KOTAKBANK,HCLTECH,KOTAKBANK,60,2.0,10,2420,-0.00790401360840668,-0.008913104617782722,0.3586776859504132,-0.6958737553812905
HCLTECH|KOTAKBANK,HCLTECH,KOTAKBANK,120,1.0,10,9828,-0.009611585624535231,-0.009050406914058,0.32865282865282863,-0.7651272161472558
HCLTECH|KOTAKBANK,HCLTECH,KOTAKBANK,120,1.5,10,5603,-0.008748151661306812,-0.008670833024326658,0.33642691415313225,-0.7323288775446106
HCLTECH|KOTAKBANK,HCLTECH,KOTAKBANK,120,2.0,10,2612,-0.008123229818473176,-0.008250267046311866,0.35413476263399696,-0.7057896976220783
HCLTECH|LT,HCLTECH,LT,60,1.0,10,9523,-0.009439274576911067,-0.008887880455635749,0.32636774125800694,-0.7589174881511507
HCLTECH|LT,HCLTECH,LT,60,1.5,10,5362,-0.008745522730087212,-0.008132942882810768,0.34688549048862366,-0.7322223716106184
HCLTECH|LT,HCLTECH,LT,60,2.0,10,2463,-0.00967242577451932,-0.008667061960500716,0.34226552984165654,-0.7672815974504004
HCLTECH|LT,HCLTECH,LT,120,1.0,10,9531,-0.009672445136387339,-0.009287591666547343,0.3212674430804742,-0.7672822799300987
HCLTECH|LT,HCLTECH,LT,120,1.5,10,5649,-0.009920897792320891,-0.009515262534712746,0.32342007434944237,-0.7758782109657939
HCLTECH|LT,HCLTECH,LT,120,2.0,10,2577,-0.009690503995383152,-0.00918919976474389,0.3286767559177338,-0.7679179654026556
HCLTECH|M&M,HCLTECH,M&M,60,1.0,10,9616,-0.01011992132559582,-0.009305104660325126,0.334130615640599,-0.7825358732230892
HCLTECH|M&M,HCLTECH,M&M,60,1.5,10,5390,-0.010284695388002543,-0.009297729017677482,0.33098330241187385,-0.7878989032147417
HCLTECH|M&M,HCLTECH,M&M,60,2.0,10,2358,-0.010369627047432965,-0.009439789604722224,0.3375742154368109,-0.7906117162391659
HCLTECH|M&M,HCLTECH,M&M,120,1.0,10,9564,-0.010895547865355282,-0.009912933831339775,0.3237139272271016,-0.8066592025424356
HCLTECH|M&M,HCLTECH,M&M,120,1.5,10,5619,-0.011108857493134087,-0.010001317914465617,0.31962982737141843,-0.8128141394758175
HCLTECH|M&M,HCLTECH,M&M,120,2.0,10,2627,-0.011269278368033929,-0.009550146691911496,0.3330795584316711,-0.8173144063425033
HCLTECH|MARUTI,HCLTECH,MARUTI,60,1.0,10,9741,-0.009685532342927995,-0.008994699353506195,0.3309721794476953,-0.7677431317457127
HCLTECH|MARUTI,HCLTECH,MARUTI,60,1.5,10,5530,-0.009100764232079006,-0.008277118256748102,0.3414104882459313,-0.7462395012774202
HCLTECH|MARUTI,HCLTECH,MARUTI,60,2.0,10,2602,-0.009698017191448569,-0.00881532118013461,0.3389700230591852,-0.7681819272237351
HCLTECH|MARUTI,HCLTECH,MARUTI,120,1.0,10,9719,-0.00941163658341581,-0.008929827292897548,0.3320300442432349,-0.7579064083750855
HCLTECH|MARUTI,HCLTECH,MARUTI,120,1.5,10,5544,-0.009060768240487824,-0.008141878782487151,0.34505772005772006,-0.7446984792622919
HCLTECH|MARUTI,HCLTECH,MARUTI,120,2.0,10,2401,-0.009675318593475682,-0.0077747670653928215,0.3552686380674719,-0.7673835433732391
HCLTECH|NESTLEIND,HCLTECH,NESTLEIND,60,1.0,10,9461,-0.009735375176467656,-0.008791858665308513,0.3175140048620653,-0.7694900073552013
HCLTECH|NESTLEIND,HCLTECH,NESTLEIND,60,1.5,10,5382,-0.009908736926744372,-0.00886281515381282,0.31438127090301005,-0.7754649090681662
HCLTECH|NESTLEIND,HCLTECH,NESTLEIND,60,2.0,10,2395,-0.010429661396100909,-0.009104693859953855,0.3060542797494781,-0.7925084619108461
HCLTECH|NESTLEIND,HCLTECH,NESTLEIND,120,1.0,10,9511,-0.010057387086035144,-0.00913080810093263,0.3109031647565976,-0.780465447237594
HCLTECH|NESTLEIND,HCLTECH,NESTLEIND,120,1.5,10,5631,-0.010044754379765482,-0.009166661365113044,0.31415379151127687,-0.780044823799713
HCLTECH|NESTLEIND,HCLTECH,NESTLEIND,120,2.0,10,2684,-0.010548348931939946,-0.009587187383677642,0.3036512667660209,-0.7962082352317582
HCLTECH|ONGC,HCLTECH,ONGC,60,1.0,10,9405,-0.009254115734569102,-0.008978759231897667,0.34556087187666135,-0.7520628920902176
HCLTECH|ONGC,HCLTECH,ONGC,60,1.5,10,5259,-0.009266642309657621,-0.009175927768862373,0.3483552006084807,-0.752532671350248
HCLTECH|ONGC,HCLTECH,ONGC,60,2.0,10,2309,-0.008893045998253458,-0.008269284485275544,0.35426591598094415,-0.738134370659302
HCLTECH|ONGC,HCLTECH,ONGC,120,1.0,10,9327,-0.009455502213464046,-0.009292359257418477,0.343518816339659,-0.7595091876369968
HCLTECH|ONGC,HCLTECH,ONGC,120,1.5,10,5454,-0.00980182617883796,-0.009658541810786297,0.33608360836083606,-0.7717986775315228
HCLTECH|ONGC,HCLTECH,ONGC,120,2.0,10,2390,-0.009107793893291409,-0.008498029325707986,0.3506276150627615,-0.7465093936843248
HCLTECH|RELIANCE,HCLTECH,RELIANCE,60,1.0,10,9411,-0.008544963674740174,-0.008423793578413198,0.3328020401657635,-0.7239717818883515
HCLTECH|RELIANCE,HCLTECH,RELIANCE,60,1.5,10,5259,-0.008882289192123001,-0.00858233507666181,0.33010077961589657,-0.7377077088393176
HCLTECH|RELIANCE,HCLTECH,RELIANCE,60,2.0,10,2364,-0.009164656730804296,-0.008213981888204247,0.33883248730964466,-0.7486820940017286
HCLTECH|RELIANCE,HCLTECH,RELIANCE,120,1.0,10,9366,-0.008412478222215792,-0.008252516028598217,0.338031176596199,-0.7183836017924718
HCLTECH|RELIANCE,HCLTECH,RELIANCE,120,1.5,10,5369,-0.008327923302007016,-0.008170600133660222,0.33991432296517043,-0.714758511306155
HCLTECH|RELIANCE,HCLTECH,RELIANCE,120,2.0,10,2445,-0.008899979952132002,-0.008358160981761537,0.3456032719836401,-0.7384090359886647
HCLTECH|SBIN,HCLTECH,SBIN,60,1.0,10,9934,-0.01174261233105384,-0.011122453310949042,0.311757600161063,-0.8299759190082495
HCLTECH|SBIN,HCLTECH,SBIN,60,1.5,10,5722,-0.011052420808022002,-0.010456542144109272,0.31807060468367704,-0.8112048836099157
HCLTECH|SBIN,HCLTECH,SBIN,60,2.0,10,2560,-0.009826703526327899,-0.010013607842514954,0.33046875,-0.7726570558541509
HCLTECH|SBIN,HCLTECH,SBIN,120,1.0,10,10200,-0.01219641471850282,-0.011681645734018626,0.30598039215686273,-0.841295325669731
HCLTECH|SBIN,HCLTECH,SBIN,120,1.5,10,6009,-0.012254708834901425,-0.011703555211513391,0.3070394408387419,-0.8426940337194779
HCLTECH|SBIN,HCLTECH,SBIN,120,2.0,10,2755,-0.012141312322695873,-0.011455523110213707,0.3019963702359347,-0.8399618443844348
HCLTECH|SUNPHARMA,HCLTECH,SUNPHARMA,60,1.0,10,9084,-0.008960334723489847,-0.0076370121045233955,0.3476442095992955,-0.7407877337329352
HCLTECH|SUNPHARMA,HCLTECH,SUNPHARMA,60,1.5,10,5089,-0.008789982883129127,-0.007426131804984979,0.35645509923364116,-0.7340179357814882
HCLTECH|SUNPHARMA,HCLTECH,SUNPHARMA,60,2.0,10,2288,-0.007823058230047964,-0.006736279547095151,0.3732517482517482,-0.6921285128223325
HCLTECH|SUNPHARMA,HCLTECH,SUNPHARMA,120,1.0,10,9432,-0.009774581814792498,-0.008754744804084683,0.33545377438507207,-0.7708549329283236
HCLTECH|SUNPHARMA,HCLTECH,SUNPHARMA,120,1.5,10,5526,-0.010124818181652093,-0.008567366133339516,0.338581252262034,-0.782697180362873
HCLTECH|SUNPHARMA,HCLTECH,SUNPHARMA,120,2.0,10,2577,-0.009370689891191625,-0.00805352347676436,0.3492433061699651,-0.7564007091124458
HCLTECH|TCS,HCLTECH,TCS,60,1.0,10,9165,-0.008084789134841033,-0.007669460063930347,0.27714129841789414,-0.7040744096669556
HCLTECH|TCS,HCLTECH,TCS,60,1.5,10,5219,-0.007891098950349434,-0.0076952924259487045,0.27783100210768347,-0.6952793323532556
HCLTECH|TCS,HCLTECH,TCS,60,2.0,10,2267,-0.0068249370312936635,-0.00663101932571411,0.2964269960299956,-0.6420099241707484
HCLTECH|TCS,HCLTECH,TCS,120,1.0,10,9566,-0.00808819898438666,-0.00779310513348889,0.2782772318628476,-0.7042269635365924
HCLTECH|TCS,HCLTECH,TCS,120,1.5,10,5356,-0.00765842506236749,-0.006891045941450595,0.2953696788648245,-0.6843701802673912
HCLTECH|TCS,HCLTECH,TCS,120,2.0,10,2436,-0.007907838808065917,-0.006808533683233998,0.2951559934318555,-0.6960495966585836
HCLTECH|TECHM,HCLTECH,TECHM,60,1.0,10,9214,-0.008682584086725816,-0.008344130738024947,0.2973735619709138,-0.7296599317366503
HCLTECH|TECHM,HCLTECH,TECHM,60,1.5,10,5215,-0.009207161174591968,-0.008814485156783528,0.2908916586768936,-0.7502940764548633
HCLTECH|TECHM,HCLTECH,TECHM,60,2.0,10,2309,-0.009958888938166257,-0.009507912506287755,0.2927674317886531,-0.7771645246672487
HCLTECH|TECHM,HCLTECH,TECHM,120,1.0,10,9283,-0.008910621957452668,-0.00878864842557333,0.2909619734999461,-0.7388300267989766
HCLTECH|TECHM,HCLTECH,TECHM,120,1.5,10,5267,-0.009523119490844853,-0.0091688969096176,0.27966584393392824,-0.7619591906790406
HCLTECH|TECHM,HCLTECH,TECHM,120,2.0,10,2411,-0.010158531131775277,-0.009553466834831423,0.27208627125673995,-0.7838044960667359
HCLTECH|ULTRACEMCO,HCLTECH,ULTRACEMCO,60,1.0,10,9313,-0.009367448596921733,-0.008773703245899662,0.3340491785675937,-0.7562811230861957
HCLTECH|ULTRACEMCO,HCLTECH,ULTRACEMCO,60,1.5,10,5318,-0.007914386164650584,-0.007586668063470159,0.36047386235426854,-0.6963503389112112
HCLTECH|ULTRACEMCO,HCLTECH,ULTRACEMCO,60,2.0,10,2448,-0.0075528461564652195,-0.00766533069604731,0.3619281045751634,-0.6792928894022001
HCLTECH|ULTRACEMCO,HCLTECH,ULTRACEMCO,120,1.0,10,9582,-0.00987804869015393,-0.009161629912250079,0.3276977666457942,-0.7744185628318011
HCLTECH|ULTRACEMCO,HCLTECH,ULTRACEMCO,120,1.5,10,5504,-0.009380580523693383,-0.008803427698408355,0.3417514534883721,-0.7567652591705905
HCLTECH|ULTRACEMCO,HCLTECH,ULTRACEMCO,120,2.0,10,2528,-0.00969133595978002,-0.00896632102537764,0.3473101265822785,-0.7679472095793235
HCLTECH|WIPRO,HCLTECH,WIPRO,60,1.0,10,9073,-0.008532331398039935,-0.007885554331768789,0.2884382232999008,-0.7234437433134715
HCLTECH|WIPRO,HCLTECH,WIPRO,60,1.5,10,5112,-0.008004321347258756,-0.007374737814877415,0.3082942097026604,-0.7004515741567789
HCLTECH|WIPRO,HCLTECH,WIPRO,60,2.0,10,2370,-0.008130113983364842,-0.007122070891641773,0.32827004219409284,-0.7060958362548769
HCLTECH|WIPRO,HCLTECH,WIPRO,120,1.0,10,9339,-0.008744092927817141,-0.008230399032005918,0.2827925902130849,-0.7321644283353381
HCLTECH|WIPRO,HCLTECH,WIPRO,120,1.5,10,5277,-0.00817868899149605,-0.007339375428511652,0.3073716126587076,-0.7082469906827398
HCLTECH|WIPRO,HCLTECH,WIPRO,120,2.0,10,2559,-0.008811948145471987,-0.008153744074833982,0.31574833919499806,-0.7349006040789927
HDFCBANK|HINDUNILVR,HDFCBANK,HINDUNILVR,60,1.0,10,9518,-0.007496100362496255,-0.007062371176389551,0.3247530993906283,-0.6765305477514529
HDFCBANK|HINDUNILVR,HDFCBANK,HINDUNILVR,60,1.5,10,5390,-0.007261069078908914,-0.00661048224814309,0.3411873840445269,-0.6648355065043118
HDFCBANK|HINDUNILVR,HDFCBANK,HINDUNILVR,60,2.0,10,2321,-0.007159622684012711,-0.006885189810601698,0.34424816889271864,-0.6596587086192416
HDFCBANK|HINDUNILVR,HDFCBANK,HINDUNILVR,120,1.0,10,9697,-0.0077982480996708035,-0.0071840248895939495,0.3251521088996597,-0.6909715751859816
HDFCBANK|HINDUNILVR,HDFCBANK,HINDUNILVR,120,1.5,10,5434,-0.007799412813773597,-0.0074898913447193315,0.32885535517114467,-0.6910259842245697
HDFCBANK|HINDUNILVR,HDFCBANK,HINDUNILVR,120,2.0,10,2491,-0.008560014391043114,-0.007876910600456848,0.3195503813729426,-0.7245996057465192
HDFCBANK|ICICIBANK,HDFCBANK,ICICIBANK,60,1.0,10,8928,-0.006896851205875341,-0.006228470719666415,0.33008512544802865,-0.6458772451744874
HDFCBANK|ICICIBANK,HDFCBANK,ICICIBANK,60,1.5,10,4900,-0.006212088350321094,-0.005647628263397887,0.34959183673469385,-0.6073040175503881
HDFCBANK|ICICIBANK,HDFCBANK,ICICIBANK,60,2.0,10,2266,-0.005995123104097846,-0.005018433224978466,0.3702559576345984,-0.5942324825693137
HDFCBANK|ICICIBANK,HDFCBANK,ICICIBANK,120,1.0,10,8939,-0.007441298485430757,-0.006756012631157171,0.3177089159861282,-0.6738404042985224
HDFCBANK|ICICIBANK,HDFCBANK,ICICIBANK,120,1.5,10,5075,-0.006779972370454961,-0.006061659646967534,0.33773399014778327,-0.6395705782623715
HDFCBANK|ICICIBANK,HDFCBANK,ICICIBANK,120,2.0,10,2354,-0.006552298445457575,-0.005785762748054399,0.3466440101954121,-0.6269634398999062
