scenario,allocation,warmup_trade_count,lot_size,capital_budget_rupees,worst_trade_budget_rupees,drawdown_budget_rupees,allowed_lots,capital_lot_cap,worst_trade_lot_cap,drawdown_lot_cap,trades,first_entry,last_expiry,years,total_pnl_points_per_lot,worst_trade_points_per_lot,max_drawdown_points_per_lot,peak_margin_points_per_lot,one_lot_total_pnl_rupees,one_lot_worst_trade_rupees,one_lot_max_drawdown_rupees,one_lot_peak_margin_rupees,total_pnl_rupees,worst_trade_rupees,max_drawdown_rupees,peak_margin_rupees,capital_utilization,annualized_return_on_margin,annualized_pnl_rupees,annualized_return_on_capital_budget,positive_years,negative_years,positive_folds,negative_folds,max_year_pnl_share,deployable_under_budgets,passes_maturity_robustness
harsh_stress,def_full_resg0_ovg50,1,65,1000000,10000,25000,9,13,9,13,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,52824.524999999994,-1009.6125000000001,-1830.0749999999982,74168.57500000302,475420.725,-9086.5125,-16470.674999999985,667517.1750000272,0.6675171750000272,0.17317561869877474,90724.87973158307,0.09072487973158308,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,65,1000000,10000,50000,9,13,9,27,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,52824.524999999994,-1009.6125000000001,-1830.0749999999982,74168.57500000302,475420.725,-9086.5125,-16470.674999999985,667517.1750000272,0.6675171750000272,0.17317561869877474,90724.87973158307,0.09072487973158308,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,65,1000000,10000,100000,9,13,9,54,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,52824.524999999994,-1009.6125000000001,-1830.0749999999982,74168.57500000302,475420.725,-9086.5125,-16470.674999999985,667517.1750000272,0.6675171750000272,0.17317561869877474,90724.87973158307,0.09072487973158308,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,65,1000000,10000,200000,9,13,9,109,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,52824.524999999994,-1009.6125000000001,-1830.0749999999982,74168.57500000302,475420.725,-9086.5125,-16470.674999999985,667517.1750000272,0.6675171750000272,0.17317561869877474,90724.87973158307,0.09072487973158308,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,65,2000000,50000,50000,26,26,49,27,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,52824.524999999994,-1009.6125000000001,-1830.0749999999982,74168.57500000302,1373437.65,-26249.925000000003,-47581.94999999995,1928382.9500000787,0.9641914750000393,0.17317561869877474,262094.09700235107,0.13104704850117554,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,65,2000000,50000,100000,26,26,49,54,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,52824.524999999994,-1009.6125000000001,-1830.0749999999982,74168.57500000302,1373437.65,-26249.925000000003,-47581.94999999995,1928382.9500000787,0.9641914750000393,0.17317561869877474,262094.09700235107,0.13104704850117554,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,65,2000000,50000,200000,26,26,49,109,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,52824.524999999994,-1009.6125000000001,-1830.0749999999982,74168.57500000302,1373437.65,-26249.925000000003,-47581.94999999995,1928382.9500000787,0.9641914750000393,0.17317561869877474,262094.09700235107,0.13104704850117554,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,65,2000000,100000,50000,26,26,99,27,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,52824.524999999994,-1009.6125000000001,-1830.0749999999982,74168.57500000302,1373437.65,-26249.925000000003,-47581.94999999995,1928382.9500000787,0.9641914750000393,0.17317561869877474,262094.09700235107,0.13104704850117554,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,65,2000000,100000,100000,26,26,99,54,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,52824.524999999994,-1009.6125000000001,-1830.0749999999982,74168.57500000302,1373437.65,-26249.925000000003,-47581.94999999995,1928382.9500000787,0.9641914750000393,0.17317561869877474,262094.09700235107,0.13104704850117554,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,65,2000000,100000,200000,26,26,99,109,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,52824.524999999994,-1009.6125000000001,-1830.0749999999982,74168.57500000302,1373437.65,-26249.925000000003,-47581.94999999995,1928382.9500000787,0.9641914750000393,0.17317561869877474,262094.09700235107,0.13104704850117554,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,65,2000000,25000,50000,24,26,24,27,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,52824.524999999994,-1009.6125000000001,-1830.0749999999982,74168.57500000302,1267788.5999999999,-24230.7,-43921.79999999996,1780045.8000000725,0.8900229000000363,0.17317561869877474,241933.01261755484,0.12096650630877742,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,65,2000000,25000,100000,24,26,24,54,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,52824.524999999994,-1009.6125000000001,-1830.0749999999982,74168.57500000302,1267788.5999999999,-24230.7,-43921.79999999996,1780045.8000000725,0.8900229000000363,0.17317561869877474,241933.01261755484,0.12096650630877742,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,65,2000000,25000,200000,24,26,24,109,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,52824.524999999994,-1009.6125000000001,-1830.0749999999982,74168.57500000302,1267788.5999999999,-24230.7,-43921.79999999996,1780045.8000000725,0.8900229000000363,0.17317561869877474,241933.01261755484,0.12096650630877742,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,65,2000000,25000,25000,13,26,24,13,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,52824.524999999994,-1009.6125000000001,-1830.0749999999982,74168.57500000302,686718.825,-13124.962500000001,-23790.974999999977,964191.4750000393,0.48209573750001966,0.17317561869877474,131047.04850117554,0.06552352425058777,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,65,2000000,50000,25000,13,26,49,13,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,52824.524999999994,-1009.6125000000001,-1830.0749999999982,74168.57500000302,686718.825,-13124.962500000001,-23790.974999999977,964191.4750000393,0.48209573750001966,0.17317561869877474,131047.04850117554,0.06552352425058777,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,65,2000000,100000,25000,13,26,99,13,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,52824.524999999994,-1009.6125000000001,-1830.0749999999982,74168.57500000302,686718.825,-13124.962500000001,-23790.974999999977,964191.4750000393,0.48209573750001966,0.17317561869877474,131047.04850117554,0.06552352425058777,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,65,2000000,10000,25000,9,26,9,13,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,52824.524999999994,-1009.6125000000001,-1830.0749999999982,74168.57500000302,475420.725,-9086.5125,-16470.674999999985,667517.1750000272,0.3337585875000136,0.17317561869877474,90724.87973158307,0.04536243986579154,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,65,2000000,10000,50000,9,26,9,27,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,52824.524999999994,-1009.6125000000001,-1830.0749999999982,74168.57500000302,475420.725,-9086.5125,-16470.674999999985,667517.1750000272,0.3337585875000136,0.17317561869877474,90724.87973158307,0.04536243986579154,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,65,2000000,10000,100000,9,26,9,54,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,52824.524999999994,-1009.6125000000001,-1830.0749999999982,74168.57500000302,475420.725,-9086.5125,-16470.674999999985,667517.1750000272,0.3337585875000136,0.17317561869877474,90724.87973158307,0.04536243986579154,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,65,2000000,10000,200000,9,26,9,109,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,52824.524999999994,-1009.6125000000001,-1830.0749999999982,74168.57500000302,475420.725,-9086.5125,-16470.674999999985,667517.1750000272,0.3337585875000136,0.17317561869877474,90724.87973158307,0.04536243986579154,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,200000,10000,25000,2,2,8,11,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,121902.74999999999,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.78967476489,0.11631394837382444,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,200000,10000,50000,2,2,8,23,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,121902.74999999999,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.78967476489,0.11631394837382444,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,200000,10000,100000,2,2,8,47,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,121902.74999999999,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.78967476489,0.11631394837382444,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,200000,10000,200000,2,2,8,94,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,121902.74999999999,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.78967476489,0.11631394837382444,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,200000,25000,25000,2,2,21,11,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,121902.74999999999,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.78967476489,0.11631394837382444,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,200000,25000,50000,2,2,21,23,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,121902.74999999999,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.78967476489,0.11631394837382444,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,200000,25000,100000,2,2,21,47,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,121902.74999999999,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.78967476489,0.11631394837382444,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,200000,25000,200000,2,2,21,94,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,121902.74999999999,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.78967476489,0.11631394837382444,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,200000,50000,25000,2,2,42,11,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,121902.74999999999,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.78967476489,0.11631394837382444,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,200000,50000,50000,2,2,42,23,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,121902.74999999999,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.78967476489,0.11631394837382444,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,200000,50000,100000,2,2,42,47,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,121902.74999999999,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.78967476489,0.11631394837382444,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,200000,50000,200000,2,2,42,94,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,121902.74999999999,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.78967476489,0.11631394837382444,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,200000,100000,25000,2,2,85,11,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,121902.74999999999,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.78967476489,0.11631394837382444,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,200000,100000,50000,2,2,85,23,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,121902.74999999999,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.78967476489,0.11631394837382444,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,200000,100000,100000,2,2,85,47,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,121902.74999999999,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.78967476489,0.11631394837382444,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,200000,100000,200000,2,2,85,94,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,121902.74999999999,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.78967476489,0.11631394837382444,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,500000,10000,25000,5,5,8,11,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,304756.87499999994,-5824.6875,-10558.12499999999,427895.6250000174,0.8557912500000348,0.17317561869877474,58156.974186912215,0.11631394837382443,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,500000,10000,50000,5,5,8,23,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,304756.87499999994,-5824.6875,-10558.12499999999,427895.6250000174,0.8557912500000348,0.17317561869877474,58156.974186912215,0.11631394837382443,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,500000,10000,100000,5,5,8,47,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,304756.87499999994,-5824.6875,-10558.12499999999,427895.6250000174,0.8557912500000348,0.17317561869877474,58156.974186912215,0.11631394837382443,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,500000,10000,200000,5,5,8,94,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,304756.87499999994,-5824.6875,-10558.12499999999,427895.6250000174,0.8557912500000348,0.17317561869877474,58156.974186912215,0.11631394837382443,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,500000,25000,25000,5,5,21,11,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,304756.87499999994,-5824.6875,-10558.12499999999,427895.6250000174,0.8557912500000348,0.17317561869877474,58156.974186912215,0.11631394837382443,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,500000,25000,50000,5,5,21,23,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,304756.87499999994,-5824.6875,-10558.12499999999,427895.6250000174,0.8557912500000348,0.17317561869877474,58156.974186912215,0.11631394837382443,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,500000,25000,100000,5,5,21,47,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,304756.87499999994,-5824.6875,-10558.12499999999,427895.6250000174,0.8557912500000348,0.17317561869877474,58156.974186912215,0.11631394837382443,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,500000,25000,200000,5,5,21,94,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,304756.87499999994,-5824.6875,-10558.12499999999,427895.6250000174,0.8557912500000348,0.17317561869877474,58156.974186912215,0.11631394837382443,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,500000,50000,25000,5,5,42,11,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,304756.87499999994,-5824.6875,-10558.12499999999,427895.6250000174,0.8557912500000348,0.17317561869877474,58156.974186912215,0.11631394837382443,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,500000,50000,50000,5,5,42,23,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,304756.87499999994,-5824.6875,-10558.12499999999,427895.6250000174,0.8557912500000348,0.17317561869877474,58156.974186912215,0.11631394837382443,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,500000,50000,100000,5,5,42,47,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,304756.87499999994,-5824.6875,-10558.12499999999,427895.6250000174,0.8557912500000348,0.17317561869877474,58156.974186912215,0.11631394837382443,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,500000,50000,200000,5,5,42,94,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,304756.87499999994,-5824.6875,-10558.12499999999,427895.6250000174,0.8557912500000348,0.17317561869877474,58156.974186912215,0.11631394837382443,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,500000,100000,25000,5,5,85,11,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,304756.87499999994,-5824.6875,-10558.12499999999,427895.6250000174,0.8557912500000348,0.17317561869877474,58156.974186912215,0.11631394837382443,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,500000,100000,50000,5,5,85,23,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,304756.87499999994,-5824.6875,-10558.12499999999,427895.6250000174,0.8557912500000348,0.17317561869877474,58156.974186912215,0.11631394837382443,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,500000,100000,100000,5,5,85,47,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,304756.87499999994,-5824.6875,-10558.12499999999,427895.6250000174,0.8557912500000348,0.17317561869877474,58156.974186912215,0.11631394837382443,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,500000,100000,200000,5,5,85,94,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,304756.87499999994,-5824.6875,-10558.12499999999,427895.6250000174,0.8557912500000348,0.17317561869877474,58156.974186912215,0.11631394837382443,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,1000000,25000,25000,11,11,21,11,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,670465.1249999999,-12814.3125,-23227.874999999978,941370.3750000383,0.9413703750000383,0.17317561869877474,127945.34321120687,0.12794534321120687,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,1000000,25000,50000,11,11,21,23,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,670465.1249999999,-12814.3125,-23227.874999999978,941370.3750000383,0.9413703750000383,0.17317561869877474,127945.34321120687,0.12794534321120687,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,1000000,25000,100000,11,11,21,47,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,670465.1249999999,-12814.3125,-23227.874999999978,941370.3750000383,0.9413703750000383,0.17317561869877474,127945.34321120687,0.12794534321120687,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,1000000,25000,200000,11,11,21,94,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,670465.1249999999,-12814.3125,-23227.874999999978,941370.3750000383,0.9413703750000383,0.17317561869877474,127945.34321120687,0.12794534321120687,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,1000000,50000,25000,11,11,42,11,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,670465.1249999999,-12814.3125,-23227.874999999978,941370.3750000383,0.9413703750000383,0.17317561869877474,127945.34321120687,0.12794534321120687,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,1000000,50000,50000,11,11,42,23,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,670465.1249999999,-12814.3125,-23227.874999999978,941370.3750000383,0.9413703750000383,0.17317561869877474,127945.34321120687,0.12794534321120687,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,1000000,50000,100000,11,11,42,47,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,670465.1249999999,-12814.3125,-23227.874999999978,941370.3750000383,0.9413703750000383,0.17317561869877474,127945.34321120687,0.12794534321120687,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,1000000,50000,200000,11,11,42,94,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,670465.1249999999,-12814.3125,-23227.874999999978,941370.3750000383,0.9413703750000383,0.17317561869877474,127945.34321120687,0.12794534321120687,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,1000000,100000,25000,11,11,85,11,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,670465.1249999999,-12814.3125,-23227.874999999978,941370.3750000383,0.9413703750000383,0.17317561869877474,127945.34321120687,0.12794534321120687,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,1000000,100000,50000,11,11,85,23,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,670465.1249999999,-12814.3125,-23227.874999999978,941370.3750000383,0.9413703750000383,0.17317561869877474,127945.34321120687,0.12794534321120687,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,75,1000000,100000,100000,11,11,85,47,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,60951.37499999999,-1164.9375,-2111.624999999998,85579.12500000348,670465.1249999999,-12814.3125,-23227.874999999978,941370.3750000383,0.9413703750000383,0.17317561869877474,127945.34321120687,0.12794534321120687,5,0,4,0,0.32707322025138896,True,True
