symbol,trade_date,expiry_date,entry_spot,expiry_spot,short_put_strike,long_put_strike,short_put_premium,long_put_premium,net_credit_points,spread_width_points,max_loss_points,max_loss_pct_collateral,pnl_points,return_on_max_loss,return_on_cash_equivalent,assigned_or_tested,_symbol,_entry_date,_expiry_date,strategy,variant,scenario,event_window_start,event_window_end,event_count,event_symbols,event_dates,event_sources,event_weight_pct,event_overlap_eligible,vetoed_by_overlay,broker_orders_allowed,allocation,residual_growth_weight,overlap_growth_weight,entry_date,weighted_pnl_points,weighted_return_on_margin,active_legs,has_defensive,has_growth
LT,2018-12-27,2019-01-31,1425.05,1314.3,1340.0,1300.0,9.1,5.4,3.6999999999999993,40.0,36.3,0.0270895522388059,-22.00000000000005,-0.6060606060606074,-0.0164179104477612,True,LT,2018-12-27,2019-01-31,TB15_T04,symbol_event_pm1d_window,stock_symbol,2018-12-26,2019-02-01,0,,,,0.0,False,False,False,,,,,,,,,
LT,2019-01-24,2019-02-28,1295.35,1292.95,1220.0,1200.0,16.05,11.0,5.050000000000001,20.0,14.95,0.0122540983606557,5.050000000000001,0.3377926421404683,0.004139344262295,False,LT,2019-01-24,2019-02-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2019-01-23,2019-03-01,0,,,,0.0,False,False,False,,,,,,,,,
LT,2019-02-21,2019-03-28,1284.1,1386.7,1200.0,1160.0,11.25,5.6,5.65,40.0,34.35,0.028625,5.65,0.1644832605531295,0.0047083333333333,False,LT,2019-02-21,2019-03-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2019-02-20,2019-03-29,0,,,,0.0,False,False,False,,,,,,,,,
LT,2019-03-22,2019-04-25,1394.7,1355.15,1320.0,1300.0,11.95,8.5,3.4499999999999997,20.0,16.55,0.0125378787878787,3.4499999999999997,0.2084592145015105,0.0026136363636363,False,LT,2019-03-22,2019-04-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2019-03-21,2019-04-26,0,,,,0.0,False,False,False,,,,,,,,,
LT,2019-04-25,2019-05-30,1355.15,1558.6,1280.0,1240.0,13.65,8.0,5.65,40.0,34.35,0.0268359375,5.65,0.1644832605531295,0.0044140625,False,LT,2019-04-25,2019-05-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2019-04-24,2019-05-31,0,,,,0.0,False,False,False,,,,,,,,,
LT,2019-05-23,2019-06-27,1476.1,1550.9,1400.0,1340.0,16.8,4.5,12.3,60.0,47.7,0.0340714285714285,12.3,0.2578616352201258,0.0087857142857142,False,LT,2019-05-23,2019-06-27,TB15_T04,symbol_event_pm1d_window,stock_symbol,2019-05-22,2019-06-28,0,,,,0.0,False,False,False,,,,,,,,,
LT,2019-06-20,2019-07-25,1557.1,1372.4,1460.0,1400.0,12.0,4.5,7.5,60.0,52.5,0.035958904109589,-52.5,-1.0,-0.035958904109589,True,LT,2019-06-20,2019-07-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2019-06-19,2019-07-26,0,,,,0.0,False,False,False,,,,,,,,,
LT,2019-07-25,2019-08-29,1372.4,1342.45,1300.0,1280.0,11.0,7.0,4.0,20.0,16.0,0.0123076923076923,4.0,0.25,0.003076923076923,False,LT,2019-07-25,2019-08-29,TB15_T04,symbol_event_pm1d_window,stock_symbol,2019-07-24,2019-08-30,0,,,,0.0,False,False,False,,,,,,,,,
LT,2019-08-22,2019-09-26,1294.25,1489.85,1220.0,1180.0,16.0,9.8,6.199999999999999,40.0,33.8,0.0277049180327868,6.199999999999999,0.1834319526627219,0.0050819672131147,False,LT,2019-08-22,2019-09-26,TB15_T04,symbol_event_pm1d_window,stock_symbol,2019-08-21,2019-09-27,0,,,,0.0,False,False,False,,,,,,,,,
LT,2019-09-26,2019-10-31,1489.85,1473.05,1400.0,1340.0,14.15,6.4,7.75,60.0,52.25,0.0373214285714285,7.75,0.1483253588516746,0.0055357142857142,False,LT,2019-09-26,2019-10-31,TB15_T04,symbol_event_pm1d_window,stock_symbol,2019-09-25,2019-11-01,0,,,,0.0,False,False,False,,,,,,,,,
LT,2019-11-21,2019-12-26,1392.7,1279.3,1320.0,1260.0,18.0,8.95,9.05,60.0,50.95,0.0385984848484848,-31.650000000000045,-0.621197252208048,-0.0239772727272727,True,LT,2019-11-21,2019-12-26,TB15_T04,symbol_event_pm1d_window,stock_symbol,2019-11-20,2019-12-27,0,,,,0.0,False,False,False,,,,,,,,,
LT,2019-12-26,2020-01-30,1279.3,1370.2,1200.0,1180.0,6.25,5.5,0.75,20.0,19.25,0.0160416666666666,0.75,0.0389610389610389,0.000625,False,LT,2019-12-26,2020-01-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2019-12-25,2020-01-31,0,,,,0.0,False,False,False,,,,,,,,,
LT,2020-01-23,2020-02-27,1332.3,1210.35,1260.0,1220.0,12.05,7.0,5.050000000000001,40.0,34.95,0.0277380952380952,-34.95,-1.0,-0.0277380952380952,True,LT,2020-01-23,2020-02-27,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-01-22,2020-02-28,0,,,,0.0,False,False,False,,,,,,,,,
LT,2020-03-26,2020-04-30,838.0,897.55,780.0,740.0,62.6,48.15,14.450000000000005,40.0,25.55,0.0327564102564102,14.450000000000005,0.5655577299412917,0.018525641025641,False,LT,2020-03-26,2020-04-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-03-25,2020-05-01,0,,,,0.0,False,False,False,,,,,,,,,
LT,2020-04-23,2020-05-28,840.6,905.5,780.0,700.0,26.1,8.5,17.6,80.0,62.4,0.08,17.6,0.2820512820512821,0.0225641025641025,False,LT,2020-04-23,2020-05-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-04-22,2020-05-29,0,,,,0.0,False,False,False,,,,,,,,,
LT,2020-05-21,2020-06-25,820.5,943.1,760.0,740.0,19.15,14.55,4.599999999999998,20.0,15.400000000000002,0.0202631578947368,4.599999999999998,0.2987012987012985,0.0060526315789473,False,LT,2020-05-21,2020-06-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-05-20,2020-06-26,0,,,,0.0,False,False,False,,,,,,,,,
LT,2020-06-25,2020-07-30,943.1,908.25,890.0,850.0,25.2,15.25,9.95,40.0,30.05,0.0337640449438202,9.95,0.3311148086522462,0.0111797752808988,False,LT,2020-06-25,2020-07-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-06-24,2020-07-31,0,,,,0.0,False,False,False,,,,,,,,,
LT,2020-07-23,2020-08-27,916.55,975.6,860.0,850.0,22.0,18.55,3.4499999999999997,10.0,6.550000000000001,0.0076162790697674,3.4499999999999997,0.5267175572519083,0.0040116279069767,False,LT,2020-07-23,2020-08-27,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-07-22,2020-08-28,0,,,,0.0,False,False,False,,,,,,,,,
LT,2020-08-20,2020-09-24,995.75,850.7,940.0,900.0,17.0,8.8,8.2,40.0,31.8,0.0338297872340425,-31.8,-1.0,-0.0338297872340425,True,LT,2020-08-20,2020-09-24,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-08-19,2020-09-25,0,,,,0.0,False,False,False,,,,,,,,,
LT,2020-09-24,2020-10-29,850.7,934.5,800.0,780.0,14.8,10.35,4.450000000000001,20.0,15.55,0.0194375,4.450000000000001,0.2861736334405145,0.0055625,False,LT,2020-09-24,2020-10-29,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-09-23,2020-10-30,0,,,,0.0,False,False,False,,,,,,,,,
LT,2020-10-22,2020-11-26,936.3,1118.85,880.0,840.0,13.55,6.5,7.050000000000001,40.0,32.95,0.0374431818181818,7.050000000000001,0.2139605462822458,0.0080113636363636,False,LT,2020-10-22,2020-11-26,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-10-21,2020-11-27,0,,,,0.0,False,False,False,,,,,,,,,
LT,2020-11-26,2020-12-31,1118.85,1287.6,1060.0,1020.0,18.6,10.65,7.950000000000001,40.0,32.05,0.0302358490566037,7.950000000000001,0.2480499219968799,0.0075,False,LT,2020-11-26,2020-12-31,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-11-25,2021-01-01,0,,,,0.0,False,False,False,,,,,,,,,
LT,2020-12-24,2021-01-28,1262.2,1345.35,1180.0,1120.0,21.4,8.15,13.249999999999998,60.0,46.75,0.0396186440677966,13.249999999999998,0.2834224598930481,0.011228813559322,False,LT,2020-12-24,2021-01-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2020-12-23,2021-01-29,0,,,,0.0,False,False,False,,,,,,,,,
LT,2021-01-21,2021-02-25,1371.3,1506.45,1300.0,1240.0,32.4,11.0,21.4,60.0,38.6,0.0296923076923076,21.4,0.5544041450777202,0.0164615384615384,False,LT,2021-01-21,2021-02-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-01-20,2021-02-26,0,,,,0.0,False,False,False,,,,,,,,,
LT,2021-02-18,2021-03-25,1524.6,1371.1,1440.0,1380.0,24.65,12.0,12.65,60.0,47.35,0.0328819444444444,-47.35,-1.0,-0.0328819444444444,True,LT,2021-02-18,2021-03-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-02-17,2021-03-26,0,,,,0.0,False,False,False,,,,,,,,,
LT,2021-03-25,2021-04-29,1371.1,1358.65,1300.0,1240.0,20.3,9.55,10.75,60.0,49.25,0.0378846153846153,10.75,0.2182741116751269,0.0082692307692307,False,LT,2021-03-25,2021-04-29,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-03-24,2021-04-30,0,,,,0.0,False,False,False,,,,,,,,,
LT,2021-05-20,2021-06-24,1409.75,1504.05,1320.0,1260.0,14.2,6.05,8.149999999999999,60.0,51.85,0.039280303030303,8.149999999999999,0.1571841851494695,0.0061742424242424,False,LT,2021-05-20,2021-06-24,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-05-19,2021-06-25,0,,,,0.0,False,False,False,,,,,,,,,
LT,2021-06-24,2021-07-29,1504.05,1596.0,1420.0,1360.0,12.6,5.4,7.199999999999999,60.0,52.8,0.0371830985915492,7.199999999999999,0.1363636363636363,0.0050704225352112,False,LT,2021-06-24,2021-07-29,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-06-23,2021-07-30,0,,,,0.0,False,False,False,,,,,,,,,
LT,2021-07-22,2021-08-26,1642.15,1595.75,1560.0,1500.0,19.6,8.8,10.8,60.0,49.2,0.0315384615384615,10.8,0.2195121951219512,0.0069230769230769,False,LT,2021-07-22,2021-08-26,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-07-21,2021-08-27,0,,,,0.0,False,False,False,,,,,,,,,
LT,2021-08-26,2021-09-30,1595.75,1702.95,1500.0,1460.0,11.9,7.2,4.7,40.0,35.3,0.0235333333333333,4.7,0.1331444759206799,0.0031333333333333,False,LT,2021-08-26,2021-09-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-08-25,2021-10-01,0,,,,0.0,False,False,False,,,,,,,,,
LT,2021-09-23,2021-10-28,1769.7,1814.25,1680.0,1600.0,24.95,9.6,15.35,80.0,64.65,0.0384821428571428,15.35,0.2374323279195668,0.0091369047619047,False,LT,2021-09-23,2021-10-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-09-22,2021-10-29,0,,,,0.0,False,False,False,,,,,,,,,
LT,2021-10-21,2021-11-25,1805.75,1849.9,1700.0,1660.0,28.5,20.0,8.5,40.0,31.5,0.0185294117647058,8.5,0.2698412698412698,0.005,False,LT,2021-10-21,2021-11-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-10-20,2021-11-26,0,,,,0.0,False,False,False,,,,,,,,,
LT,2021-11-25,2021-12-30,1849.9,1885.7,1740.0,1700.0,10.15,5.6,4.550000000000001,40.0,35.45,0.0203735632183908,4.550000000000001,0.1283497884344147,0.0026149425287356,False,LT,2021-11-25,2021-12-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-11-24,2021-12-31,0,,,,0.0,False,False,False,,,,,,,,,
LT,2021-12-23,2022-01-27,1878.45,1910.85,1760.0,1700.0,13.05,6.1,6.950000000000001,60.0,53.05,0.0301420454545454,6.950000000000001,0.1310084825636192,0.0039488636363636,False,LT,2021-12-23,2022-01-27,TB15_T04,symbol_event_pm1d_window,stock_symbol,2021-12-22,2022-01-28,0,,,,0.0,False,False,False,,,,,,,,,
LT,2022-01-20,2022-02-24,2003.5,1757.35,1900.0,1880.0,25.85,21.6,4.25,20.0,15.75,0.0082894736842105,-15.75,-1.0,-0.0082894736842105,True,LT,2022-01-20,2022-02-24,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-01-19,2022-02-25,0,,,,0.0,False,False,False,,,,,,,,,
LT,2022-02-24,2022-03-31,1757.35,1767.65,1660.0,1580.0,31.55,11.95,19.6,80.0,60.4,0.0363855421686747,19.6,0.3245033112582782,0.0118072289156626,False,LT,2022-02-24,2022-03-31,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-02-23,2022-04-01,0,,,,0.0,False,False,False,,,,,,,,,
LT,2022-03-24,2022-04-28,1771.55,1719.25,1680.0,1600.0,28.0,13.4,14.6,80.0,65.4,0.0389285714285714,14.6,0.2232415902140672,0.0086904761904761,False,LT,2022-03-24,2022-04-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-03-23,2022-04-29,0,,,,0.0,False,False,False,,,,,,,,,
LT,2022-04-21,2022-05-26,1714.5,1564.55,1600.0,1560.0,15.15,10.0,5.15,40.0,34.85,0.02178125,-30.300000000000047,-0.8694404591104747,-0.0189375,True,LT,2022-04-21,2022-05-26,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-04-20,2022-05-27,0,,,,0.0,False,False,False,,,,,,,,,
LT,2022-05-26,2022-06-30,1564.55,1558.25,1480.0,1420.0,20.8,16.2,4.600000000000001,60.0,55.4,0.0374324324324324,4.600000000000001,0.0830324909747292,0.0031081081081081,False,LT,2022-05-26,2022-06-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-05-25,2022-07-01,0,,,,0.0,False,False,False,,,,,,,,,
LT,2022-06-23,2022-07-28,1494.3,1801.25,1400.0,1300.0,20.6,6.2,14.400000000000002,100.0,85.6,0.0611428571428571,14.400000000000002,0.1682242990654206,0.0102857142857142,False,LT,2022-06-23,2022-07-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-06-22,2022-07-29,0,,,,0.0,False,False,False,,,,,,,,,
LT,2022-07-21,2022-08-25,1765.15,1877.9,1660.0,1600.0,17.25,6.7,10.55,60.0,49.45,0.029789156626506,10.55,0.2133468149646107,0.0063554216867469,False,LT,2022-07-21,2022-08-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-07-20,2022-08-26,0,,,,0.0,False,False,False,,,,,,,,,
LT,2022-08-25,2022-09-29,1877.9,1815.5,1780.0,1700.0,21.2,10.5,10.7,80.0,69.3,0.0389325842696629,10.7,0.1544011544011544,0.0060112359550561,False,LT,2022-08-25,2022-09-29,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-08-24,2022-09-30,0,,,,0.0,False,False,False,,,,,,,,,
LT,2022-09-22,2022-10-27,1888.2,1964.05,1700.0,1600.0,10.2,5.0,5.199999999999999,100.0,94.8,0.0557647058823529,5.199999999999999,0.0548523206751054,0.0030588235294117,False,LT,2022-09-22,2022-10-27,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-09-21,2022-10-28,0,,,,0.0,False,False,False,,,,,,,,,
LT,2022-10-20,2022-11-24,1904.15,2052.2,1800.0,1700.0,19.8,6.5,13.3,100.0,86.7,0.0481666666666666,13.3,0.1534025374855824,0.0073888888888888,False,LT,2022-10-20,2022-11-24,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-10-19,2022-11-25,0,,,,0.0,False,False,False,,,,,,,,,
LT,2022-11-24,2022-12-29,2052.2,2110.9,1940.0,1860.0,10.35,4.0,6.35,80.0,73.65,0.0379639175257731,6.35,0.0862186014935505,0.0032731958762886,False,LT,2022-11-24,2022-12-29,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-11-23,2022-12-30,0,,,,0.0,False,False,False,,,,,,,,,
LT,2022-12-21,2023-01-25,2146.3,2174.7,2000.0,1900.0,7.95,3.5,4.45,100.0,95.55,0.047775,4.45,0.0465724751439037,0.002225,False,LT,2022-12-21,2023-01-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2022-12-20,2023-01-26,0,,,,0.0,False,False,False,,,,,,,,,
LT,2023-01-19,2023-02-23,2273.1,2159.15,2140.0,2060.0,16.8,7.5,9.3,80.0,70.7,0.03303738317757,9.3,0.1315417256011315,0.0043457943925233,False,LT,2023-01-19,2023-02-23,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-01-18,2023-02-24,0,,,,0.0,False,False,False,,,,,,,,,
LT,2023-02-22,2023-03-29,2194.75,2147.45,2080.0,2000.0,17.7,6.95,10.75,80.0,69.25,0.0332932692307692,10.75,0.1552346570397112,0.0051682692307692,False,LT,2023-02-22,2023-03-29,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-02-21,2023-03-30,0,,,,0.0,False,False,False,,,,,,,,,
LT,2023-04-20,2023-05-25,2232.75,2204.7,2100.0,2000.0,11.5,3.55,7.95,100.0,92.05,0.0438333333333333,7.95,0.0863661053775122,0.0037857142857142,False,LT,2023-04-20,2023-05-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-04-19,2023-05-26,0,,,,0.0,False,False,False,,,,,,,,,
LT,2023-06-22,2023-07-27,2416.25,2660.2,2280.0,2200.0,17.0,7.0,10.0,80.0,70.0,0.0307017543859649,10.0,0.1428571428571428,0.0043859649122807,False,LT,2023-06-22,2023-07-27,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-06-21,2023-07-28,0,,,,0.0,False,False,False,,,,,,,,,
LT,2023-07-27,2023-08-31,2660.2,2702.7,2520.0,2440.0,17.15,10.8,6.349999999999998,80.0,73.65,0.0292261904761904,6.349999999999998,0.0862186014935505,0.0025198412698412,False,LT,2023-07-27,2023-08-31,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-07-26,2023-09-01,0,,,,0.0,False,False,False,,,,,,,,,
LT,2023-08-24,2023-09-28,2688.15,3010.0,2520.0,2480.0,6.05,4.95,1.0999999999999996,40.0,38.9,0.0154365079365079,1.0999999999999996,0.0282776349614395,0.0004365079365079,False,LT,2023-08-24,2023-09-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-08-23,2023-09-29,0,,,,0.0,False,False,False,,,,,,,,,
LT,2023-09-21,2023-10-26,2899.35,2864.6,2700.0,2600.0,9.65,4.35,5.300000000000001,100.0,94.7,0.035074074074074,5.300000000000001,0.0559662090813094,0.0019629629629629,False,LT,2023-09-21,2023-10-26,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-09-20,2023-10-27,0,,,,0.0,False,False,False,,,,,,,,,
LT,2023-10-26,2023-11-30,2864.6,3109.2,2700.0,2600.0,15.7,6.85,8.85,100.0,91.15,0.0337592592592592,8.85,0.0970927043335161,0.0032777777777777,False,LT,2023-10-26,2023-11-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-10-25,2023-12-01,0,,,,0.0,False,False,False,,,,,,,,,
LT,2023-11-23,2023-12-28,3045.65,3518.05,2860.0,2800.0,23.5,7.1,16.4,60.0,43.6,0.0152447552447552,16.4,0.3761467889908256,0.0057342657342657,False,LT,2023-11-23,2023-12-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-11-22,2023-12-29,0,,,,0.0,False,False,False,,,,,,,,,
LT,2023-12-21,2024-01-25,3424.15,3593.45,3200.0,3100.0,17.05,10.45,6.600000000000001,100.0,93.4,0.0291875,6.600000000000001,0.0706638115631691,0.0020625,False,LT,2023-12-21,2024-01-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2023-12-20,2024-01-26,0,,,,0.0,False,False,False,,,,,,,,,
LT,2024-01-25,2024-02-29,3593.45,3477.55,3400.0,3300.0,29.95,16.25,13.7,100.0,86.3,0.0253823529411764,13.7,0.1587485515643105,0.0040294117647058,False,LT,2024-01-25,2024-02-29,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-01-24,2024-03-01,0,,,,0.0,False,False,False,,,,,,,,,
LT,2024-02-22,2024-03-28,3363.75,3763.9,3100.0,3000.0,14.9,7.5,7.4,100.0,92.6,0.0298709677419354,7.4,0.0799136069114471,0.0023870967741935,False,LT,2024-02-22,2024-03-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-02-21,2024-03-29,0,,,,0.0,False,False,False,,,,,,,,,
LT,2024-03-21,2024-04-25,3560.0,3652.3,3300.0,3200.0,11.25,6.95,4.3,100.0,95.7,0.029,4.3,0.044932079414838,0.0013030303030303,False,LT,2024-03-21,2024-04-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-03-20,2024-04-26,0,,,,0.0,False,False,False,,,,,,,,,
LT,2024-04-25,2024-05-30,3652.3,3634.7,3460.0,3360.0,24.9,12.5,12.4,100.0,87.6,0.0253179190751445,12.4,0.1415525114155251,0.0035838150289017,False,LT,2024-04-25,2024-05-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-04-24,2024-05-31,0,,,,0.0,False,False,False,,,,,,,,,
LT,2024-05-23,2024-06-27,3585.4,3564.4,3400.0,3240.0,63.9,28.45,35.45,160.0,124.55,0.0366323529411764,35.45,0.2846246487354476,0.0104264705882352,False,LT,2024-05-23,2024-06-27,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-05-22,2024-06-28,0,,,,0.0,False,False,False,,,,,,,,,
LT,2024-06-20,2024-07-25,3594.45,3619.15,3400.0,3300.0,29.9,16.1,13.799999999999995,100.0,86.2,0.0253529411764705,13.799999999999995,0.1600928074245939,0.0040588235294117,False,LT,2024-06-20,2024-07-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-06-19,2024-07-26,0,,,,0.0,False,False,False,,,,,,,,,
LT,2024-07-25,2024-08-29,3619.15,3683.45,3400.0,3300.0,24.25,14.0,10.25,100.0,89.75,0.0263970588235294,10.25,0.1142061281337047,0.0030147058823529,False,LT,2024-07-25,2024-08-29,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-07-24,2024-08-30,0,,,,0.0,False,False,False,,,,,,,,,
LT,2024-08-22,2024-09-26,3606.5,3762.15,3400.0,3100.0,18.05,6.5,11.55,300.0,288.45,0.0848382352941176,11.55,0.0400416016640665,0.0033970588235294,False,LT,2024-08-22,2024-09-26,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-08-21,2024-09-27,0,,,,0.0,False,False,False,,,,,,,,,
LT,2024-09-26,2024-10-31,3762.15,3622.3,3550.0,3400.0,24.1,9.9,14.2,150.0,135.8,0.0382535211267605,14.2,0.1045655375552282,0.004,False,LT,2024-09-26,2024-10-31,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-09-25,2024-11-01,0,,,,0.0,False,False,False,,,,,,,,,
LT,2024-10-24,2024-11-28,3442.65,3666.05,3250.0,3200.0,33.65,25.1,8.549999999999997,50.0,41.45,0.0127538461538461,8.549999999999997,0.2062726176115801,0.0026307692307692,False,LT,2024-10-24,2024-11-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-10-23,2024-11-29,0,,,,0.0,False,False,False,,,,,,,,,
LT,2024-11-21,2024-12-26,3483.5,3629.5,3300.0,3200.0,30.1,17.9,12.200000000000005,100.0,87.8,0.0266060606060606,12.200000000000005,0.1389521640091116,0.0036969696969696,False,LT,2024-11-21,2024-12-26,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-11-20,2024-12-27,0,,,,0.0,False,False,False,,,,,,,,,
LT,2024-12-26,2025-01-30,3629.5,3420.95,3400.0,3300.0,15.15,7.5,7.65,100.0,92.35,0.0271617647058823,7.65,0.0828370330265295,0.00225,False,LT,2024-12-26,2025-01-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-12-25,2025-01-31,1,LT,2025-01-31,NSE corporates-financial-results quarterly,2.91,True,True,False,,,,,,,,,
RELIANCE,2024-10-28,2024-11-28,1334.35,1270.8,1260.0,1230.0,11.15,7.3,3.850000000000001,30.0,26.15,0.0207539682539682,3.850000000000001,0.147227533460803,0.0030555555555555,False,RELIANCE,2024-10-28,2024-11-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-10-27,2024-11-29,0,,,,0.0,False,False,False,,,,,,,,,
RELIANCE,2024-11-21,2024-12-26,1223.0,1216.55,1160.0,1120.0,13.65,7.6,6.050000000000001,40.0,33.95,0.0292672413793103,6.050000000000001,0.1782032400589101,0.0052155172413793,False,RELIANCE,2024-11-21,2024-12-26,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-11-20,2024-12-27,0,,,,0.0,False,False,False,,,,,,,,,
RELIANCE,2024-12-26,2025-01-30,1216.55,1253.05,1150.0,1100.0,8.85,3.85,5.0,50.0,45.0,0.0391304347826087,5.0,0.1111111111111111,0.0043478260869565,False,RELIANCE,2024-12-26,2025-01-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2024-12-25,2025-01-31,1,RELIANCE,2025-01-16,NSE corporates-financial-results quarterly,9.18,True,True,False,,,,,,,,,
SBIN,2016-05-09,2016-05-26,188.7,184.15,175.0,170.0,1.75,0.95,0.8,5.0,4.2,0.024,0.8,0.1904761904761904,0.0045714285714285,False,SBIN,2016-05-09,2016-05-26,TB15_T04,symbol_event_pm1d_window,stock_symbol,2016-05-08,2016-05-27,0,,,,0.0,False,False,False,,,,,,,,,
SBIN,2016-05-26,2016-06-30,184.15,218.8,170.0,165.0,5.45,3.9,1.5500000000000005,5.0,3.45,0.0202941176470588,1.5500000000000005,0.4492753623188407,0.0091176470588235,False,SBIN,2016-05-26,2016-06-30,TB15_T04,symbol_event_pm1d_window,stock_symbol,2016-05-25,2016-07-01,0,,,,0.0,False,False,False,,,,,,,,,
SBIN,2016-06-23,2016-07-28,217.55,231.0,205.0,195.0,6.4,3.8,2.6000000000000005,10.0,7.399999999999999,0.0360975609756097,2.6000000000000005,0.3513513513513514,0.0126829268292682,False,SBIN,2016-06-23,2016-07-28,TB15_T04,symbol_event_pm1d_window,stock_symbol,2016-06-22,2016-07-29,0,,,,0.0,False,False,False,,,,,,,,,
SBIN,2016-07-21,2016-08-25,225.65,250.15,210.0,200.0,4.2,2.2,2.0,10.0,8.0,0.0380952380952381,2.0,0.25,0.0095238095238095,False,SBIN,2016-07-21,2016-08-25,TB15_T04,symbol_event_pm1d_window,stock_symbol,2016-07-20,2016-08-26,0,,,,0.0,False,False,False,,,,,,,,,
SBIN,2016-08-25,2016-09-29,250.15,247.25,235.0,225.0,2.6,1.2,1.4,10.0,8.6,0.036595744680851,1.4,0.1627906976744186,0.0059574468085106,False,SBIN,2016-08-25,2016-09-29,TB15_T04,symbol_event_pm1d_window,stock_symbol,2016-08-24,2016-09-30,0,,,,0.0,False,False,False,,,,,,,,,
SBIN,2016-09-22,2016-10-27,257.9,255.4,245.0,240.0,3.65,2.6,1.0499999999999998,5.0,3.95,0.0161224489795918,1.0499999999999998,0.2658227848101265,0.0042857142857142,False,SBIN,2016-09-22,2016-10-27,TB15_T04,symbol_event_pm1d_window,stock_symbol,2016-09-21,2016-10-28,0,,,,0.0,False,False,False,,,,,,,,,
SBIN,2016-10-20,2016-11-24,260.2,261.75,245.0,235.0,3.45,1.85,1.6,10.0,8.4,0.0342857142857142,1.6,0.1904761904761904,0.0065306122448979,False,SBIN,2016-10-20,2016-11-24,TB15_T04,symbol_event_pm1d_window,stock_symbol,2016-10-19,2016-11-25,0,,,,0.0,False,False,False,,,,,,,,,
