experiment_id,weighting_mode,top_k,rebalance_every_sessions,gate_feature,gate_quantile,gate_threshold,rebalance_idx,open_ts,next_open_ts,gate_spread,gate_passed,portfolio_return,turnover,long_names,long_weights
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,311,2024-07-15 09:15:00,2024-07-30 09:15:00,0.028987360147261,True,0.026455078499819498,1.9999999999999998,"BHARTIARTL,ADANIPORTS,BRITANNIA","0.920842,0.078852,0.000306"
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,321,2024-07-30 09:15:00,2024-08-13 09:15:00,0.0128418810282477,True,0.0040128736586277185,1.9999999999999998,"ITC,SUNPHARMA,TCS","0.688860,0.310064,0.001075"
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,331,2024-08-13 09:15:00,2024-08-28 09:15:00,0.0112432525995927,True,0.04289129493173864,2.0,"BPCL,AXISBANK,CIPLA","0.617381,0.382480,0.000139"
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,341,2024-08-28 09:15:00,2024-09-11 09:15:00,0.006341387266319399,False,0.0,1.0,,
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,351,2024-09-11 09:15:00,2024-09-25 09:15:00,0.0071402981719772,False,0.0,0.0,,
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,361,2024-09-25 09:15:00,2024-10-10 09:15:00,0.0078621870477219,True,-0.0020517978584686037,0.9999999999999999,"CIPLA,ADANIPORTS,KOTAKBANK","0.511788,0.487843,0.000369"
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,371,2024-10-10 09:15:00,2024-10-24 09:15:00,0.0076589856752472,False,0.0,0.9999999999999999,,
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,381,2024-10-24 09:15:00,2024-11-07 09:15:00,0.0072496200942441,False,0.0,0.0,,
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,391,2024-11-07 09:15:00,2024-11-25 09:15:00,0.0108630321428929,True,0.027604426267216355,1.0,"HCLTECH,TCS,SBIN","0.903464,0.096016,0.000520"
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,401,2024-11-25 09:15:00,2024-12-09 09:15:00,0.0102908737528665,True,-0.01803212750743296,2.0,"ICICIBANK,BAJAJ-AUTO,WIPRO","0.529720,0.470107,0.000173"
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,411,2024-12-09 09:15:00,2024-12-23 09:15:00,0.010923044017004498,True,-0.010821095482055279,2.0,"ULTRACEMCO,INFY,AXISBANK","0.507619,0.491913,0.000468"
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,421,2024-12-23 09:15:00,2025-01-07 09:15:00,0.0080714148464856,True,0.011316838481575884,2.0,"RELIANCE,HCLTECH,M&M","0.802745,0.196528,0.000727"
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,431,2025-01-07 09:15:00,2025-01-21 09:15:00,0.0094389122699555,True,0.01879443103990408,1.9996238983065622,"ONGC,BPCL,M&M","0.921843,0.077969,0.000188"
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,441,2025-01-21 09:15:00,2025-02-03 09:15:00,0.0045242363840995,False,0.0,1.0,,
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,451,2025-02-03 09:15:00,2025-02-17 09:15:00,0.0105945086827127,True,-0.025713043544119567,0.9999999999999999,"RELIANCE,TECHM,TCS","0.898161,0.101451,0.000388"
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,461,2025-02-17 09:15:00,2025-03-04 09:15:00,0.0069002703393921,False,0.0,0.9999999999999999,,
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,471,2025-03-04 09:15:00,2025-03-19 09:15:00,0.0088639915074352,True,0.024147172037793353,1.0000000000000002,"HINDUNILVR,KOTAKBANK,TECHM","0.863432,0.135951,0.000617"
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,481,2025-03-19 09:15:00,2025-04-03 09:15:00,0.009463565415356302,True,-0.00031847157876820065,1.9987665371864236,"HCLTECH,BRITANNIA,TECHM","0.668971,0.330251,0.000779"
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,491,2025-04-03 09:15:00,2025-04-22 09:15:00,0.0103533934423633,True,-0.006610297702607733,0.6620584691074054,"HCLTECH,HINDUNILVR,INFY","0.820022,0.179746,0.000232"
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,501,2025-04-22 09:15:00,2025-05-07 09:15:00,0.0076600502017333,True,0.046238093275179,0.1644139607194024,"HCLTECH,HINDUNILVR,SUNPHARMA","0.738047,0.261384,0.000569"
E1006,score_weighted,3,10,prediction_spread,0.5,0.0076600502017333,511,2025-05-07 09:15:00,2025-05-21 09:15:00,0.011954562358993899,True,0.013928026493982866,2.0,"ULTRACEMCO,ADANIPORTS,MARUTI","0.828888,0.170762,0.000351"
