trade_date,next_trade_date,risk_off,equity_60d_drawdown,active_weights,benchmark_return,baseline_static_return,defensive_static_return,defensive_tilt_return
2021-09-09,2021-09-24,False,-0.0006931484937351406,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.02779852737167854,0.02311208956464062,0.010179508476229077,0.02311208956464062
2021-09-24,2021-10-08,False,0.0,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.0002595649691117252,-0.0006223731363641396,0.0007039235229533765,-0.0006223731363641396
2021-10-08,2021-10-25,False,-0.0010892681155660888,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.01625298577214651,0.014910370964048781,0.010974544193424019,0.014910370964048781
2021-10-25,2021-11-09,False,-0.016087677844251136,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.004240968780338306,-0.00470914679407936,-0.0027973090654938074,-0.00470914679407936
2021-11-09,2021-11-24,False,-0.020260419285103803,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.03402093596059108,-0.032182297243141235,-0.01970083261612332,-0.032182297243141235
2021-11-24,2021-12-08,False,-0.05359207681866174,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.0012217795484728011,0.0004267714965381429,0.0005923994829742658,0.0004267714965381429
2021-12-08,2021-12-22,False,-0.052435774973606186,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.027323853989813074,-0.0255311840477886,-0.014481073365777041,-0.0255311840477886
2021-12-22,2022-01-05,False,-0.07832688150419775,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.054600992745322596,0.04818906302763041,0.026445005043181515,0.04818906302763041
2022-01-05,2022-01-19,False,-0.028002614247649604,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.004344677769732019,0.002958333188138985,0.0013167084710065122,0.002958333188138985
2022-01-19,2022-02-03,False,-0.019441498762813647,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.021474920177155243,-0.020375005077516595,-0.011880190842808246,-0.020375005077516595
2022-02-03,2022-02-17,False,-0.04049891430591335,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.016209673175095918,-0.013387069668943409,-0.0024999280216192014,-0.013387069668943409
2022-02-17,2022-03-04,False,-0.05605211331616422,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.057080190445621404,-0.05092022394772901,-0.025184252862819924,-0.05092022394772901
2022-03-04,2022-03-21,False,-0.1099328384588194,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.05174174514921148,0.04499596201166996,0.023156046706744603,0.04499596201166996
2022-03-21,2022-04-04,False,-0.06387921022067367,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.052918329916927354,0.04671711767738686,0.025731027214920387,0.04671711767738686
2022-04-04,2022-04-20,False,-0.014341261425036667,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.04779957989651096,-0.042888411815925856,-0.02150615967545345,-0.042888411815925856
2022-04-20,2022-05-05,False,-0.04779957989651096,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.026094910147422934,-0.02523779883192876,-0.01630459417145582,-0.02523779883192876
2022-05-05,2022-05-19,False,-0.0726471643014499,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.05143362245179828,-0.048356217318816425,-0.02991468256249306,-0.048356217318816425
2022-05-19,2022-06-02,True,-0.12034427993237362,NIFTYBEES:0.5|GOLDBEES:0.15|LIQUIDBEES:0.15|CASH:0.2,0.052300524170064255,0.046517322062761886,0.026490813014144292,0.026490813014144292
2022-06-02,2022-06-16,False,-0.07433782468364158,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.07261456719061321,-0.06664819937059913,-0.03819255029244833,-0.06664819937059913
2022-06-16,2022-06-30,True,-0.1415543829089605,NIFTYBEES:0.5|GOLDBEES:0.15|LIQUIDBEES:0.15|CASH:0.2,0.02411076629267117,0.02074543531756691,0.011192620108824148,0.011192620108824148
2022-06-30,2022-07-14,False,-0.1179645335389361,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.013578088578088732,0.010694685570371266,0.004212261839318588,0.010694685570371266
2022-07-14,2022-07-28,False,-0.07533227006911214,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.058931754153970006,0.05286948751455454,0.030958603404929612,0.05286948751455454
2022-07-28,2022-08-12,False,0.0,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.04712780975133035,0.042528659176472236,0.025904796076489944,0.042528659176472236
2022-08-12,2022-08-29,False,0.0,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.017733070621176017,-0.018237541336836194,-0.01369986864392134,-0.018237541336836194
2022-08-29,2022-09-13,False,-0.032037197894844494,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.03964315878378377,0.03427975510608955,0.017624315993944335,0.03427975510608955
2022-09-13,2022-09-27,False,0.0,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.05534399593805528,-0.05205147565459457,-0.03239763590006211,-0.05205147565459457
2022-09-27,2022-10-12,False,-0.05534399593805528,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.006234883095942001,0.0059904612644241855,0.006254640982200155,0.0059904612644241855
2022-10-12,2022-10-27,False,-0.04945417618684933,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.03333155280166644,0.028849280751598438,0.015218426091129146,0.028849280751598438
2022-10-27,2022-11-11,False,-0.01777100787001773,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.03499612302920663,0.03199263889511481,0.020986446021089854,0.03199263889511481
2022-11-11,2022-11-25,False,0.0,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.010638297872340496,0.008820223223622983,0.005056414351719852,0.008820223223622983
2022-11-25,2022-12-09,False,0.0,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.0006424511984186587,0.0008343199069449593,0.0030895670843138273,0.0008343199069449593
2022-12-09,2022-12-23,False,-0.014887613116668308,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.036201106282101825,-0.03295256483628158,-0.01721526068822072,-0.03295256483628158
2022-12-23,2023-01-06,False,-0.05054977133404681,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.0029208301306686835,0.002496670553743442,0.003064185373759221,0.002496670553743442
2023-01-06,2023-01-20,False,-0.04777658849858901,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.008839157980788936,0.00828105797218373,0.007397026358815535,0.00828105797218373
2023-01-20,2023-02-06,False,-0.03935973533132242,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.015041782729805053,-0.01424998386117643,-0.0076580295779581685,-0.01424998386117643
2023-02-06,2023-02-20,False,-0.053809477473971024,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.005707527766351417,0.003463354924463425,-0.00016649631258284137,0.003463354924463425
2023-02-20,2023-03-06,False,-0.048409068794395216,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.010020962216882312,-0.010586782691310203,-0.0077142311967895215,-0.010586782691310203
2023-03-06,2023-03-21,False,-0.05245901639344264,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.031864896968444856,-0.02690867938115505,-0.008623264812886462,-0.02690867938115505
2023-03-21,2023-04-06,False,-0.06119791666666663,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.029232903019310807,0.026627466129669798,0.017570011746525616,0.026627466129669798
2023-04-06,2023-04-24,False,-0.02874402214950922,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.005234788017000058,0.003180523652667351,2.5037320601923587e-05,0.003180523652667351
2023-04-24,2023-05-09,False,-0.022626486595444528,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.029646816189739633,0.026764850138459775,0.017071554797952127,0.026764850138459775
2023-05-09,2023-05-23,False,-5.0072605277784454e-05,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.006609914872308664,0.004050963006998749,-0.00038892369808281476,0.004050963006998749
2023-05-23,2023-06-06,False,-0.0015893513459819264,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.015023380758133476,0.012171552409272347,0.005463219559923394,0.012171552409272347
2023-06-06,2023-06-20,False,-0.001565864161284125,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.012056459517741702,0.00928246551427378,0.0033231856037895975,0.00928246551427378
2023-06-20,2023-07-05,False,-0.0009192510523005071,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.03108958837772402,0.02647607903990116,0.01303114268871063,0.02647607903990116
2023-07-05,2023-07-19,False,-0.0006570918989956542,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.0237178282923165,0.021386461629551448,0.013980162645558038,0.021386461629551448
2023-07-19,2023-08-02,False,0.0,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.013166949580217469,-0.01318345728781705,-0.008583082786972722,-0.01318345728781705
2023-08-02,2023-08-17,False,-0.02009020090200897,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.006508600650860119,-0.007706201517107969,-0.006799683119431642,-0.007706201517107969
2023-08-17,2023-08-31,False,-0.026468042458202334,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.004351895180158993,-0.0043847907685260696,-0.0015802029092284223,-0.0043847907685260696
2023-08-31,2023-09-14,False,-0.03070475149195928,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.04117121774686283,0.03558686310226593,0.01818391026369955,0.03558686310226593
2023-09-14,2023-09-29,False,0.0,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.021577213018552754,-0.02100941110827312,-0.013558364684003291,-0.02100941110827312
2023-09-29,2023-10-16,False,-0.02614907669497235,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.005305651672433687,0.00474791488794098,0.0045713109844688305,0.00474791488794098
2023-10-16,2023-10-31,False,-0.02098216291503796,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.03175768701239112,-0.027780923286276384,-0.011475858431568675,-0.027780923286276384
2023-10-31,2023-11-13,False,-0.05207350496473018,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.016921035169210397,0.01314364544406807,0.004204658959941339,0.01314364544406807
2023-11-13,2023-11-29,False,-0.03603360740441197,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.03313912840829647,0.03090650360987797,0.021813428331381668,0.03090650360987797
2023-11-29,2023-12-13,False,-0.004088601338904652,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.042813317693765285,0.036381627300449075,0.016955582975063603,0.036381627300449075
2023-12-13,2023-12-28,False,-0.0027611199792915153,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.03897901795370973,0.03602064761230659,0.02430810333875837,0.03602064761230659
2023-12-28,2024-01-11,False,0.0,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.005371419053963988,-0.006762954711717666,-0.006471742216432224,-0.006762954711717666
2024-01-11,2024-01-25,False,-0.006157686706885768,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.011386946874869186,-0.011361802528033291,-0.007034124459387669,-0.011361802528033291
2024-01-25,2024-02-09,False,-0.032449707051255716,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.01960618251111579,0.0169585384633426,0.009742013865573062,0.0169585384633426
2024-02-09,2024-02-23,False,-0.013479739419019143,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.02039205914112463,0.016777923915042327,0.007471241634652793,0.016777923915042327
2024-02-23,2024-03-07,False,-0.0004068513771918747,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.01212910578371118,0.012776607104653559,0.013645788589796082,0.012776607104653559
2024-03-07,2024-03-22,False,0.0,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.015804077693328367,-0.014727638177963777,-0.007413943608568918,-0.014727638177963777
2024-03-22,2024-04-09,False,-0.015804077693328367,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.024515812699190898,0.025135887171368606,0.023472873575885837,0.025135887171368606
2024-04-09,2024-04-25,False,-3.988035892321662e-05,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.005862646566164198,-0.006020395121769084,-0.003163362919746015,-0.006020395121769084
2024-04-25,2024-05-10,False,-0.009142584568907153,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.017250371083564087,-0.015653982836458035,-0.007011132125533114,-0.015653982836458035
2024-05-10,2024-05-24,False,-0.026235242675994752,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.040862146385271636,0.034943713400491246,0.016934418153876134,0.034943713400491246
2024-05-24,2024-06-07,False,0.0,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.013491254216017046,0.011306859379149336,0.006239818862210512,0.011306859379149336
2024-06-07,2024-06-24,False,0.0,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.01253772927791963,0.00989927800669993,0.004114829608676608,0.00989927800669993
2024-06-24,2024-07-08,False,-0.00022925263640527493,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.03202629366353271,0.028606734076130288,0.017362356168618892,0.028606734076130288
2024-07-08,2024-07-23,False,-0.0018112593797359189,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.009628203229151033,0.006520344738296998,0.0003789871107587172,0.006520344738296998
2024-07-23,2024-08-06,False,-0.010417044753366467,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.018449237089201764,-0.0188837335880475,-0.014062879167898605,-0.0188837335880475
2024-08-06,2024-08-21,False,-0.03851543132253066,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.031800007473562264,0.02912070085790171,0.01940208613186815,0.02912070085790171
2024-08-21,2024-09-04,False,-0.00794021485287244,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.018687527162103423,0.015363825626779182,0.0069789171237100165,0.015363825626779182
2024-09-04,2024-09-18,False,-0.0015618344455489153,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.0073947667804323824,0.007201337235934192,0.007335524790851333,0.007201337235934192
2024-09-18,2024-10-03,False,-0.0018669202860261969,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.0023644833427443057,-0.0014986575765632663,0.002705890624347674,-0.0014986575765632663
2024-10-03,2024-10-17,False,-0.0317840874062405,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.021224663058473925,-0.019513907303733452,-0.00984746318255772,-0.019513907303733452
2024-10-17,2024-10-31,False,-0.0523341439188959,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.021865625790596033,-0.018754292567181943,-0.006158500962234547,-0.018754292567181943
2024-10-31,2024-11-14,False,-0.0730554509024901,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.026123263375702033,-0.028343871885711032,-0.025560436230588617,-0.028343871885711032
2024-11-14,2024-12-02,False,-0.09727026749323575,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.029631596919224457,0.027262046306441027,0.018596625697029284,0.027262046306441027
2024-12-02,2024-12-16,False,-0.07052094393259589,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.015107966688775898,0.013161787334829301,0.008247835289180928,0.013161787334829301
2024-12-16,2024-12-31,False,-0.056478405315614655,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.039966603746188434,-0.037271862721408255,-0.02188905992261021,-0.037271862721408255
2024-12-31,2025-01-14,False,-0.05802108562473274,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.01969977691231528,-0.017209001046641553,-0.006287493932831039,-0.017209001046641553
2025-01-14,2025-01-28,False,-0.0658307210031347,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.007444264444958715,-0.006533377971235065,-0.0012227521347960228,-0.006533377971235065
2025-01-28,2025-02-10,False,-0.06791509707331211,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.017759297400225416,0.018638295153544093,0.018844431180136366,0.018638295153544093
2025-02-10,2025-02-24,False,-0.05136192407997686,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.03447880870561271,-0.03197627063703709,-0.018075432758763315,-0.03197627063703709
2025-02-24,2025-03-11,False,-0.0840698348304838,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.003124134930992173,-0.004169848159656035,-0.003636447630785327,-0.004169848159656035
2025-03-11,2025-03-26,False,-0.07398427742267288,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.04292288162488078,0.038442191686588044,0.022896235485026416,0.038442191686588044
2025-03-26,2025-04-11,False,-0.025899440512801575,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.026359832635983182,-0.021549287933937712,-0.004656232002650128,-0.021549287933937712
2025-04-11,2025-04-29,False,-0.03498586239396795,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.06227292260811823,0.056418686188127974,0.034255628826523804,0.056418686188127974
2025-04-29,2025-05-14,False,0.0,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.01713802361075345,0.013512177271667102,0.004832879871343722,0.013512177271667102
2025-05-14,2025-05-28,False,-0.00849645084964512,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.004049607694254664,0.0035863623740529215,0.0038499501947985024,0.0035863623740529215
2025-05-28,2025-06-11,False,-0.008993255058705851,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.015052756671108058,0.012985153129906623,0.007839394713282145,0.012985153129906623
2025-06-11,2025-06-25,False,0.0,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.0054635115478767204,0.004133851824490732,0.00238183006814341,0.004133851824490732
2025-06-25,2025-07-09,False,0.0,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.010902932147771605,0.00814637638830205,0.0024526784398086264,0.00814637638830205
2025-07-09,2025-07-23,False,-0.005070148631754368,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.010366492146596906,-0.008005714480106651,0.0007891392821932413,-0.008005714480106651
2025-07-23,2025-08-06,False,-0.015384081122378102,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.021937713822170357,-0.020929017066818992,-0.012524080791682195,-0.020929017066818992
2025-08-06,2025-08-21,False,-0.03698430337546876,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.020734917601240577,0.01712860849232941,0.007769006754258967,0.01712860849232941
2025-08-21,2025-09-05,False,-0.01701625225725789,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.012223556843072081,-0.00830697069238086,0.0039709129776159995,-0.00830697069238086
2025-09-05,2025-09-19,False,-0.029031809973607325,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.02253218884120156,0.020768471654128828,0.014734599511743052,0.020768471654128828
2025-09-19,2025-10-06,False,-0.00715377135713291,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.009898565932143999,-0.0055659077724929664,0.007079121733237899,-0.0055659077724929664
2025-10-06,2025-10-20,False,-0.012661318451342884,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.031052389868230446,0.029930920388523963,0.02347750345546491,0.029930920388523963
2025-10-20,2025-11-04,False,0.0,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.0077777016377716945,-0.010539402655276624,-0.012507264362732144,-0.010539402655276624
2025-11-04,2025-11-19,False,-0.01667232597623103,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.016506094823716344,0.015072920211084195,0.01090535202107663,0.015072920211084195
2025-11-19,2025-12-03,False,-0.00044142614601017094,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.0019363386214628076,-0.0006498857727176778,0.004310287649065143,-0.0006498857727176778
2025-12-03,2025-12-17,False,-0.00907281864481091,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.007113682777399655,-0.005768165072070219,0.00034560689406858505,-0.005768165072070219
2025-12-17,2026-01-01,False,-0.016121960268474567,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.012409584861677647,0.010409557369236589,0.005927585412018944,0.010409557369236589
2026-01-01,2026-01-16,False,-0.003912442240885161,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.014526123319676176,-0.010789037589228643,0.001590358535601656,-0.010789037589228643
2026-01-16,2026-02-01,False,-0.02187867585279779,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.029652281473336983,-0.02576397640292636,-0.010056909967437709,-0.02576397640292636
2026-02-01,2026-02-13,False,-0.050882204671483744,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,0.02287454410254597,0.021136431528608925,0.015085297560225641,0.021136431528608925
2026-02-13,2026-02-27,False,-0.029171567803730536,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.012393118011562287,-0.009973497328566245,-0.0006556323602616981,-0.009973497328566245
2026-02-27,2026-03-16,False,-0.04120315913291883,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.0704896771705984,-0.06610484319214038,-0.04123723980110466,-0.06610484319214038
2026-03-16,2026-04-01,False,-0.10878843891782897,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.02915001131307049,-0.028747637043608228,-0.0201128862420696,-0.028747637043608228
2026-04-01,2026-04-17,True,-0.13476726600571343,NIFTYBEES:0.5|GOLDBEES:0.15|LIQUIDBEES:0.15|CASH:0.2,0.07154787337347068,0.0639726434649961,0.03651260897335281,0.03651260897335281
2026-04-17,2026-05-04,False,-0.06118768078951853,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.009968463406677008,-0.010941668348060589,-0.008894385549492349,-0.010941668348060589
2026-05-04,2026-05-05,False,-0.07054619703930587,NIFTYBEES:0.9|GOLDBEES:0.05|LIQUIDBEES:0.05|CASH:0.0,-0.007652314001171723,-0.007976466564023127,-0.005094308889491588,-0.007976466564023127
