trade_date,expiry_date,days_to_expiry,strike,option_type,open,high,low,close,settle_pr,contracts,val_inlakh,open_int,chg_in_oi,has_traded
2024-07-05,2024-07-18,13,26050.0,CE,3.3,3.4,1.5,2.2,5.75,47,306.11,850,850,True
2024-07-05,2024-07-18,13,21650.0,PE,2.95,3.5,2.2,2.45,2.45,2980,16131.21,42575,5025,True
2024-07-05,2024-07-18,13,21700.0,PE,0.0,0.0,0.0,33.95,0.05,0,0.0,0,0,False
2024-07-05,2024-07-18,13,21750.0,PE,0.0,0.0,0.0,5.25,0.05,0,0.0,25,0,False
2024-07-05,2024-07-18,13,21800.0,PE,2.35,3.4,2.2,2.4,2.4,2492,13583.2,20425,1175,True
2024-07-05,2024-07-18,13,21850.0,PE,3.0,4.35,2.35,2.35,2.35,338,1846.58,3475,2100,True
2024-07-05,2024-07-18,13,21900.0,PE,2.55,3.4,2.3,2.9,2.9,624,3416.85,3000,-1675,True
2024-07-05,2024-07-18,13,21950.0,PE,4.0,4.0,2.35,2.4,2.4,250,1372.09,1575,-275,True
2024-07-05,2024-07-18,13,22000.0,PE,3.45,3.75,2.5,2.85,2.85,3096,17030.5,50350,-3650,True
2024-07-05,2024-07-18,13,22050.0,PE,3.0,3.0,3.0,3.0,3.0,10,55.13,1400,0,True
2024-07-05,2024-07-18,13,22100.0,PE,5.25,5.25,5.25,5.25,5.25,1,5.52,25,25,True
2024-07-05,2024-07-18,13,22150.0,PE,0.0,0.0,0.0,7.2,0.3,0,0.0,1000,0,False
2024-07-05,2024-07-18,13,22200.0,PE,3.55,4.15,2.5,2.9,2.9,1186,6583.25,22350,-1200,True
2024-07-05,2024-07-18,13,22250.0,PE,0.0,0.0,0.0,18.0,0.45,0,0.0,1250,0,False
2024-07-05,2024-07-18,13,22300.0,PE,5.25,5.25,2.5,3.0,3.0,507,2827.0,10325,5850,True
2024-07-05,2024-07-18,13,22350.0,PE,2.55,5.65,2.55,2.9,2.9,495,2766.29,9300,9025,True
2024-07-05,2024-07-18,13,22400.0,PE,3.85,4.3,2.75,3.45,3.45,477,2671.63,32800,-1300,True
2024-07-05,2024-07-18,13,22450.0,PE,0.0,0.0,0.0,5.95,1.15,0,0.0,450,0,False
2024-07-05,2024-07-18,13,22500.0,PE,5.25,5.25,3.25,3.55,3.55,12123,68203.98,176725,94075,True
2024-07-05,2024-07-18,13,22550.0,PE,5.3,5.4,3.35,3.6,3.6,175,986.76,5850,2025,True
2024-07-05,2024-07-18,13,22600.0,PE,6.75,6.75,3.85,4.05,4.05,3531,19954.35,12025,2150,True
2024-07-05,2024-07-18,13,22650.0,PE,5.0,5.25,3.35,3.35,3.35,31,175.57,2575,700,True
2024-07-05,2024-07-18,13,22700.0,PE,6.0,6.5,4.15,4.4,4.4,8605,48844.79,48725,3675,True
2024-07-05,2024-07-18,13,22750.0,PE,5.0,6.65,4.6,4.65,4.65,416,2366.56,9550,9425,True
2024-07-05,2024-07-18,13,22800.0,PE,6.55,6.65,3.35,4.7,4.7,9328,53182.31,40300,-3000,True
2024-07-05,2024-07-18,13,22850.0,PE,0.0,0.0,0.0,7.75,5.9,0,0.0,1175,0,False
2024-07-05,2024-07-18,13,22900.0,PE,8.3,8.3,4.95,5.3,5.3,9673,55392.98,70600,43525,True
2024-07-05,2024-07-18,13,22950.0,PE,8.0,9.8,5.1,5.65,5.65,1075,6169.68,8400,7925,True
2024-07-05,2024-07-18,13,23000.0,PE,9.95,9.95,5.2,5.75,5.75,34901,200741.57,426000,45625,True
2024-07-05,2024-07-18,13,23050.0,PE,9.9,9.9,5.55,5.9,5.9,1840,10606.74,18625,425,True
2024-07-05,2024-07-18,13,23100.0,PE,9.95,14.6,6.25,6.65,6.65,5911,34148.12,60100,9375,True
2024-07-05,2024-07-18,13,23150.0,PE,7.7,11.9,6.7,7.4,7.4,1615,9350.16,16625,14325,True
2024-07-05,2024-07-18,13,23200.0,PE,12.3,12.9,7.0,7.65,7.65,16663,96684.12,128400,30050,True
2024-07-05,2024-07-18,13,23250.0,PE,14.25,14.25,7.8,8.5,8.5,3614,21015.87,36050,17425,True
2024-07-05,2024-07-18,13,23300.0,PE,13.25,15.5,8.2,9.15,9.15,13999,81583.85,106475,29025,True
2024-07-05,2024-07-18,13,23350.0,PE,15.3,18.05,9.3,10.25,10.25,2468,14414.53,26500,13600,True
2024-07-05,2024-07-18,13,23400.0,PE,19.0,20.1,10.1,11.15,11.15,28026,164055.98,289825,83700,True
2024-07-05,2024-07-18,13,23450.0,PE,21.5,22.55,10.95,12.95,12.95,5197,30490.96,38025,27625,True
2024-07-05,2024-07-18,13,23500.0,PE,25.0,25.8,12.7,14.25,14.25,37160,218493.73,450425,105000,True
2024-07-05,2024-07-18,13,23550.0,PE,26.0,29.85,14.55,16.25,16.25,6850,40367.28,29700,2675,True
2024-07-05,2024-07-18,13,23600.0,PE,30.25,34.7,17.2,19.3,19.3,43683,258010.2,380275,200150,True
2024-07-05,2024-07-18,13,23650.0,PE,31.2,40.25,19.45,21.5,21.5,8837,52311.7,49275,23150,True
2024-07-05,2024-07-18,13,23700.0,PE,46.45,46.7,22.7,25.65,25.65,37882,224778.57,325525,128450,True
2024-07-05,2024-07-18,13,23750.0,PE,43.35,53.9,26.4,29.3,29.3,13567,80684.95,44775,6250,True
2024-07-05,2024-07-18,13,23800.0,PE,51.9,63.0,30.55,34.3,34.3,64882,386811.9,659500,171775,True
2024-07-05,2024-07-18,13,23850.0,PE,65.4,73.3,35.2,39.6,39.6,23726,141778.39,82300,52800,True
2024-07-05,2024-07-18,13,23900.0,PE,71.35,84.8,41.65,47.55,47.55,35820,214562.66,208650,110175,True
2024-07-05,2024-07-18,13,23950.0,PE,84.0,97.4,48.9,54.7,54.7,13587,81586.14,43975,22825,True
2024-07-05,2024-07-18,13,24000.0,PE,99.0,112.0,56.6,65.1,65.1,76690,461779.92,415650,148325,True
2024-07-05,2024-07-18,13,24050.0,PE,100.0,128.2,66.6,75.4,75.4,10359,62525.08,46425,17600,True
2024-07-05,2024-07-18,13,24100.0,PE,120.0,147.55,77.95,89.35,89.35,39954,241876.96,153150,76200,True
2024-07-05,2024-07-18,13,24150.0,PE,150.0,167.0,91.0,100.5,100.5,14748,89503.67,53675,26325,True
2024-07-05,2024-07-18,13,24200.0,PE,154.0,188.9,105.35,119.95,119.95,64129,390363.61,258450,121150,True
2024-07-05,2024-07-18,13,24250.0,PE,175.0,212.4,122.35,140.3,140.3,27726,169245.33,109550,78600,True
2024-07-05,2024-07-18,13,24300.0,PE,193.95,238.65,140.7,156.25,156.25,51126,312963.24,243400,90525,True
2024-07-05,2024-07-18,13,24350.0,PE,244.2,266.35,161.75,178.5,178.5,12429,76292.18,56450,20325,True
2024-07-05,2024-07-18,13,24400.0,PE,255.0,295.45,183.65,199.6,199.6,16695,102849.65,107600,34650,True
2024-07-05,2024-07-18,13,24450.0,PE,301.0,329.1,210.85,228.4,228.4,3269,20197.14,11350,9000,True
2024-07-05,2024-07-18,13,24500.0,PE,295.0,362.05,237.0,258.2,258.2,16497,102248.67,97850,1875,True
2024-07-05,2024-07-18,13,24550.0,PE,350.0,397.45,266.05,291.95,291.95,955,5937.48,3675,-2150,True
2024-07-05,2024-07-18,13,24600.0,PE,386.65,435.2,297.85,320.2,320.2,2857,17832.95,11975,3575,True
2024-07-05,2024-07-18,13,24650.0,PE,451.55,451.55,336.6,358.05,358.05,486,3042.19,2800,2800,True
2024-07-05,2024-07-18,13,24700.0,PE,492.0,515.5,369.5,388.25,388.25,998,6271.91,2725,-450,True
2024-07-05,2024-07-18,13,24750.0,PE,423.0,428.75,423.0,426.85,426.85,15,94.41,375,375,True
2024-07-05,2024-07-18,13,24800.0,PE,584.0,602.0,447.3,480.05,480.05,323,2044.72,1925,1825,True
2024-07-05,2024-07-18,13,24850.0,PE,0.0,0.0,0.0,1390.05,597.85,0,0.0,0,0,False
2024-07-05,2024-07-18,13,24900.0,PE,634.65,634.65,548.2,548.25,548.25,34,216.64,625,625,True
2024-07-05,2024-07-18,13,24950.0,PE,0.0,0.0,0.0,1474.7,672.6,0,0.0,0,0,False
2024-07-05,2024-07-18,13,25000.0,PE,745.0,791.6,620.8,650.25,650.25,454,2918.64,6475,-675,True
2024-07-05,2024-07-18,13,25050.0,PE,0.0,0.0,0.0,1561.0,751.1,0,0.0,0,0,False
2024-07-05,2024-07-18,13,25100.0,PE,0.0,0.0,0.0,1604.7,791.6,0,0.0,0,0,False
2024-07-05,2024-07-18,13,25150.0,PE,0.0,0.0,0.0,1648.75,832.95,0,0.0,0,0,False
2024-07-05,2024-07-18,13,25200.0,PE,0.0,0.0,0.0,1693.15,875.1,0,0.0,0,0,False
2024-07-05,2024-07-18,13,25250.0,PE,0.0,0.0,0.0,1737.9,917.9,0,0.0,0,0,False
2024-07-05,2024-07-18,13,25300.0,PE,0.0,0.0,0.0,1199.75,961.4,0,0.0,25,0,False
2024-07-05,2024-07-18,13,25350.0,PE,0.0,0.0,0.0,1828.25,1005.5,0,0.0,0,0,False
2024-07-05,2024-07-18,13,25400.0,PE,0.0,0.0,0.0,1873.85,1050.2,0,0.0,0,0,False
2024-07-05,2024-07-18,13,25450.0,PE,0.0,0.0,0.0,1919.75,1095.45,0,0.0,0,0,False
2024-07-05,2024-07-18,13,25500.0,PE,0.0,0.0,0.0,1965.85,1141.15,0,0.0,0,0,False
2024-07-05,2024-07-18,13,25550.0,PE,0.0,0.0,0.0,2012.2,1187.3,0,0.0,0,0,False
2024-07-05,2024-07-18,13,25600.0,PE,0.0,0.0,0.0,2058.8,1233.85,0,0.0,0,0,False
2024-07-05,2024-07-18,13,25650.0,PE,0.0,0.0,0.0,2105.6,1280.8,0,0.0,0,0,False
2024-07-05,2024-07-18,13,25700.0,PE,0.0,0.0,0.0,2152.6,1328.1,0,0.0,0,0,False
2024-07-05,2024-07-18,13,25750.0,PE,0.0,0.0,0.0,2199.75,1375.7,0,0.0,0,0,False
2024-07-05,2024-07-18,13,25800.0,PE,0.0,0.0,0.0,2247.15,1423.55,0,0.0,0,0,False
2024-07-05,2024-07-18,13,25850.0,PE,0.0,0.0,0.0,2294.65,1471.65,0,0.0,0,0,False
2024-07-05,2024-07-18,13,25900.0,PE,0.0,0.0,0.0,2342.35,1520.0,0,0.0,0,0,False
2024-07-05,2024-07-18,13,25950.0,PE,0.0,0.0,0.0,2390.2,1568.55,0,0.0,0,0,False
2024-07-05,2024-07-18,13,26000.0,PE,0.0,0.0,0.0,2438.15,1617.25,0,0.0,0,0,False
2024-07-05,2024-07-18,13,26050.0,PE,0.0,0.0,0.0,2486.25,1666.1,0,0.0,0,0,False
2024-07-05,2024-07-25,20,20150.0,CE,4098.15,4098.15,4085.6,4085.6,4252.1,8,48.48,12775,0,True
2024-07-05,2024-07-25,20,20200.0,CE,4077.2,4199.6,4020.0,4090.0,4202.3,49,297.44,55650,450,True
2024-07-05,2024-07-25,20,20250.0,CE,0.0,0.0,0.0,4128.8,4152.5,0,0.0,5425,0,False
2024-07-05,2024-07-25,20,20300.0,CE,0.0,0.0,0.0,4070.0,4102.7,0,0.0,7575,0,False
2024-07-05,2024-07-25,20,20350.0,CE,0.0,0.0,0.0,3720.0,4052.9,0,0.0,5150,0,False
2024-07-05,2024-07-25,20,20400.0,CE,3944.05,3944.05,3944.05,3944.05,3944.05,1,6.08,6625,0,True
2024-07-05,2024-07-25,20,20450.0,CE,0.0,0.0,0.0,3378.2,3953.3,0,0.0,4075,0,False
2024-07-05,2024-07-25,20,20500.0,CE,3745.0,3885.6,3718.55,3856.85,3856.85,1299,7894.49,315850,375,True
2024-07-05,2024-07-25,20,20550.0,CE,0.0,0.0,0.0,3470.0,3853.65,0,0.0,1225,0,False
2024-07-05,2024-07-25,20,20600.0,CE,0.0,0.0,0.0,3533.2,3803.85,0,0.0,8700,0,False
2024-07-05,2024-07-25,20,20650.0,CE,0.0,0.0,0.0,3400.0,3754.05,0,0.0,2850,0,False
2024-07-05,2024-07-25,20,20700.0,CE,0.0,0.0,0.0,3367.6,3704.25,0,0.0,9800,0,False
2024-07-05,2024-07-25,20,20750.0,CE,0.0,0.0,0.0,3081.8,3654.45,0,0.0,4200,0,False
2024-07-05,2024-07-25,20,20800.0,CE,0.0,0.0,0.0,3611.0,3604.65,0,0.0,8425,0,False
2024-07-05,2024-07-25,20,20850.0,CE,0.0,0.0,0.0,2978.6,3554.85,0,0.0,4275,0,False
2024-07-05,2024-07-25,20,20900.0,CE,0.0,0.0,0.0,3254.2,3505.05,0,0.0,7750,0,False
2024-07-05,2024-07-25,20,20950.0,CE,0.0,0.0,0.0,2885.65,3455.25,0,0.0,4075,0,False
2024-07-05,2024-07-25,20,21000.0,CE,3300.0,3373.65,3235.0,3349.85,3349.85,754,4579.79,647675,-100,True
2024-07-05,2024-07-25,20,21050.0,CE,0.0,0.0,0.0,2646.05,3355.6,0,0.0,5550,0,False
2024-07-05,2024-07-25,20,21100.0,CE,0.0,0.0,0.0,3292.3,3305.8,0,0.0,5350,0,False
2024-07-05,2024-07-25,20,21150.0,CE,0.0,0.0,0.0,3039.2,3256.0,0,0.0,5000,0,False
2024-07-05,2024-07-25,20,21200.0,CE,0.0,0.0,0.0,3175.0,3206.25,0,0.0,7625,0,False
2024-07-05,2024-07-25,20,21250.0,CE,0.0,0.0,0.0,2942.2,3156.45,0,0.0,3475,0,False
2024-07-05,2024-07-25,20,21300.0,CE,0.0,0.0,0.0,3080.0,3106.65,0,0.0,5700,0,False
2024-07-05,2024-07-25,20,21350.0,CE,0.0,0.0,0.0,2478.15,3056.85,0,0.0,2975,0,False
2024-07-05,2024-07-25,20,21400.0,CE,2950.0,2950.0,2918.0,2918.0,3007.05,2,12.16,4125,-25,True
2024-07-05,2024-07-25,20,21450.0,CE,0.0,0.0,0.0,2230.25,2957.3,0,0.0,3675,0,False
2024-07-05,2024-07-25,20,21500.0,CE,2760.1,2878.65,2735.0,2867.55,2867.55,144,874.98,83950,-2500,True
2024-07-05,2024-07-25,20,21550.0,CE,0.0,0.0,0.0,2110.9,2857.75,0,0.0,3675,0,False
2024-07-05,2024-07-25,20,21600.0,CE,0.0,0.0,0.0,2760.0,2808.0,0,0.0,3375,0,False
2024-07-05,2024-07-25,20,21650.0,CE,0.0,0.0,0.0,2339.25,2758.25,0,0.0,2925,0,False
2024-07-05,2024-07-25,20,21700.0,CE,0.0,0.0,0.0,2675.0,2708.5,0,0.0,6775,0,False
2024-07-05,2024-07-25,20,21750.0,CE,0.0,0.0,0.0,2102.2,2658.8,0,0.0,2475,0,False
2024-07-05,2024-07-25,20,21800.0,CE,2510.0,2510.0,2510.0,2510.0,2609.1,2,12.15,4425,-50,True
2024-07-05,2024-07-25,20,21850.0,CE,0.0,0.0,0.0,2225.0,2559.4,0,0.0,1625,0,False
2024-07-05,2024-07-25,20,21900.0,CE,2500.0,2500.0,2480.0,2490.0,2490.0,2,12.19,4725,25,True
2024-07-05,2024-07-25,20,21950.0,CE,0.0,0.0,0.0,2045.0,2460.1,0,0.0,3000,0,False
2024-07-05,2024-07-25,20,22000.0,CE,2348.05,2400.0,2245.5,2390.75,2390.75,870,5289.71,689975,-850,True
2024-07-05,2024-07-25,20,22050.0,CE,0.0,0.0,0.0,2330.0,2360.95,0,0.0,3525,0,False
2024-07-05,2024-07-25,20,22100.0,CE,2160.05,2215.0,2160.0,2170.65,2311.45,16,97.12,15400,-175,True
2024-07-05,2024-07-25,20,22150.0,CE,0.0,0.0,0.0,1935.75,2261.95,0,0.0,1625,0,False
2024-07-05,2024-07-25,20,22200.0,CE,2065.5,2174.9,2061.0,2174.9,2174.9,14,85.13,10250,-125,True
2024-07-05,2024-07-25,20,22250.0,CE,0.0,0.0,0.0,1906.4,2163.25,0,0.0,1850,0,False
2024-07-05,2024-07-25,20,22300.0,CE,1960.0,2094.0,1960.0,2094.0,2094.0,4,24.29,20850,-50,True
2024-07-05,2024-07-25,20,22350.0,CE,0.0,0.0,0.0,1705.0,2064.8,0,0.0,3300,0,False
2024-07-05,2024-07-25,20,22400.0,CE,1895.0,1953.75,1881.1,1941.15,2015.7,5,30.39,20500,-25,True
2024-07-05,2024-07-25,20,22450.0,CE,1906.75,1906.75,1906.75,1906.75,1906.75,1,6.08,1400,25,True
2024-07-05,2024-07-25,20,22500.0,CE,1808.8,1909.95,1745.0,1873.6,1873.6,470,2856.66,339225,-3025,True
2024-07-05,2024-07-25,20,22550.0,CE,0.0,0.0,0.0,1828.25,1869.2,0,0.0,2750,0,False
2024-07-05,2024-07-25,20,22600.0,CE,1659.2,1752.7,1650.0,1752.7,1820.65,83,503.86,34925,75,True
2024-07-05,2024-07-25,20,22650.0,CE,0.0,0.0,0.0,1472.65,1772.25,0,0.0,1900,0,False
2024-07-05,2024-07-25,20,22700.0,CE,1593.55,1720.0,1572.0,1720.0,1720.0,78,474.64,51150,-525,True
2024-07-05,2024-07-25,20,22750.0,CE,1560.0,1634.4,1560.0,1560.0,1676.1,26,158.12,5075,-600,True
2024-07-05,2024-07-25,20,22800.0,CE,1524.75,1605.0,1470.0,1581.8,1581.8,300,1823.38,77500,1175,True
2024-07-05,2024-07-25,20,22850.0,CE,1430.0,1529.4,1418.1,1529.4,1580.85,75,455.26,2275,-1200,True
2024-07-05,2024-07-25,20,22900.0,CE,1425.05,1503.05,1375.0,1502.1,1502.1,48,292.09,40100,-300,True
2024-07-05,2024-07-25,20,22950.0,CE,0.0,0.0,0.0,1505.95,1486.75,0,0.0,10500,0,False
2024-07-05,2024-07-25,20,23000.0,CE,1323.15,1429.1,1263.15,1386.0,1386.0,4343,26417.07,1198750,-34225,True
2024-07-05,2024-07-25,20,23050.0,CE,1338.0,1375.0,1338.0,1361.6,1361.6,50,305.14,6050,-1150,True
2024-07-05,2024-07-25,20,23100.0,CE,1190.0,1320.0,1186.6,1303.05,1303.05,165,1003.83,71700,-200,True
2024-07-05,2024-07-25,20,23150.0,CE,1159.45,1167.85,1159.45,1167.85,1302.7,4,24.31,4625,50,True
2024-07-05,2024-07-25,20,23200.0,CE,1119.7,1225.9,1080.0,1204.75,1204.75,161,979.69,97350,-500,True
2024-07-05,2024-07-25,20,23250.0,CE,1085.0,1164.45,1067.1,1158.8,1158.8,8,48.76,5825,50,True
2024-07-05,2024-07-25,20,23300.0,CE,1042.05,1135.2,984.0,1111.7,1111.7,186,1132.27,156950,100,True
2024-07-05,2024-07-25,20,23350.0,CE,968.0,1040.0,950.0,977.2,1125.9,25,152.01,5975,-225,True
2024-07-05,2024-07-25,20,23400.0,CE,934.0,1033.05,895.4,990.5,990.5,450,2739.79,215450,-6250,True
2024-07-05,2024-07-25,20,23450.0,CE,859.55,984.75,848.55,972.15,972.15,18,109.6,18775,-25,True
2024-07-05,2024-07-25,20,23500.0,CE,870.95,955.4,800.0,914.95,914.95,10385,63266.8,1535625,-68950,True
2024-07-05,2024-07-25,20,23550.0,CE,800.65,898.65,763.45,872.8,872.8,180,1095.59,20550,-1675,True
2024-07-05,2024-07-25,20,23600.0,CE,796.5,865.0,712.9,832.8,832.8,2961,18038.79,648550,-34750,True
2024-07-05,2024-07-25,20,23650.0,CE,685.4,806.35,679.15,796.05,796.05,45,274.43,11550,-200,True
2024-07-05,2024-07-25,20,23700.0,CE,688.1,781.55,638.0,742.9,742.9,2159,13169.23,480500,-5325,True
2024-07-05,2024-07-25,20,23750.0,CE,632.35,724.45,600.0,709.45,709.45,109,665.09,24900,-250,True
2024-07-05,2024-07-25,20,23800.0,CE,618.85,698.0,560.0,668.35,668.35,5441,33209.45,725350,-31325,True
2024-07-05,2024-07-25,20,23850.0,CE,539.0,644.95,516.7,636.7,636.7,193,1178.52,49850,550,True
2024-07-05,2024-07-25,20,23900.0,CE,565.5,613.0,483.05,593.2,593.2,3814,23305.19,360975,-5800,True
2024-07-05,2024-07-25,20,23950.0,CE,497.55,568.85,447.75,547.4,547.4,352,2150.34,32600,1225,True
2024-07-05,2024-07-25,20,24000.0,CE,500.95,536.0,412.6,503.8,503.8,68526,419147.26,2818325,-81625,True
2024-07-05,2024-07-25,20,24050.0,CE,433.0,496.85,379.9,479.35,479.35,1470,8998.0,38925,6800,True
2024-07-05,2024-07-25,20,24100.0,CE,383.0,461.0,348.85,431.1,431.1,14342,87841.9,457050,-4500,True
2024-07-05,2024-07-25,20,24150.0,CE,320.05,425.0,319.0,403.05,403.05,2584,15834.17,38400,-2400,True
2024-07-05,2024-07-25,20,24200.0,CE,321.05,393.8,290.2,366.8,366.8,76720,470545.05,962200,-56125,True
2024-07-05,2024-07-25,20,24250.0,CE,349.25,360.0,261.8,334.0,334.0,10849,66594.84,62450,1475,True
2024-07-05,2024-07-25,20,24300.0,CE,276.05,329.8,236.6,306.05,306.05,96590,593521.45,916675,28550,True
2024-07-05,2024-07-25,20,24350.0,CE,259.85,299.65,212.55,277.4,277.4,9500,58437.57,103600,5425,True
2024-07-05,2024-07-25,20,24400.0,CE,249.95,271.75,189.5,253.85,253.85,62451,384504.84,634750,-27050,True
2024-07-05,2024-07-25,20,24450.0,CE,221.0,245.0,167.8,227.0,227.0,5046,31097.2,67275,19050,True
2024-07-05,2024-07-25,20,24500.0,CE,181.0,220.0,148.05,198.0,198.0,146683,905015.1,2176725,-29625,True
2024-07-05,2024-07-25,20,24550.0,CE,156.05,195.65,130.4,178.15,178.15,5542,34233.21,85450,-1125,True
2024-07-05,2024-07-25,20,24600.0,CE,163.45,174.3,113.15,158.95,158.95,38237,236476.09,453725,-38425,True
2024-07-05,2024-07-25,20,24650.0,CE,115.65,153.6,98.6,140.1,140.1,5759,35664.08,55125,-150,True
2024-07-05,2024-07-25,20,24700.0,CE,111.05,133.95,84.75,120.5,120.5,45356,281239.99,770700,104750,True
2024-07-05,2024-07-25,20,24750.0,CE,92.25,117.15,73.6,103.65,103.65,8566,53196.18,116000,39350,True
2024-07-05,2024-07-25,20,24800.0,CE,78.4,101.65,63.45,89.8,89.8,62405,388111.12,848250,36725,True
2024-07-05,2024-07-25,20,24850.0,CE,59.65,87.75,54.6,77.25,77.25,5948,37051.54,77100,5925,True
2024-07-05,2024-07-25,20,24900.0,CE,68.8,75.35,46.35,67.25,67.25,45411,283325.82,454575,72900,True
2024-07-05,2024-07-25,20,24950.0,CE,57.45,64.45,39.75,57.3,57.3,7447,46541.87,102575,18900,True
2024-07-05,2024-07-25,20,25000.0,CE,50.0,55.95,34.1,49.6,49.6,151727,949913.92,3165100,-160875,True
2024-07-05,2024-07-25,20,25050.0,CE,37.0,48.85,28.55,41.25,41.25,5520,34618.31,68975,4225,True
2024-07-05,2024-07-25,20,25100.0,CE,37.85,39.15,24.25,35.35,35.35,37849,237787.05,585900,118000,True
2024-07-05,2024-07-25,20,25150.0,CE,27.25,33.05,20.85,29.5,29.5,4689,29512.24,68450,10550,True
2024-07-05,2024-07-25,20,25200.0,CE,24.55,29.7,17.8,24.9,24.9,50963,321344.09,463725,-56725,True
2024-07-05,2024-07-25,20,25250.0,CE,22.0,23.5,15.45,20.9,20.9,4539,28673.78,62475,6000,True
2024-07-05,2024-07-25,20,25300.0,CE,19.95,25.0,12.85,17.0,17.0,36982,234053.52,637875,13750,True
2024-07-05,2024-07-25,20,25350.0,CE,16.35,16.75,11.65,15.25,15.25,2642,16752.97,32025,10725,True
2024-07-05,2024-07-25,20,25400.0,CE,12.85,13.85,9.9,12.55,12.55,21425,136109.96,406500,25125,True
2024-07-05,2024-07-25,20,25450.0,CE,14.05,14.05,9.1,11.1,11.1,2401,15282.55,24900,5475,True
2024-07-05,2024-07-25,20,25500.0,CE,12.7,12.7,8.2,9.75,9.75,40946,261126.49,1010425,-15000,True
2024-07-05,2024-07-25,20,25550.0,CE,10.85,14.4,7.2,9.1,9.1,638,4076.6,10800,2750,True
2024-07-05,2024-07-25,20,25600.0,CE,9.9,9.9,6.4,7.45,7.45,9121,58390.99,172100,-19650,True
2024-07-05,2024-07-25,20,25650.0,CE,7.9,7.9,5.9,7.55,7.55,361,2315.56,18450,-1500,True
2024-07-05,2024-07-25,20,25700.0,CE,8.9,9.5,5.65,6.5,6.5,4347,27936.45,93650,-3200,True
2024-07-05,2024-07-25,20,25750.0,CE,7.4,7.4,5.65,6.5,6.5,29,186.73,5950,-550,True
2024-07-05,2024-07-25,20,25800.0,CE,6.3,6.85,5.5,5.95,5.95,7951,51295.84,260175,-1450,True
2024-07-05,2024-07-25,20,25850.0,CE,6.45,6.75,5.15,6.0,6.0,234,1512.56,5025,850,True
2024-07-05,2024-07-25,20,25900.0,CE,6.7,6.85,4.6,5.05,5.05,3900,25257.65,49000,-2425,True
2024-07-05,2024-07-25,20,25950.0,CE,8.0,8.0,5.0,5.25,5.25,7,45.42,100,100,True
2024-07-05,2024-07-25,20,26000.0,CE,6.15,6.15,3.65,4.6,4.6,27786,180642.0,782625,140900,True
2024-07-05,2024-07-25,20,26050.0,CE,6.45,6.45,4.2,4.55,4.55,701,4566.18,10450,6650,True
2024-07-05,2024-07-25,20,20150.0,PE,3.6,5.0,2.9,2.9,2.9,549,2766.08,27450,-4750,True
2024-07-05,2024-07-25,20,20200.0,PE,3.95,4.25,3.25,3.65,3.65,615,3106.27,221400,-3025,True
2024-07-05,2024-07-25,20,20250.0,PE,0.0,0.0,0.0,4.65,0.0,0,0.0,3700,0,False
2024-07-05,2024-07-25,20,20300.0,PE,3.45,6.4,3.1,3.3,3.3,176,893.36,5900,150,True
2024-07-05,2024-07-25,20,20350.0,PE,5.45,5.45,2.9,3.0,3.0,16,81.41,1400,50,True
2024-07-05,2024-07-25,20,20400.0,PE,2.6,4.45,2.5,4.0,4.0,65,331.55,5075,-150,True
2024-07-05,2024-07-25,20,20450.0,PE,6.1,6.1,6.1,6.1,0.0,5,25.57,3850,0,True
2024-07-05,2024-07-25,20,20500.0,PE,4.2,4.25,3.6,3.9,3.9,3382,17336.05,374400,-24800,True
2024-07-05,2024-07-25,20,20550.0,PE,5.0,5.0,3.3,4.0,4.0,3,15.41,1525,0,True
2024-07-05,2024-07-25,20,20600.0,PE,0.0,0.0,0.0,4.8,0.0,0,0.0,5150,0,False
2024-07-05,2024-07-25,20,20650.0,PE,0.0,0.0,0.0,9.55,0.0,0,0.0,2475,0,False
2024-07-05,2024-07-25,20,20700.0,PE,2.8,6.25,2.35,4.1,0.0,25,129.4,9025,50,True
2024-07-05,2024-07-25,20,20750.0,PE,3.45,3.45,3.45,3.45,0.0,1,5.18,3900,0,True
2024-07-05,2024-07-25,20,20800.0,PE,4.55,5.5,4.55,5.0,5.0,2732,14209.79,288100,-725,True
2024-07-05,2024-07-25,20,20850.0,PE,4.35,4.45,4.35,4.45,0.05,21,109.48,1800,0,True
2024-07-05,2024-07-25,20,20900.0,PE,4.55,5.0,3.7,4.05,4.05,410,2142.67,100550,3775,True
2024-07-05,2024-07-25,20,20950.0,PE,0.0,0.0,0.0,5.0,0.05,0,0.0,6950,0,False
2024-07-05,2024-07-25,20,21000.0,PE,5.45,5.7,4.85,5.15,5.15,11822,62080.69,1943600,-6400,True
2024-07-05,2024-07-25,20,21050.0,PE,5.4,5.4,5.4,5.4,0.05,2,10.52,7325,50,True
2024-07-05,2024-07-25,20,21100.0,PE,5.05,5.65,3.7,4.15,4.15,123,648.98,19450,475,True
2024-07-05,2024-07-25,20,21150.0,PE,0.0,0.0,0.0,4.35,0.05,0,0.0,4575,0,False
2024-07-05,2024-07-25,20,21200.0,PE,6.05,6.05,4.55,5.5,5.5,819,4341.76,50125,25,True
2024-07-05,2024-07-25,20,21250.0,PE,0.0,0.0,0.0,4.6,0.05,0,0.0,4900,0,False
2024-07-05,2024-07-25,20,21300.0,PE,5.45,5.6,4.3,5.55,5.55,774,4122.53,32025,-3675,True
