strategy,entry_date,expiry_date,days_to_expiry,spot_entry,spot_expiry,spot_sma20,spot_ret_20d,short_put_strike,long_put_strike,spread_width_points,short_put_close,long_put_close,net_credit,expiry_payoff,total_cost_points,net_pnl_points,margin_estimate_points,return_on_margin,total_entry_contracts,short_open_int,long_open_int
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-08-29,2022-09-01,3,17759.3,17539.45,17579.065,0.035029796162195925,17200.0,16800.0,400.0,75.05,11.4,50.6825,0.0,2.0,48.6825,355.186,0.13706199005591438,3468469.0,5453050.0,3942300.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-09-05,2022-09-08,3,17655.6,17833.35,17626.465,0.01574042112530205,17100.0,16700.0,400.0,11.8,3.35,6.177500000000002,0.0,2.0,4.177500000000002,393.8225,0.01060757066952752,861036.0,2851600.0,2848850.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-09-08,2022-09-15,7,17833.35,17530.85,17666.422499999997,0.01702904233022995,17250.0,16850.0,400.0,20.0,5.7,10.445,0.0,2.0,8.445,389.555,0.02167858197173698,82026.0,505600.0,457000.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-09-12,2022-09-15,3,18070.05,17530.85,17698.885000000002,0.021013495760856316,17500.0,17100.0,400.0,15.25,3.5,8.9375,0.0,2.0,6.9375,391.0625,0.017740131053220393,968365.0,4592550.0,2911700.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-09-19,2022-09-22,3,17816.25,17327.35,17692.6525,0.01861274848919714,17250.0,16850.0,400.0,35.7,6.65,22.6975,0.0,2.0,20.6975,377.3025,0.05485651433531451,535903.0,717850.0,633850.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-10-24,2022-10-27,3,17656.35,17786.8,17248.655,0.03761393487420883,17100.0,16700.0,400.0,4.3,1.7,1.7,0.0,2.0,-0.30000000000000004,398.3,-0.0007532011046949537,378103.0,3240800.0,3667550.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-10-27,2022-11-03,7,17786.8,18117.15,17331.5425,0.055057952617655115,17250.0,16850.0,400.0,20.9,4.25,12.877499999999998,0.0,2.0,10.877499999999998,387.1225,0.0280983409644234,73839.0,503500.0,535050.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-10-31,2022-11-03,3,18145.4,18117.15,17443.8,0.061485227575193147,17600.0,17200.0,400.0,13.7,2.75,8.4825,0.0,2.0,6.4825,391.5175,0.016557369721659953,1148343.0,3798450.0,2983850.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-11-01,2022-11-10,9,18082.85,18349.7,17503.575,0.07079263472362451,17500.0,17100.0,400.0,21.85,7.8,9.602500000000003,0.0,2.0,7.602500000000003,390.3975,0.019473741507053718,62116.0,745850.0,212350.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-11-02,2022-11-10,8,18052.7,18349.7,17542.495000000003,0.045061160220674745,17500.0,17100.0,400.0,24.5,7.15,12.6025,0.0,2.0,10.6025,387.3975,0.027368529740124808,70092.0,1133400.0,252550.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-11-03,2022-11-10,7,18117.15,18349.7,17581.7625,0.04531266227397057,17550.0,17150.0,400.0,16.1,4.5,8.510000000000002,0.0,2.0,6.510000000000002,391.49,0.016628777235689292,50142.0,456800.0,163650.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-11-10,2022-11-17,7,18349.7,18307.65,17785.5075,0.07160293396248463,17750.0,17350.0,400.0,35.55,6.35,22.915,0.0,2.0,20.915,377.085,0.05546494822122333,111337.0,768250.0,516650.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-11-14,2022-11-17,3,18403.4,18307.65,17912.1325,0.07085542049494631,17850.0,17450.0,400.0,4.55,1.25,2.4299999999999997,0.0,2.0,0.4299999999999997,397.57,0.0010815705410367978,290610.0,1610700.0,303200.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-11-17,2022-11-24,7,18307.65,18512.75,18049.642499999998,0.04541963482704969,17750.0,17350.0,400.0,8.9,3.05,4.057500000000001,0.0,2.0,2.057500000000001,395.9425,0.0051964616074303745,58923.0,556500.0,234550.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-11-21,2022-11-24,3,18244.2,18512.75,18112.8375,0.03800003413687758,17650.0,17250.0,400.0,2.5,1.05,0.9175,0.0,2.0,-1.0825,399.0825,-0.002712471732035356,113360.0,814750.0,103300.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-11-22,2022-12-01,9,18267.25,18696.1,18139.6625,0.030258167308207407,17700.0,17300.0,400.0,8.45,3.7,2.9274999999999993,0.0,2.0,0.9274999999999993,397.0725,0.0023358454690264358,52229.0,646200.0,240350.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-11-23,2022-12-01,8,18484.1,18696.1,18181.05,0.046881150407643624,17900.0,17500.0,400.0,15.85,4.35,8.47,0.0,2.0,6.470000000000001,391.53,0.016524915076750187,100850.0,1033400.0,759800.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-11-24,2022-12-01,7,18512.75,18696.1,18219.840000000004,0.04373919980605456,17950.0,17550.0,400.0,8.95,3.85,3.1799999999999997,0.0,2.0,1.1799999999999997,396.82,0.002973640441510004,77012.0,556850.0,127300.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-11-28,2022-12-01,3,18618.05,18696.1,18288.93,0.03363553591454682,18050.0,17650.0,400.0,5.2,2.25,1.8325,0.0,2.0,-0.16749999999999998,398.1675,-0.00042067722754870747,260033.0,901200.0,328800.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-11-30,2022-12-08,8,18812.5,18496.6,18356.06,0.04035038724537343,18200.0,17800.0,400.0,15.0,6.05,5.7925,0.0,2.0,3.7925000000000004,394.2075,0.009620567848151039,93515.0,986300.0,324000.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-12-01,2022-12-08,7,18696.1,18496.6,18388.23,0.03564009815706215,18100.0,17700.0,400.0,6.4,3.4,1.5300000000000007,0.0,2.0,-0.4699999999999993,398.47,-0.001179511631992369,165011.0,1503400.0,1204300.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-12-05,2022-12-08,3,18642.75,18496.6,18439.4225,0.02416935856022162,18050.0,17650.0,400.0,2.05,1.1,0.4774999999999998,0.0,2.0,-1.5225000000000002,399.5225,-0.0038107991414751364,125256.0,729400.0,96250.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-12-08,2022-12-15,7,18496.6,18269.0,18496.0,0.008005580472705054,17900.0,17500.0,400.0,4.05,2.05,1.0850000000000004,0.0,2.0,-0.9149999999999996,398.915,-0.002293721720165949,167397.0,2118450.0,1670650.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2022-12-12,2022-12-15,3,18608.0,18269.0,18514.629999999997,0.011117510894725902,18000.0,17600.0,400.0,3.75,1.6,1.3475000000000001,0.0,2.0,-0.6524999999999999,398.6525,-0.0016367638482136695,853087.0,5059600.0,898800.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-02-13,2023-02-16,3,17929.85,17944.2,17864.3825,0.0019558699849397954,17350.0,16950.0,400.0,4.1,1.2,2.1049999999999995,0.0,2.0,0.10499999999999954,397.895,0.00026388871435931475,497821.0,2118450.0,160200.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-04-17,2023-04-20,3,17660.15,17624.05,17332.0625,0.040536997375111516,17100.0,16700.0,400.0,2.35,1.25,0.56,0.0,2.0,-1.44,399.44,-0.0036050470658922492,753342.0,3222300.0,581750.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-04-24,2023-04-27,3,17769.25,18065.0,17484.385000000002,0.03599309697467912,17200.0,16800.0,400.0,3.2,1.85,0.5925000000000002,0.0,2.0,-1.4074999999999998,399.4075,-0.00352396988038532,1009923.0,5871150.0,3515550.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-04-27,2023-05-04,7,18065.0,18069.0,17623.685,0.06354168506449542,17500.0,17100.0,400.0,8.2,2.55,4.0375,0.0,2.0,2.0374999999999996,395.9625,0.005145689301385863,324137.0,3078300.0,844700.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-05-03,2023-05-11,8,18255.8,18314.8,17778.7425,0.051616526735696056,17700.0,17300.0,400.0,13.6,3.8,7.1899999999999995,0.0,2.0,5.1899999999999995,392.81,0.01321249459025992,81714.0,1038800.0,220150.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-05-04,2023-05-11,7,18069.0,18314.8,17812.29,0.03856466672989223,17500.0,17100.0,400.0,3.15,1.8,0.6074999999999999,0.0,2.0,-1.3925,399.3925,-0.0034865451905080843,222600.0,4123000.0,386950.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-05-08,2023-05-11,3,18265.95,18314.8,17880.9975,0.03788819346388883,17700.0,17300.0,400.0,3.3,1.6,0.9649999999999999,0.0,2.0,-1.0350000000000001,399.035,-0.0025937574398235746,948922.0,3329350.0,2069300.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-05-11,2023-05-18,7,18314.8,18203.4,17969.405,0.028205070624957695,17750.0,17350.0,400.0,6.85,3.05,2.3150000000000004,0.0,2.0,0.3150000000000004,397.685,0.0007920841872336155,68190.0,854600.0,120400.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-05-15,2023-05-18,3,18286.5,18203.4,18026.93,0.032735918585180324,17700.0,17300.0,400.0,3.85,2.35,0.5700000000000003,0.0,2.0,-1.4299999999999997,399.43,-0.003580101644843902,673082.0,4500850.0,1865100.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-05-18,2023-05-25,7,18203.4,18499.35,18107.517499999998,0.032849252033396725,17650.0,17250.0,400.0,6.15,2.05,2.8700000000000006,0.0,2.0,0.8700000000000006,397.13,0.002190718404552667,62928.0,518850.0,111450.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-05-22,2023-05-25,3,18348.0,18499.35,18172.265,0.034074641838655495,17750.0,17350.0,400.0,3.75,2.15,0.7150000000000003,0.0,2.0,-1.2849999999999997,399.285,-0.003218252626569993,592995.0,2227600.0,296050.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-05-25,2023-06-01,7,18499.35,18534.1,18252.665,0.032615035961384375,17900.0,17500.0,400.0,9.55,2.4,5.3575,0.0,2.0,3.3575,394.6425,0.008507700006968332,333695.0,1654850.0,2808850.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-05-29,2023-06-01,3,18633.85,18534.1,18303.657499999998,0.02679134764005231,18050.0,17650.0,400.0,4.85,2.45,1.3049999999999997,0.0,2.0,-0.6950000000000003,398.695,-0.001743187148070581,476714.0,1257300.0,600850.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-06-05,2023-06-08,3,18599.0,18563.4,18393.8625,0.018233379594272403,18000.0,17600.0,400.0,2.1,1.55,0.0024999999999999467,0.0,2.0,-1.9975,399.9975,-0.00499378121113257,668029.0,5552900.0,2407700.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-06-08,2023-06-15,7,18563.4,18826.0,18443.735,0.013573721798763927,18000.0,17600.0,400.0,4.2,2.35,0.8675000000000002,0.0,2.0,-1.1324999999999998,399.1325,-0.0028374036190989206,223901.0,3376150.0,1195050.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-06-12,2023-06-15,3,18716.15,18826.0,18475.35,0.023495474803817196,18150.0,17750.0,400.0,2.85,1.9,0.23750000000000027,0.0,2.0,-1.7624999999999997,399.7625,-0.004408867765235608,407695.0,2094300.0,298300.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-06-15,2023-06-22,7,18826.0,18665.5,18563.095,0.03420240174912381,18250.0,17850.0,400.0,7.8,3.2,2.95,0.0,2.0,0.9500000000000002,397.05,0.0023926457624984265,62581.0,566800.0,116650.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-06-19,2023-06-22,3,18816.7,18665.5,18608.5825,0.02554501853063007,18250.0,17850.0,400.0,2.45,1.55,0.30000000000000004,0.0,2.0,-1.7,399.7,-0.004253189892419315,341865.0,1212800.0,257250.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-06-21,2023-06-29,8,18771.25,19189.05,18659.66,0.024567235135348975,18200.0,17800.0,400.0,6.95,3.8,1.5375000000000005,0.0,2.0,-0.46249999999999947,398.4625,-0.0011607114847695817,59724.0,2699950.0,1221100.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-06-26,2023-06-29,3,18817.4,19189.05,18681.7725,0.009850352986634725,18250.0,17850.0,400.0,2.3,1.55,0.17249999999999988,0.0,2.0,-1.8275000000000001,399.8275,-0.004570721123484503,360445.0,1432150.0,242400.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-06-27,2023-07-06,9,18972.1,19331.8,18703.6575,0.023615547306629736,18400.0,18000.0,400.0,10.45,4.35,3.879999999999999,0.0,2.0,1.879999999999999,396.12,0.0047460365545794175,121087.0,1230350.0,844900.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-07-03,2023-07-06,3,19389.0,19331.8,18817.9025,0.04276413975588711,18800.0,18400.0,400.0,8.9,4.7,2.160000000000001,0.0,2.0,0.16000000000000103,397.84,0.0004021717273275715,1112891.0,6659100.0,2573050.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-07-05,2023-07-13,8,19497.3,19564.5,18896.4225,0.04116648154477098,18900.0,18500.0,400.0,15.8,7.0,5.380000000000001,0.0,2.0,3.380000000000001,394.62,0.008565201966448737,68300.0,1172500.0,1002150.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-07-06,2023-07-13,7,19331.8,19564.5,18931.284999999996,0.03741705595251821,18750.0,18350.0,400.0,4.9,3.0,0.7150000000000003,0.0,2.0,-1.2849999999999997,399.285,-0.003218252626569993,69456.0,667150.0,102350.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-07-10,2023-07-13,3,19439.4,19564.5,19012.805,0.045044754455285885,18850.0,18450.0,400.0,3.1,1.75,0.6225,0.0,2.0,-1.3775,399.3775,-0.003449117689404135,392351.0,1468500.0,217950.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-07-17,2023-07-20,3,19749.25,19745.0,19216.8875,0.052987265034963205,19150.0,18750.0,400.0,7.85,4.65,1.3249999999999993,0.0,2.0,-0.6750000000000007,398.675,-0.0016931084216467065,464707.0,1172150.0,715900.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-07-18,2023-07-27,9,19833.15,19646.05,19267.71,0.054018504838786896,19200.0,18800.0,400.0,17.95,9.15,4.734999999999999,0.0,2.0,2.7349999999999994,396.663,0.0068950217186881544,109197.0,2640650.0,1679300.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-07-20,2023-07-27,7,19745.0,19646.05,19372.5125,0.05187454218552312,19150.0,18750.0,400.0,7.9,4.9,1.08,0.0,2.0,-0.9199999999999999,398.92,-0.002306226812393462,51876.0,361150.0,466700.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-07-24,2023-07-27,3,19680.6,19646.05,19472.325,0.052934001027221234,19050.0,18650.0,400.0,2.65,1.25,0.815,0.0,2.0,-1.185,399.185,-0.0029685484174004537,239003.0,576300.0,462700.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-07-31,2023-08-03,3,19733.55,19517.0,19616.4,0.017770385269998412,19100.0,18700.0,400.0,3.0,1.7,0.595,0.0,2.0,-1.405,399.405,-0.003517732627283084,717987.0,3690350.0,845950.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-08-31,2023-09-07,7,19435.3,19819.95,19421.7925,0.0027680821808255818,18850.0,18450.0,400.0,8.95,2.35,4.904999999999999,0.0,2.0,2.9049999999999994,395.095,0.0073526620179956695,87100.0,727250.0,290950.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-09-05,2023-09-14,9,19611.05,20192.35,19423.2725,0.002054075321204829,19000.0,18600.0,400.0,7.35,3.65,2.05,0.0,2.0,0.04999999999999982,397.95,0.0001256439251162202,50652.0,825450.0,186900.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-09-06,2023-09-14,8,19727.05,20192.35,19427.997499999998,0.004813434831440588,19100.0,18700.0,400.0,7.35,2.85,2.9699999999999998,0.0,2.0,0.9699999999999998,397.03,0.0024431403168526304,86887.0,805750.0,655450.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-09-07,2023-09-14,7,19819.95,20192.35,19441.84,0.01416612512856208,19200.0,18800.0,400.0,6.6,3.1,2.0449999999999995,0.0,2.0,0.044999999999999485,397.955,0.00011307811184681556,334825.0,2404500.0,1307300.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-09-11,2023-09-14,3,19993.2,20192.35,19498.175,0.02874519862821634,19350.0,18950.0,400.0,5.35,3.05,1.04,0.0,2.0,-0.96,399.86400000000003,-0.0024008162775343614,334888.0,2147200.0,440000.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-09-13,2023-09-21,8,20103.1,19674.25,19565.3175,0.03810175443126207,19500.0,19050.0,450.0,15.2,6.7,5.215000000000001,0.0,2.0,3.2150000000000007,444.785,0.007228211383027756,79507.0,1200200.0,34350.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-09-14,2023-09-21,7,20192.35,19674.25,19609.427499999998,0.045685818080128726,19550.0,19100.0,450.0,7.75,3.5,2.5625,0.0,2.0,0.5625,447.4375,0.0012571588210643944,108604.0,605350.0,886400.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-11-16,2023-11-23,7,19731.8,19794.7,19332.435,0.005457408266113628,19100.0,18700.0,400.0,4.15,2.3,0.8825000000000007,0.0,2.0,-1.1174999999999993,399.1175,-0.002799927339693196,212400.0,1672850.0,1169750.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-11-20,2023-11-23,3,19783.4,19794.7,19365.085,0.02601682938529959,19150.0,18750.0,400.0,2.5,1.15,0.8025000000000002,0.0,2.0,-1.1974999999999998,399.1975,-0.0029997682851220257,215693.0,826750.0,446050.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-11-21,2023-11-30,9,19811.85,20267.9,19399.57,0.036068119955130484,19200.0,18800.0,400.0,9.2,3.8,3.45,0.0,2.0,1.4500000000000002,396.55,0.003656537637120162,71581.0,1990000.0,1199200.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-11-22,2023-11-30,8,19802.0,20267.9,19446.8075,0.050100094128253,19200.0,18800.0,400.0,5.65,2.7,1.6975000000000002,0.0,2.0,-0.30249999999999977,398.3025,-0.0007594730136014706,91254.0,2182200.0,1213500.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-11-23,2023-11-30,7,19794.7,20267.9,19484.18,0.039241885311527946,19200.0,18800.0,400.0,4.4,2.15,1.2675000000000005,0.0,2.0,-0.7324999999999995,398.7325,-0.0018370712194265566,193090.0,3507200.0,1917000.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-11-29,2023-12-07,8,20133.15,20969.4,19629.670000000002,0.06024492934122905,19500.0,19050.0,450.0,13.85,5.25,5.734999999999999,0.0,2.0,3.7349999999999994,444.265,0.008407144384545259,103042.0,1561900.0,172950.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-11-30,2023-12-07,7,20267.9,20969.4,19686.4025,0.059302523094612924,19650.0,19200.0,450.0,18.1,5.65,8.887500000000003,0.0,2.0,6.887500000000003,441.1125,0.015613930686616232,166115.0,933200.0,1199000.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-12-04,2023-12-07,3,20855.1,20969.4,19831.379999999997,0.07435445026852294,20200.0,19750.0,450.0,12.15,5.4,4.117500000000001,0.0,2.0,2.1175000000000006,445.8825,0.004749008987793871,1120561.0,4747100.0,854300.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-12-05,2023-12-14,9,20937.7,21456.65,19907.93,0.07889028016097543,20300.0,19850.0,450.0,24.2,11.4,7.460000000000001,0.0,2.0,5.460000000000001,442.54,0.012337867763366026,50734.0,665650.0,121200.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-12-07,2023-12-14,7,20969.4,21456.65,20059.517499999998,0.08115883745031027,20300.0,19850.0,450.0,7.35,3.4,2.3375,0.0,2.0,0.3374999999999999,447.6625,0.0007539161756903915,119107.0,1352850.0,249400.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-12-11,2023-12-14,3,20906.4,21456.65,20207.1475,0.07072015897119432,20250.0,19800.0,450.0,2.95,1.7,0.5525000000000004,0.0,2.0,-1.4474999999999996,449.4475,-0.0032206208734056807,339120.0,1005500.0,1063600.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-12-13,2023-12-21,8,21182.7,21349.4,20356.65,0.07660561766058716,20500.0,20050.0,450.0,13.25,3.8,6.8925,0.0,2.0,4.8925,443.1075,0.011041338727058331,137482.0,1289750.0,55600.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-12-14,2023-12-21,7,21456.65,21349.4,20441.2225,0.08557717604678938,20800.0,20350.0,450.0,13.05,5.0,5.342500000000001,0.0,2.0,3.342500000000001,444.6575,0.007517021527805111,409277.0,4037300.0,251550.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-12-18,2023-12-21,3,21453.1,21349.4,20613.52,0.0893216207982126,20800.0,20350.0,450.0,5.25,2.25,1.8749999999999996,0.0,2.0,-0.12500000000000044,448.125,-0.00027894002789400377,429720.0,3930200.0,286550.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-12-19,2023-12-28,9,21150.15,21731.4,20681.857500000002,0.06908569811053722,20500.0,20050.0,450.0,7.05,5.2,0.012500000000000178,0.0,2.0,-1.9874999999999998,449.9875,-0.0044167893552598675,61739.0,2664550.0,75750.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-12-20,2023-12-28,8,21255.05,21731.4,20754.0175,0.07284529208529245,20600.0,20150.0,450.0,20.2,7.35,8.7175,0.0,2.0,6.717499999999999,441.2825,0.015222674817152275,78237.0,1111150.0,98100.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-12-21,2023-12-28,7,21349.4,21731.4,20831.3875,0.07814362185637824,20700.0,20250.0,450.0,14.45,5.65,5.784999999999999,0.0,2.0,3.7849999999999993,444.215,0.008520648784935221,253318.0,1843750.0,366800.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-12-26,2024-01-04,9,21654.75,21710.8,21001.9725,0.0887419116427095,21000.0,20550.0,450.0,43.85,14.8,20.2525,0.0,2.0,18.2525,433.095,0.04214433322943003,78730.0,1252800.0,62600.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-12-27,2024-01-04,8,21778.7,21710.8,21086.077500000003,0.08370072549585506,21100.0,20650.0,450.0,27.65,9.0,13.152499999999998,0.0,2.0,11.152499999999998,436.8475,0.02552950400311321,68328.0,694900.0,117150.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2023-12-28,2024-01-04,7,21731.4,21710.8,21165.989999999998,0.07938400101325427,21050.0,20600.0,450.0,9.7,3.6,4.1049999999999995,0.0,2.0,2.1049999999999995,445.895,0.0047208423507776485,166009.0,803350.0,1292050.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-01-01,2024-01-04,3,21665.8,21710.8,21288.64,0.04732486416458803,21000.0,20550.0,450.0,3.65,1.85,0.9750000000000001,0.0,2.0,-1.025,449.025,-0.0022827236790824565,675973.0,6693350.0,169000.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-01-03,2024-01-11,8,21658.6,21894.55,21357.7975,0.034430715885698904,21000.0,20550.0,450.0,24.5,4.75,15.3625,0.0,2.0,13.3625,434.6375,0.030744010813609043,93659.0,1640300.0,141350.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-01-04,2024-01-11,7,21710.8,21894.55,21398.280000000002,0.03873710298237176,21050.0,20600.0,450.0,6.95,2.6,2.9175,0.0,2.0,0.9175,447.0825,0.002052193946307449,110563.0,411250.0,922550.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-01-08,2024-01-11,3,21544.85,21894.55,21452.8475,0.02608693581494581,20850.0,20400.0,450.0,1.9,1.0,0.4650000000000001,0.0,2.0,-1.535,449.535,-0.0034146395720021797,183854.0,815700.0,378750.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-01-10,2024-01-18,8,21647.2,21622.4,21524.505,0.03444700102980214,20950.0,20500.0,450.0,10.1,3.05,5.0775,0.0,2.0,3.0774999999999997,444.9225,0.006916934971820934,52972.0,139150.0,893050.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-01-11,2024-01-18,7,21894.55,21622.4,21560.0975,0.03360525334353026,21200.0,20750.0,450.0,21.15,3.65,13.78,0.0,2.0,11.78,437.891,0.026901671877247988,147253.0,1669500.0,199700.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-01-15,2024-01-18,3,22032.3,21622.4,21622.82,0.028650265072728498,21350.0,20900.0,450.0,7.55,3.6,2.2775,0.0,2.0,0.27749999999999986,447.7225,0.0006198035613577603,541874.0,1434550.0,2625900.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-01-31,2024-02-08,8,21697.45,21782.5,21633.7025,0.008369989798929778,21000.0,20550.0,450.0,47.35,15.75,22.135000000000005,0.0,2.0,20.135000000000005,433.949,0.04639946168789421,71965.0,954550.0,24750.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-02-01,2024-02-08,7,21853.8,21782.5,21643.4625,0.009012586224409702,21150.0,20700.0,450.0,27.15,6.8,15.257499999999997,0.0,2.0,13.257499999999997,437.076,0.030332253429609487,169195.0,293150.0,1179450.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-02-05,2024-02-08,3,21929.4,21782.5,21667.3275,0.019355738390740562,21250.0,20800.0,450.0,17.8,1.8,13.06,0.0,2.0,11.06,438.588,0.025217288206699683,752525.0,883450.0,2888850.0
TB16_T01_real_chain_nifty_bull_put_3pct_2pct_deeper,2024-02-08,2024-02-15,7,21782.5,22040.7,21698.3375,0.006250230976754478,21100.0,20650.0,450.0,21.2,4.95,12.3275,0.0,2.0,10.3275,437.6725,0.023596410558122796,168666.0,1205000.0,243300.0
