symbol,trade_date,expiry_date,strike,premium_close,premium_settle,contracts,open_interest,dte,entry_spot,target_strike,strike_to_entry_spot,premium_to_entry_spot,strike_distance,expiry_spot,underlying_buyhold_return,upside_giveup_points,assignment_delivery_stt_points,option_cost_points,net_premium_points,covered_call_incremental_points,covered_call_incremental_return,covered_call_total_return,called_away,upside_giveup_to_gross_premium
TCS,2019-12-09,2019-12-26,2140.0,19.1,19.1,1750.0,195750.0,17,2060.45,2122.2635,1.0386080710524401,0.009269819699580191,17.736499999999978,2201.95,0.06867431871678509,61.94999999999982,2.14,0.009550000000000001,16.95045,-44.999549999999815,-0.02183967094566712,0.04683464777111797,True,3.243455497382189
TCS,2020-01-13,2020-01-30,2260.0,34.95,34.95,1346.0,175000.0,17,2190.35,2256.0605,1.031798571004634,0.015956354007350425,3.9394999999999527,2137.85,-0.02396877211404569,0.0,0.0,0.017475,34.932525000000005,34.932525000000005,0.01594837583034675,-0.008020396283698938,False,0.0
TCS,2020-02-10,2020-02-27,2240.0,13.65,13.65,464.0,91250.0,17,2161.95,2226.8085,1.0361016674761212,0.0063137445361826135,13.191499999999905,2105.5,-0.026110687111172703,0.0,0.0,0.006825,13.643175000000001,13.643175000000001,0.006310587663914523,-0.01980009944725818,False,0.0
TCS,2020-03-09,2020-03-26,2040.0,40.1,40.1,1210.0,55250.0,17,1972.35,2031.5204999999999,1.034299186249905,0.020331077141480976,8.479500000000144,1790.95,-0.09197150607143756,0.0,0.0,0.020050000000000002,40.079950000000004,40.079950000000004,0.020320911602910236,-0.07165059446852733,False,0.0
TCS,2020-04-13,2020-04-30,1820.0,75.0,75.0,173.0,9250.0,17,1759.25,1812.0275000000001,1.0345317606934774,0.04263180332528066,7.9724999999998545,2014.45,0.1450618161148216,194.45000000000005,1.82,0.0375,73.14250000000001,-121.30750000000003,-0.0689540997584198,0.0761077163564018,True,2.592666666666667
TCS,2020-05-11,2020-05-28,2000.0,37.35,37.35,2785.0,289000.0,17,1935.3,1993.359,1.0334315093267195,0.019299333436676485,6.641000000000076,2004.3,0.0356533870717719,4.2999999999999545,2.0,0.018675,35.331325,31.031325000000045,0.016034374515579004,0.0516877615873509,True,0.115127175368138
TCS,2020-06-08,2020-06-25,2140.0,33.45,33.45,804.0,31750.0,17,2071.75,2133.9025,1.0329431639917943,0.01614577048389043,6.0974999999998545,2016.1,-0.026861349101001575,0.0,0.0,0.016725,33.433275,33.433275,0.016137697598648488,-0.010723651502353087,False,0.0
TCS,2020-07-13,2020-07-30,2300.0,27.8,27.8,6428.0,1168800.0,17,2220.0,2286.6,1.0360360360360361,0.012522522522522523,13.400000000000091,2279.5,0.026801801801801695,0.0,0.0,0.013900000000000001,27.7861,27.7861,0.012516261261261262,0.03931806306306296,False,0.0
TCS,2020-08-10,2020-08-27,2360.0,41.5,41.5,785.0,156600.0,17,2282.8,2351.284,1.033818118100578,0.018179428771683895,8.715999999999894,2248.4,-0.015069213246889812,0.0,0.0,0.02075,41.47925,41.47925,0.018170339057298052,0.0031011258104082402,False,0.0
TCS,2020-09-07,2020-09-24,2400.0,36.75,36.75,7670.0,582900.0,17,2327.05,2396.8615000000004,1.0313487032938697,0.01579252701918738,3.138499999999567,2332.25,0.0022345888571366768,0.0,0.0,0.018375,36.731625,36.731625,0.01578463075567779,0.018019219612814465,False,0.0
TCS,2020-10-12,2020-10-29,2920.0,38.9,38.9,595.0,63900.0,17,2830.0,2914.9,1.0318021201413428,0.013745583038869257,5.099999999999909,2632.65,-0.06973498233215547,0.0,0.0,0.01945,38.88055,38.88055,0.013738710247349822,-0.05599627208480565,False,0.0
TCS,2020-11-09,2020-11-26,2820.0,28.8,28.8,411.0,36600.0,17,2726.6,2808.398,1.0342551162620113,0.01056260544267586,11.601999999999862,2720.6,-0.002200542800557481,0.0,0.0,0.014400000000000001,28.785600000000002,28.785600000000002,0.010557324139954524,0.008356781339397042,False,0.0
TCS,2020-12-14,2020-12-31,2900.0,29.15,29.15,2630.0,551700.0,17,2797.7,2881.631,1.0365657504378598,0.010419272974228832,18.369000000000142,2862.75,0.02325124209171836,0.0,0.0,0.014575,29.135424999999998,29.135424999999998,0.010414063337741716,0.03366530542946008,False,0.0
TCS,2021-01-11,2021-01-28,3280.0,32.6,32.6,776.0,50100.0,17,3176.45,3271.7435,1.0325992853657386,0.0102630294825985,8.25649999999996,3196.55,0.006327818791418194,0.0,0.0,0.016300000000000002,32.5837,32.5837,0.010257897967857199,0.016585716759275393,False,0.0
TCS,2021-02-08,2021-02-25,3320.0,50.05,50.05,252.0,28500.0,17,3214.1,3310.523,1.032948570361843,0.015572010827292242,9.476999999999862,2995.3,-0.06807504433589484,0.0,0.0,0.025025,50.024975,50.024975,0.015564224821878598,-0.052510819514016246,False,0.0
TCS,2021-03-08,2021-03-25,3100.0,48.1,48.1,3894.0,931500.0,17,3006.95,3097.1585,1.030944977468864,0.015996275295565274,2.8414999999999964,3064.85,0.019255391675950806,0.0,0.0,0.024050000000000002,48.07595,48.07595,0.01598827715791749,0.0352436688338683,False,0.0
TCS,2021-04-12,2021-04-29,3350.0,56.5,56.5,4989.0,450900.0,17,3246.55,3343.9465000000005,1.0318645947236296,0.01740308943339853,6.053499999999531,3115.25,-0.04044293172752622,0.0,0.0,0.02825,56.47175,56.47175,0.01739438788868183,-0.02304854383884439,False,0.0
TCS,2021-05-10,2021-05-27,3240.0,27.85,27.85,329.0,32700.0,17,3145.5,3239.8650000000002,1.0300429184549356,0.008853918295978383,0.13499999999976353,3180.0,0.010968049594659135,0.0,0.0,0.013925000000000002,27.836075,27.836075,0.008849491336830393,0.019817540931489526,False,0.0
TCS,2021-06-07,2021-06-24,3300.0,27.1,27.1,4343.0,580200.0,17,3183.2,3278.696,1.0366926363407891,0.008513445589344058,21.304000000000087,3373.6,0.0598140236240261,73.59999999999991,3.3000000000000003,0.013550000000000001,23.786450000000002,-49.81354999999991,-0.01564889105302837,0.04416513257099773,True,2.7158671586715832
TCS,2021-07-12,2021-07-29,3300.0,22.7,22.7,9630.0,2511900.0,17,3193.1,3288.893,1.0334784378816824,0.007109078951489148,11.106999999999971,3195.8,0.0008455732673577909,0.0,0.0,0.01135,22.68865,22.68865,0.007105524412013404,0.007951097679371195,False,0.0
TCS,2021-08-09,2021-08-26,3440.0,14.0,14.0,78.0,13200.0,17,3322.7,3422.381,1.035302615342944,0.004213440876395702,17.619000000000142,3671.85,0.10508020585668287,231.8499999999999,3.44,0.007,10.553,-221.2969999999999,-0.06660155897312424,0.038478646883558634,True,16.56071428571428
TCS,2021-09-13,2021-09-30,3980.0,30.45,30.45,375.0,69300.0,17,3845.35,3960.7105,1.0350163184105479,0.00791865499889477,19.28949999999986,3775.55,-0.0181517937248884,0.0,0.0,0.015225,30.434775,30.434775,0.00791469567139532,-0.010237098053493078,False,0.0
TCS,2021-10-11,2021-10-28,3800.0,50.75,50.75,29793.0,2063400.0,17,3685.6,3796.168,1.0310397221619276,0.013769806815715217,3.83199999999988,3421.65,-0.07161656175385278,0.0,0.0,0.025375,50.724625,50.724625,0.013762921912307359,-0.05785363984154542,False,0.0
TCS,2021-11-08,2021-11-25,3620.0,38.35,38.35,875.0,70650.0,17,3502.75,3607.8325,1.0334736992363143,0.010948540432517308,12.167500000000018,3445.9,-0.016230104917564714,0.0,0.0,0.019175,38.330825000000004,38.330825000000004,0.01094306616230105,-0.005287038755263663,False,0.0
TCS,2021-12-13,2021-12-30,3720.0,28.35,28.35,1396.0,48150.0,17,3609.65,3717.9395000000004,1.0305708309669912,0.007853947058579086,2.0604999999995925,3733.75,0.03438006454919451,13.75,3.72,0.014175000000000002,24.615825,10.865825000000001,0.003010215671879545,0.03739028022107406,True,0.48500881834215165
TCS,2022-01-10,2022-01-27,4000.0,61.7,61.7,35187.0,1661400.0,17,3879.85,3996.2455,1.0309676920499504,0.015902676649870485,3.7545000000000073,3649.25,-0.059435287446679586,0.0,0.0,0.030850000000000002,61.66915,61.66915,0.01589472531154555,-0.043540562135134034,False,0.0
TCS,2022-02-07,2022-02-24,3900.0,36.45,36.45,5643.0,1012950.0,17,3779.0,3892.37,1.0320190526594337,0.009645408838317016,7.630000000000109,3401.65,-0.09985445885154798,0.0,0.0,0.018225,36.431775,36.431775,0.009640586133897858,-0.09021387271765012,False,0.0
TCS,2022-03-14,2022-03-31,3760.0,39.75,39.75,653.0,85650.0,17,3643.0,3752.29,1.0321163875926433,0.010911336810321163,7.710000000000036,3739.95,0.026612681855613385,0.0,0.0,0.019875,39.730125,39.730125,0.010905881141916004,0.03751856299752939,False,0.0
TCS,2022-04-11,2022-04-28,3820.0,42.3,42.3,2433.0,214950.0,17,3696.4,3807.2920000000004,1.0334379396169247,0.011443566713559138,12.707999999999629,3584.3,-0.030326804458391976,0.0,0.0,0.02115,42.27885,42.27885,0.011437844930202359,-0.018888959528189617,False,0.0
TCS,2022-05-09,2022-05-26,3550.0,31.75,31.75,1386.0,133950.0,17,3445.1,3548.453,1.0304490435691271,0.009215987924878814,1.5470000000000255,3226.95,-0.06332181939566339,0.0,0.0,0.015875,31.734125,31.734125,0.009211379930916374,-0.054110439464747015,False,0.0
TCS,2022-06-13,2022-06-30,3350.0,30.15,30.15,5797.0,172200.0,17,3219.6,3316.188,1.0405019257050565,0.00936451733134551,33.8119999999999,3267.1,0.014753385513728512,0.0,0.0,0.015075,30.134925,30.134925,0.009359835072679836,0.02411322058640835,False,0.0
TCS,2022-07-11,2022-07-28,3220.0,28.4,28.4,4527.0,195000.0,17,3113.8,3207.2140000000004,1.034106236752521,0.009120688547755154,12.785999999999603,3260.5,0.04711285246322805,40.5,3.22,0.014199999999999999,25.1658,-15.3342,-0.0049245937439784185,0.04218825871924963,True,1.426056338028169
TCS,2022-08-08,2022-08-25,3480.0,25.4,25.4,614.0,35100.0,17,3374.45,3475.6835,1.0312791714205278,0.007527152573011898,4.316499999999905,3218.2,-0.046303842107602744,0.0,0.0,0.0127,25.3873,25.3873,0.007523388996725393,-0.03878045311087735,False,0.0
TCS,2022-09-12,2022-09-29,3360.0,31.6,31.6,1994.0,137100.0,17,3242.95,3340.2385,1.0360936801369125,0.009744214372716201,19.76150000000007,2997.3,-0.07574893229929525,0.0,0.0,0.0158,31.584200000000003,31.584200000000003,0.009739342265529843,-0.0660095900337654,False,0.0
TCS,2022-10-10,2022-10-27,3220.0,39.9,39.9,3196.0,146400.0,17,3118.55,3212.1065000000003,1.0325311442817975,0.012794407657404883,7.893499999999676,3157.4,0.01245771271905216,0.0,0.0,0.01995,39.88005,39.88005,0.012788010453576179,0.02524572317262834,False,0.0
TCS,2022-11-07,2022-11-24,3340.0,16.05,16.05,1204.0,101700.0,17,3233.7,3330.711,1.0328725608436158,0.0049633546711197706,9.289000000000215,3380.15,0.04528867860345742,40.15000000000009,3.34,0.008025000000000001,12.701975000000001,-27.44802500000009,-0.008488117326901102,0.03680056127655632,True,2.5015576323987596
TCS,2022-12-12,2022-12-29,3400.0,23.15,23.15,12139.0,1134750.0,17,3286.45,3385.0434999999998,1.034550959241735,0.007044074913660637,14.956500000000233,3268.75,-0.005385750581934912,0.0,0.0,0.011575,23.138424999999998,23.138424999999998,0.007040552876203806,0.0016548022942688943,False,0.0
TCS,2023-01-09,2023-01-25,3420.0,28.85,28.85,3191.0,127225.0,16,3319.95,3419.5485,1.0301359960240366,0.008689889907980542,0.4515000000001237,3429.75,0.03307278724077167,9.75,3.42,0.014425,25.415575000000004,15.665575000000004,0.004718617750267324,0.037791404991038995,True,0.3379549393414211
TCS,2023-02-06,2023-02-23,3565.0,17.35,17.35,408.0,28350.0,17,3459.95,3563.7484999999997,1.0303617104293414,0.005014523331262013,1.2515000000003056,3413.8,-0.013338343039639211,0.0,0.0,0.008675,17.341325,17.341325,0.005012016069596382,-0.00832632697004283,False,0.0
TCS,2023-03-13,2023-03-29,3385.0,26.45,26.45,276.0,46375.0,16,3281.95,3380.4085,1.031399015829004,0.008059233077895763,4.591499999999996,3138.9,-0.043586891939243366,0.0,0.0,0.013225,26.436775,26.436775,0.008055203461356816,-0.03553168847788655,False,0.0
TCS,2023-04-10,2023-04-27,3380.0,21.7,21.7,1148.0,113050.0,17,3263.4,3361.302,1.0357296071581785,0.006649506649506649,18.697999999999865,3187.95,-0.023120058834344648,0.0,0.0,0.01085,21.689149999999998,21.689149999999998,0.006646181896181895,-0.016473876938162754,False,0.0
TCS,2023-05-08,2023-05-25,3360.0,8.85,8.85,682.0,86625.0,17,3250.6,3348.118,1.0336553251707377,0.0027225742939764965,11.882000000000062,3293.5,0.013197563526733624,0.0,0.0,0.004425,8.845575,8.845575,0.0027212130068295084,0.015918776533563134,False,0.0
TCS,2023-07-10,2023-07-27,3380.0,30.45,30.45,2526.0,128100.0,17,3271.95,3370.1085,1.0330231207689604,0.009306376931187825,9.891500000000178,3396.9,0.03818823637280522,16.90000000000009,3.38,0.015225,27.054775,10.154774999999908,0.0031035850181084395,0.041291821390913655,True,0.555008210180627
TCS,2023-08-14,2023-08-31,3560.0,16.15,16.15,1272.0,142450.0,17,3449.85,3553.3455,1.0319289244459904,0.004681362957809759,6.654500000000098,3356.8,-0.026972187196544706,0.0,0.0,0.008074999999999999,16.141924999999997,16.141924999999997,0.004679022276330855,-0.02229316492021385,False,0.0
TCS,2023-09-11,2023-09-28,3600.0,13.4,13.4,7694.0,502075.0,17,3480.65,3585.0695,1.034289572349992,0.0038498556304138597,14.930499999999938,3536.75,0.016117679169120658,0.0,0.0,0.0067,13.3933,13.3933,0.0038479307025986523,0.01996560987171931,False,0.0
TCS,2023-10-09,2023-10-26,3760.0,34.95,34.95,3150.0,84700.0,17,3638.35,3747.5005,1.0334354858658459,0.009606002721013647,12.499499999999898,3336.75,-0.08289471875987742,0.0,0.0,0.017475,34.932525000000005,34.932525000000005,0.00960119971965314,-0.07329351904022427,False,0.0
TCS,2023-11-13,2023-11-30,3440.0,13.35,13.35,1201.0,299075.0,17,3331.55,3431.4965,1.0325524155423151,0.00400714382194474,8.503499999999804,3487.6,0.04684005943179592,47.59999999999991,3.44,0.006675,9.903325,-37.69667499999991,-0.01131505605498939,0.03552500337680653,True,3.565543071161042
TCS,2023-12-11,2023-12-28,3760.0,23.35,23.35,798.0,64750.0,17,3642.9,3752.1870000000004,1.0321447198660407,0.006409728512997886,7.812999999999647,3799.9,0.04309753218589596,39.90000000000009,3.7600000000000002,0.011675000000000001,19.578325,-20.32167500000009,-0.005578433390979739,0.03751909879491622,True,1.7087794432548218
TCS,2024-01-08,2024-01-25,3800.0,45.7,45.7,7635.0,1183525.0,17,3678.3,3788.6490000000003,1.0330859364380285,0.012424217709267868,11.350999999999658,3810.3,0.03588614305521576,10.300000000000182,3.8000000000000003,0.022850000000000002,41.87715000000001,31.577149999999826,0.008584713046787871,0.04447085610200363,True,0.22538293216630595
TCS,2024-02-12,2024-02-29,4260.0,39.1,39.1,790.0,48300.0,17,4120.7,4244.321,1.0338049360545538,0.009488679107918558,15.679000000000087,4095.1,-0.006212536704928717,0.0,0.0,0.01955,39.08045,39.08045,0.009483934768364599,0.0032713980634358816,False,0.0
TCS,2024-03-11,2024-03-28,4260.0,39.9,39.9,1061.0,63175.0,17,4122.35,4246.0205000000005,1.0333911482528169,0.009678945261804552,13.979499999999462,3876.3,-0.05968682911446144,0.0,0.0,0.01995,39.88005,39.88005,0.009674105789173649,-0.05001272332528779,False,0.0
TCS,2024-04-08,2024-04-25,4100.0,47.35,47.35,9297.0,830200.0,17,3972.55,4091.7265,1.0320826673043761,0.011919296169966394,8.273499999999785,3852.2,-0.03029540219758098,0.0,0.0,0.023675,47.326325000000004,47.326325000000004,0.011913336521881411,-0.01838206567569957,False,0.0
TCS,2024-05-13,2024-05-30,4100.0,17.75,17.75,4137.0,513450.0,17,3947.8,4066.2340000000004,1.0385531181924108,0.004496175084857388,33.76599999999962,3736.1,-0.05362480368813016,0.0,0.0,0.008875000000000001,17.741125,17.741125,0.00449392699731496,-0.0491308766908152,False,0.0
TCS,2024-06-10,2024-06-27,4000.0,26.05,26.05,10469.0,1165850.0,17,3858.7,3974.461,1.0366185502889576,0.0067509783087568356,25.539000000000215,3934.15,0.01955321740482563,0.0,0.0,0.013025,26.036975,26.036975,0.006747602819602457,0.026300820224428086,False,0.0
