trade_date,nifty_option_rows,traded_rows,unique_expiries,unique_strikes,total_contracts,total_value_lakh,total_open_interest,max_contracts_single_option,max_oi_single_option,min_strike,max_strike
2020-01-10,3128,339,21,137,4351366.0,40091901.53,96254675.0,482382.0,4425975.0,4600.0,14700.0
2020-01-13,3130,336,21,137,3441763.0,31772354.320000008,103630175.0,339514.0,4581375.0,4600.0,14700.0
2020-01-14,3152,358,21,138,3815805.0,35287759.919999994,108655700.0,425533.0,4437900.0,4600.0,14700.0
2020-01-15,3174,364,21,139,5207673.0,48163521.459999986,108671600.0,663583.0,4207350.0,4600.0,14800.0
2020-01-16,3174,379,21,139,8030285.0,74408404.64999999,123579950.0,1396428.0,4849125.0,4600.0,14800.0
2020-01-17,3154,327,21,139,3131680.0,29053751.230000004,94934825.0,361705.0,3713475.0,4600.0,14800.0
2020-01-20,3154,350,21,139,5141700.0,47640518.18,104805350.0,423552.0,3392025.0,4600.0,14800.0
2020-01-21,3160,357,21,139,4782346.0,44014664.080000006,107310500.0,481373.0,3454050.0,4600.0,14800.0
2020-01-22,3164,352,21,139,6400752.0,58685300.96,113052725.0,660395.0,3551850.0,4600.0,14800.0
2020-01-23,3168,371,21,139,9307696.0,85024983.5,123535700.0,1562435.0,5120925.0,4600.0,14800.0
2020-01-24,3148,314,21,139,3654473.0,33573962.6,96304775.0,411692.0,4289475.0,4600.0,14800.0
2020-01-27,3150,326,21,139,4398372.0,40339717.13,105124475.0,554834.0,5514900.0,4600.0,14800.0
2020-01-28,3154,341,21,139,5881913.0,53728252.9,109766600.0,687227.0,5619075.0,4600.0,14800.0
2020-01-29,3160,355,21,139,6812929.0,62212483.279999994,108335300.0,874660.0,5072925.0,4600.0,14800.0
2020-01-30,3160,383,21,139,9592588.0,87093372.88000001,124825025.0,1412235.0,5242275.0,4600.0,14800.0
2020-01-31,3140,321,21,139,3256127.0,29750340.209999997,88050350.0,244051.0,2833875.0,4600.0,14800.0
2020-02-03,3274,385,21,141,6695055.0,59260498.34,110821700.0,536195.0,3158850.0,4600.0,14800.0
2020-02-04,3274,392,21,141,7945549.0,70994470.54,113163950.0,678251.0,3040875.0,4600.0,14800.0
2020-02-05,3274,384,21,141,8658631.0,78098810.26000002,117261125.0,815164.0,3238200.0,4600.0,14800.0
2020-02-06,3276,405,21,141,10424933.0,94821249.69999999,128367275.0,1551588.0,4078800.0,4600.0,14800.0
2020-02-07,3250,330,21,141,3181191.0,28977493.669999998,96966275.0,311085.0,3160275.0,4600.0,14800.0
2020-02-10,3252,323,21,141,4232368.0,38367300.970000006,105981650.0,451273.0,3464925.0,4600.0,14800.0
2020-02-11,3254,347,21,141,4897897.0,44615334.199999996,108690725.0,484489.0,3425175.0,4600.0,14800.0
2020-02-12,3254,361,21,141,5567446.0,50912809.059999995,113423000.0,672382.0,4035150.0,4600.0,14800.0
2020-02-13,3258,366,21,141,7673346.0,70082262.05999999,123346175.0,1303955.0,5631825.0,4600.0,14800.0
2020-02-14,3230,315,21,141,5318963.0,48721901.440000005,100817750.0,478521.0,3691650.0,4600.0,14800.0
2020-02-17,3232,331,21,141,4624427.0,42174850.230000004,109007075.0,377989.0,3441450.0,4600.0,14800.0
2020-02-18,3234,353,21,141,6413772.0,58007601.21,111171500.0,579231.0,3363525.0,4600.0,14800.0
2020-02-19,3238,356,21,141,7327252.0,66589340.059999995,110435300.0,751124.0,4204575.0,4600.0,14800.0
2020-02-20,3238,366,21,141,9461509.0,86125960.32,123640925.0,1743733.0,5371875.0,4600.0,14800.0
2020-02-24,3210,354,21,141,6137751.0,55340518.51000001,113487650.0,595057.0,4779975.0,4600.0,14800.0
2020-02-25,3232,372,21,141,6281598.0,56218370.03999999,119036300.0,608751.0,5279400.0,4600.0,14800.0
2020-02-26,3238,410,21,141,8813854.0,78129569.14,122035475.0,900944.0,4740075.0,4600.0,14800.0
2020-02-27,3250,443,21,141,13258132.0,115986912.75,143898200.0,1693695.0,4394025.0,4600.0,14800.0
2020-02-28,3230,369,21,141,5331982.0,45988690.07999999,99927275.0,317033.0,2280075.0,4600.0,14800.0
2020-03-02,3408,424,21,145,6573857.0,56290814.34,106404725.0,475356.0,2480700.0,4600.0,14800.0
2020-03-03,3430,427,21,146,7369317.0,62502554.60999999,115545650.0,516731.0,2524275.0,4600.0,14800.0
2020-03-04,3430,461,21,146,9441414.0,79928239.58,117893750.0,686440.0,2895525.0,4600.0,14800.0
2020-03-05,3430,467,21,146,14039171.0,119296419.61999999,139732350.0,1623090.0,4342275.0,4600.0,14800.0
2020-03-06,3382,408,21,146,4912963.0,41187478.68,107755575.0,266434.0,3133650.0,4600.0,14800.0
2020-03-09,3446,495,21,147,7357512.0,59469710.769999996,118136250.0,374814.0,3271575.0,4600.0,14800.0
2020-03-11,3682,546,21,153,8267845.0,65717695.430000015,126696225.0,560551.0,3113175.0,4600.0,14800.0
2020-03-12,3682,603,21,153,16148807.0,120723360.58,133353075.0,1102697.0,2545050.0,4600.0,14800.0
2020-03-13,3986,547,21,161,5260536.0,40800800.239999995,104262525.0,296432.0,2340225.0,4600.0,14800.0
2020-03-16,4000,550,21,161,4112118.0,31347155.68,109483275.0,237428.0,2262525.0,4600.0,14800.0
2020-03-17,4214,657,21,165,5436438.0,39992343.0,115572625.0,320924.0,2264550.0,4600.0,14800.0
2020-03-18,4342,678,21,168,7112097.0,49256587.75999999,119155075.0,447952.0,2129850.0,4600.0,14800.0
2020-03-19,4612,716,21,173,14251238.0,90668355.51,130997800.0,984959.0,2147325.0,4600.0,14800.0
2020-03-20,4556,582,21,175,4855720.0,34038240.45999999,106889425.0,387006.0,2166600.0,4600.0,14800.0
2020-03-23,4576,571,21,175,3174705.0,21055561.68,100083475.0,195068.0,2017650.0,4600.0,14800.0
2020-03-24,4950,600,21,181,4390224.0,28013943.630000003,103607500.0,319077.0,1888725.0,4600.0,14800.0
2020-03-25,4950,596,21,181,5648867.0,35627583.17,108299050.0,411800.0,2175000.0,4600.0,14800.0
2020-03-26,4950,635,21,181,11246946.0,73416965.74,117352600.0,864068.0,2266725.0,4600.0,14800.0
2020-03-27,4780,480,21,180,3259834.0,22521997.54,67055125.0,250312.0,1722300.0,4600.0,14800.0
2020-03-30,4782,520,21,180,3693779.0,24364103.12,73856500.0,333713.0,1809900.0,4600.0,14800.0
2020-03-31,4794,515,21,180,5233552.0,34096678.39,77443375.0,371564.0,1953750.0,4600.0,14800.0
2020-04-01,4794,578,21,180,8988862.0,56897933.47,91029025.0,870025.0,2148900.0,4600.0,14800.0
2020-04-03,4610,507,21,179,3556942.0,22358582.610000003,76376425.0,278372.0,2227950.0,4600.0,14800.0
2020-04-07,4622,585,21,179,6095380.0,39734622.830000006,83010775.0,426431.0,2318550.0,4600.0,14800.0
2020-04-08,4650,588,21,179,9243082.0,61988371.589999996,88140625.0,760956.0,2313525.0,4600.0,14800.0
2020-04-09,4650,568,21,179,11796633.0,79894472.21999998,99781300.0,1261373.0,2554500.0,4600.0,14800.0
2020-04-13,4502,483,21,179,4659332.0,31934935.21,79573225.0,361876.0,2457825.0,4600.0,14800.0
2020-04-15,4506,546,21,179,7970713.0,54773729.76,87183850.0,570896.0,2385450.0,4600.0,14800.0
2020-04-16,4508,553,21,179,11959935.0,80706309.56,99913825.0,1538999.0,2960100.0,4600.0,14800.0
2020-04-17,4326,464,21,179,4987623.0,34725443.16,78945175.0,421337.0,2492775.0,4600.0,14800.0
2020-04-20,4362,485,21,179,4705207.0,33046547.470000003,85872775.0,410406.0,2397150.0,4600.0,14800.0
2020-04-21,4362,506,21,179,5126312.0,35053481.300000004,89485375.0,347619.0,2343900.0,4600.0,14800.0
2020-04-22,4362,549,21,179,7431659.0,50767568.57,91635025.0,554640.0,2562000.0,4600.0,14800.0
2020-04-23,4362,525,21,179,11409282.0,79349348.85000001,105448300.0,1780340.0,3396450.0,4600.0,14800.0
2020-04-24,4190,429,21,179,3983139.0,27838448.11,81379825.0,366419.0,2977500.0,4600.0,14800.0
2020-04-27,4196,455,21,179,4329931.0,30440683.169999998,87916825.0,399454.0,3230700.0,4600.0,14800.0
2020-04-28,4196,498,21,179,5675431.0,39933139.53999999,93031450.0,529670.0,3333075.0,4600.0,14800.0
2020-04-29,4220,526,21,179,6739644.0,47962265.92000001,97567225.0,748270.0,3371025.0,4600.0,14800.0
2020-04-30,4258,587,21,179,13931116.0,102409011.76000002,111532375.0,1531116.0,2747025.0,4600.0,14800.0
2020-05-04,4146,437,21,174,4817112.0,34242582.720000006,75842725.0,341793.0,2605950.0,4600.0,14800.0
2020-05-05,4168,464,21,174,6702886.0,47343543.04,83668225.0,573724.0,2726475.0,4600.0,14800.0
2020-05-06,4172,479,21,174,9551729.0,66893662.85,88223350.0,729157.0,2447250.0,4600.0,14800.0
2020-05-07,4172,507,21,174,11912782.0,82725030.76,106057675.0,1648166.0,3147600.0,4600.0,14800.0
2020-05-08,4026,415,21,174,3239193.0,22811150.05,77827675.0,278869.0,2338575.0,4600.0,14800.0
2020-05-11,4028,438,21,174,5242762.0,36978188.51,84456775.0,456842.0,2470575.0,4600.0,14800.0
2020-05-12,4028,463,21,174,7092750.0,49172186.94,88168450.0,630599.0,2477475.0,4600.0,14800.0
2020-05-13,4028,485,21,174,7703984.0,54913679.29,94857625.0,629542.0,2425050.0,4600.0,14800.0
2020-05-14,4034,496,21,174,13231985.0,92059453.16999999,114185050.0,1464761.0,3241275.0,4600.0,14800.0
2020-05-15,3944,431,21,174,3672452.0,25557458.81,87413875.0,239292.0,2436225.0,4600.0,14800.0
2020-05-18,3944,467,21,174,6244391.0,42654501.87999999,97155925.0,354375.0,2491575.0,4600.0,14800.0
2020-05-19,4014,468,21,174,7223895.0,49141448.67000001,99730525.0,587999.0,2389800.0,4600.0,14800.0
2020-05-20,4014,484,21,174,8018864.0,54414922.95,101917375.0,700855.0,2561400.0,4600.0,14800.0
2020-05-21,4014,480,21,174,12693825.0,86964399.02,116456500.0,2144828.0,3798750.0,4600.0,14800.0
2020-05-22,3924,383,21,174,5106675.0,34975917.09,88472725.0,463714.0,3276000.0,4600.0,14800.0
2020-05-26,3926,447,21,174,6143449.0,42120271.25000001,96486100.0,591125.0,3147075.0,4600.0,14800.0
2020-05-27,3926,491,21,174,10630785.0,73278518.78000002,101661025.0,926286.0,4380825.0,4600.0,14800.0
2020-05-28,3940,519,21,174,14942779.0,105673349.75999999,121736350.0,2545839.0,6461775.0,4600.0,14800.0
2020-05-29,3798,411,21,151,4745384.0,33872950.42,77316250.0,510482.0,2467525.0,4600.0,14800.0
2020-06-01,3814,493,21,151,7602409.0,56225943.39,95006350.0,624265.0,2767800.0,4600.0,14800.0
2020-06-02,3854,493,21,151,7396385.0,55022914.769999996,102325375.0,750546.0,2928625.0,4600.0,14800.0
2020-06-03,3912,542,21,152,9798644.0,74141889.36000001,112012150.0,841885.0,3220525.0,4600.0,14800.0
2020-06-04,3934,544,21,153,19899499.0,149851709.89000002,137509750.0,3008785.0,4751700.0,4600.0,14800.0
2020-06-05,3856,453,21,153,5078871.0,38640958.88999999,101182900.0,395676.0,3414550.0,4600.0,14800.0
2020-06-08,3894,479,21,154,6840555.0,52587951.62,114063625.0,504729.0,3567475.0,4600.0,14800.0
2020-06-09,3896,496,21,154,9994944.0,76671302.38,124858825.0,810226.0,3602350.0,4600.0,14800.0
2020-06-10,3896,485,21,154,11246347.0,85612779.44999999,125646025.0,1100177.0,3609100.0,4600.0,14800.0
2020-06-11,3896,518,21,154,17448925.0,131575096.74999997,143706175.0,2219979.0,3594250.0,4600.0,14800.0
2020-06-12,3848,460,21,154,8375887.0,61983918.629999995,116057350.0,559392.0,3512125.0,4600.0,14800.0
2020-06-15,3850,468,21,154,8858950.0,65704085.79,125727025.0,687319.0,3742225.0,4600.0,14800.0
2020-06-16,3858,486,21,154,12693525.0,94343887.99,129372625.0,956953.0,3681250.0,4600.0,14800.0
2020-06-17,3858,481,21,154,11419721.0,85147448.13,136028800.0,1061612.0,3690250.0,4600.0,14800.0
2020-06-18,3858,525,21,154,19195381.0,143496294.23,153996250.0,2099648.0,4792650.0,4600.0,14800.0
2020-06-19,3810,461,21,154,6650553.0,50861429.93000001,119197975.0,565076.0,5181775.0,4600.0,14800.0
2020-06-22,3852,492,21,155,7286306.0,56261291.76999999,128856475.0,620877.0,4616625.0,4600.0,14800.0
2020-06-23,3872,520,21,155,8397008.0,65104639.21999999,132130075.0,797333.0,4641150.0,4600.0,14800.0
2020-06-24,3934,549,21,157,14041717.0,110025826.70999998,137536675.0,1396146.0,4647000.0,4600.0,14800.0
2020-06-25,3934,573,21,157,24185565.0,187144268.16,158327275.0,2879454.0,5549250.0,4600.0,14800.0
2020-06-26,2221,463,21,146,5451546.0,42528984.17000001,88972800.0,468477.0,2721600.0,4600.0,14800.0
2020-06-29,2223,486,21,146,6493060.0,50381628.01,102577950.0,542323.0,2644200.0,4600.0,14800.0
2020-06-30,2223,458,21,146,7452234.0,57918294.169999994,109713075.0,654700.0,3255525.0,4600.0,14800.0
2020-07-01,2223,479,21,146,10387470.0,80898061.97,119777625.0,931945.0,3513075.0,4600.0,14800.0
2020-07-02,2225,512,21,146,17350192.0,136896658.96,142228575.0,2367009.0,4638750.0,4600.0,14800.0
2020-07-03,2193,451,21,147,4694118.0,37392350.69,107253150.0,471337.0,3067650.0,4600.0,14800.0
2020-07-06,2211,488,21,147,6652470.0,53442501.150000006,122224125.0,583967.0,3768225.0,4600.0,14800.0
2020-07-07,2285,496,21,149,8381931.0,67668426.87,128318175.0,871903.0,3887175.0,4600.0,14800.0
2020-07-08,2303,522,21,149,11034981.0,89337649.14000002,133196700.0,1075089.0,3844350.0,4600.0,14800.0
2020-07-09,2303,526,21,149,16074281.0,129903977.68000002,150353400.0,2748852.0,4234950.0,4600.0,14800.0
2020-07-10,2223,453,21,149,5677343.0,46018167.46000001,115306725.0,518391.0,3444000.0,4600.0,14800.0
2020-07-13,2225,472,21,149,6955654.0,56563068.27,125084025.0,562293.0,3516075.0,4600.0,14800.0
2020-07-14,2225,488,21,149,9394957.0,75618521.12999998,129795600.0,727994.0,3761700.0,4600.0,14800.0
2020-07-15,2231,488,21,149,13617990.0,110029563.65,130663800.0,1397529.0,4467000.0,4600.0,14800.0
2020-07-16,2231,502,21,149,18559733.0,148729926.21999997,148730250.0,2926628.0,4671525.0,4600.0,14800.0
2020-07-17,2151,437,21,149,6275200.0,50963960.77000001,120570300.0,498511.0,3439875.0,4600.0,14800.0
2020-07-20,2191,492,21,150,7005371.0,57596470.46999999,132161025.0,633995.0,3528675.0,4600.0,14800.0
2020-07-21,2229,510,21,151,7674541.0,63552199.73,141347625.0,646579.0,3776925.0,4600.0,14800.0
2020-07-22,2287,523,21,153,11370659.0,94663418.32,148063050.0,1078742.0,3793725.0,4600.0,14800.0
2020-07-23,2287,538,21,153,17017150.0,142369216.53,168228750.0,2592340.0,4347600.0,4600.0,14800.0
2020-07-24,2219,512,21,153,6220428.0,51995231.11,124464300.0,607242.0,4368300.0,4600.0,14800.0
2020-07-27,2219,472,21,153,6638069.0,55531122.72,132630750.0,676448.0,4516875.0,4600.0,14800.0
2020-07-28,2221,503,21,153,8917084.0,74960330.43999998,137204325.0,776816.0,5028450.0,4600.0,14800.0
2020-07-29,2279,526,21,154,12216949.0,103313041.77999999,146496975.0,1321179.0,5442450.0,4600.0,14800.0
2020-07-30,2279,566,21,154,22378793.0,188278104.94000003,168683400.0,2465373.0,5538225.0,4600.0,14800.0
2020-07-31,2181,435,21,147,6632441.0,55543967.35999999,107669550.0,565196.0,3283950.0,4600.0,14800.0
2020-08-03,2185,458,21,147,6668548.0,55373494.099999994,124176975.0,526810.0,3564900.0,4600.0,14800.0
2020-08-04,2197,474,21,147,8859226.0,73521052.07,127075725.0,774548.0,3292425.0,4600.0,14800.0
2020-08-05,2197,494,21,147,13373868.0,111821921.25,135878775.0,1435286.0,4613625.0,4600.0,14800.0
2020-08-06,2197,514,21,147,21244674.0,178139852.48,151657425.0,3028499.0,4517625.0,4600.0,14800.0
2020-08-07,2141,422,21,147,5826918.0,48991311.06,115943475.0,532890.0,3063075.0,4600.0,14800.0
2020-08-10,2141,475,21,147,6126347.0,51873559.57000001,119281350.0,567987.0,2991225.0,4600.0,14800.0
2020-08-11,2145,472,21,147,8036255.0,68361082.24,127061475.0,759089.0,3344625.0,4600.0,14800.0
2020-08-12,2149,458,21,147,9360356.0,79326857.02,136613100.0,927338.0,3896700.0,4600.0,14800.0
2020-08-13,2149,508,21,147,16417209.0,139330926.75,154458450.0,2446207.0,4874100.0,4600.0,14800.0
2020-08-14,2089,446,21,147,8303825.0,70334257.34,117918450.0,569309.0,3374325.0,4600.0,14800.0
2020-08-17,2093,420,21,147,7367068.0,62208006.480000004,126899100.0,621474.0,3676275.0,4600.0,14800.0
2020-08-18,2093,457,21,147,8386761.0,71165581.13,134969775.0,711874.0,3689100.0,4600.0,14800.0
2020-08-19,2131,468,21,148,8654942.0,73836286.77,140888025.0,810529.0,3715275.0,4600.0,14800.0
2020-08-20,2131,484,21,148,17525481.0,148963752.27999997,156632475.0,2823928.0,5627475.0,4600.0,14800.0
2020-08-21,2079,425,21,148,4598263.0,39273851.12,115369650.0,443063.0,3695025.0,4600.0,14800.0
2020-08-24,2081,439,21,148,6204213.0,53184232.080000006,124092900.0,622147.0,3933000.0,4600.0,14800.0
2020-08-25,2103,444,21,149,8061645.0,69317382.85000001,130672425.0,935795.0,4371150.0,4600.0,14800.0
2020-08-26,2103,455,21,149,9067462.0,78121309.25999999,141724650.0,1010880.0,4033350.0,4600.0,14800.0
2020-08-27,2141,513,21,150,15592704.0,135128740.91,165438525.0,2482822.0,5749575.0,4600.0,14800.0
2020-08-28,2059,416,21,142,5784158.0,50521911.129999995,108009825.0,508903.0,2832375.0,4600.0,14800.0
2020-08-31,2097,468,21,143,12035383.0,104712430.67999999,114275025.0,711886.0,3043425.0,4600.0,14800.0
2020-09-01,2103,466,21,143,10397405.0,89868165.19000001,119447850.0,812384.0,3051150.0,4600.0,14800.0
2020-09-02,2103,455,21,143,10006640.0,86482059.43,123610950.0,900573.0,2749050.0,4600.0,14800.0
2020-09-03,2103,473,21,143,15503588.0,134268155.03,139630425.0,2251789.0,3751275.0,4600.0,14800.0
2020-09-04,2059,444,21,143,7218093.0,62127287.96,114529800.0,563657.0,3082950.0,4600.0,14800.0
2020-09-07,2069,471,21,143,7446189.0,63713363.690000005,124671675.0,603884.0,2921250.0,4600.0,14800.0
2020-09-08,2069,454,21,143,9020202.0,77199434.36,129550875.0,768591.0,3303225.0,4600.0,14800.0
2020-09-09,2073,473,21,143,10870793.0,92259748.19999999,135821250.0,1029919.0,3372900.0,4600.0,14800.0
2020-09-10,2073,505,21,143,19822598.0,169410406.22,153976950.0,3054941.0,4209150.0,4600.0,14800.0
2020-09-11,2031,418,21,143,5155243.0,44354488.839999996,118474575.0,473975.0,2764875.0,4600.0,14800.0
2020-09-14,2031,458,21,143,7444115.0,64246098.81000001,128703600.0,575318.0,2643000.0,4600.0,14800.0
2020-09-15,2031,440,21,143,7004972.0,60464333.160000004,132408375.0,733288.0,2715600.0,4600.0,14800.0
2020-09-16,2033,463,21,143,8209479.0,71102704.37,139647675.0,834294.0,3218775.0,4600.0,14800.0
2020-09-17,2039,465,21,143,17498290.0,151490305.16000003,155026575.0,2855936.0,4971825.0,4600.0,14800.0
2020-09-18,2003,424,21,143,5854279.0,50766478.14000001,117765900.0,546797.0,4390575.0,4600.0,14800.0
2020-09-21,2003,454,21,143,9328558.0,80414485.69000001,130419450.0,797809.0,5338350.0,4600.0,14800.0
2020-09-22,2027,488,21,143,12147888.0,102857911.82000001,136660275.0,953995.0,4949775.0,4600.0,14800.0
2020-09-23,2051,538,21,143,14459423.0,121733749.00000001,147451125.0,1357497.0,4542975.0,4600.0,14800.0
2020-09-24,2051,594,21,143,23898183.0,197241533.97,175415550.0,2663925.0,5141700.0,4600.0,14800.0
2020-09-25,1966,465,21,109,7670226.0,63490039.63999999,113140125.0,631172.0,3313650.0,4600.0,14700.0
2020-09-28,1973,468,21,109,7467022.0,62595650.129999995,122937750.0,672564.0,3859125.0,4600.0,14700.0
2020-09-29,1980,464,21,109,10236802.0,86410700.4,131512500.0,990021.0,4007325.0,4600.0,14700.0
2020-09-30,1980,476,21,109,12051762.0,101705483.30999999,142566525.0,1314031.0,4157475.0,4600.0,14700.0
2020-10-01,1980,517,21,109,18241411.0,155642836.74999997,155823750.0,2826036.0,4725000.0,4600.0,14700.0
2020-10-05,1954,449,21,109,7551442.0,65307428.54,122627025.0,628501.0,3617700.0,4600.0,14700.0
2020-10-06,1960,465,21,109,8278072.0,72015649.5,134805225.0,784390.0,3526275.0,4600.0,14700.0
2020-10-07,1982,490,21,109,11882844.0,104276996.73,145954875.0,1171105.0,3665100.0,4600.0,14700.0
2020-10-08,2022,544,21,111,20871278.0,185346840.8,164617725.0,3028157.0,5405400.0,4600.0,14700.0
2020-10-09,2041,469,21,112,6717961.0,60007821.269999996,128852700.0,514977.0,3514125.0,4600.0,14700.0
2020-10-12,2061,491,21,112,7529310.0,67640220.3,141537075.0,631969.0,3619275.0,4600.0,14700.0
2020-10-13,2081,483,21,113,7264466.0,65166739.62,147807225.0,599613.0,3745125.0,4600.0,14700.0
2020-10-14,2081,516,21,113,12175716.0,108863499.19,150225975.0,1010763.0,3529575.0,4600.0,14700.0
2020-10-15,2081,562,21,113,26438856.0,235780084.11999997,170730000.0,2255504.0,4151850.0,4600.0,14700.0
2020-10-16,2041,453,21,113,7365853.0,65175018.660000004,134338800.0,551675.0,3380400.0,4600.0,14700.0
2020-10-19,2043,447,21,113,7295706.0,64927523.18,144839325.0,615137.0,3344925.0,4600.0,14700.0
2020-10-20,2047,458,21,113,8433224.0,75450441.91000001,150353775.0,658964.0,3347175.0,4600.0,14700.0
2020-10-21,2049,496,21,113,16200766.0,145017796.82999998,153430725.0,1535679.0,3657375.0,4600.0,14700.0
2020-10-22,2051,507,21,113,24016872.0,214157961.68,172755075.0,2900642.0,4482225.0,4600.0,14700.0
2020-10-23,2005,425,21,113,5018129.0,45051849.28999999,127911150.0,505740.0,4592175.0,4600.0,14700.0
2020-10-26,2007,467,21,113,8821534.0,78690357.87999998,143006475.0,675041.0,5596650.0,4600.0,14700.0
2020-10-27,2013,484,21,113,9506405.0,84524623.1,147446625.0,775624.0,4403550.0,4600.0,14700.0
2020-10-28,2013,520,21,113,14247307.0,126552014.85,159229050.0,1163639.0,6559500.0,4600.0,14700.0
2020-10-29,2013,534,21,113,24888073.0,218189906.14000002,181552350.0,2899374.0,5774550.0,4600.0,14700.0
2020-10-30,1975,452,21,113,6974719.0,61186754.78000001,104020650.0,405852.0,2360550.0,4600.0,14700.0
2020-11-02,1975,501,21,113,6486148.0,56930326.32,111473475.0,447738.0,2644050.0,4600.0,14700.0
2020-11-03,1975,480,21,113,6328330.0,56058648.67999999,114854775.0,479054.0,2484000.0,4600.0,14700.0
2020-11-04,1981,530,21,113,11369280.0,101147851.24,128747700.0,901962.0,2556000.0,4600.0,14700.0
2020-11-05,1985,534,21,113,17823321.0,160913219.45,165450075.0,2270702.0,3531525.0,4600.0,14700.0
2020-11-06,1993,472,21,115,6375354.0,58242019.64,124070550.0,447736.0,3006075.0,4600.0,14700.0
2020-11-09,2075,489,21,119,7512637.0,69558581.67,140128275.0,611478.0,3791175.0,4600.0,15000.0
2020-11-10,2155,533,21,123,11514356.0,108621152.28000002,147832875.0,918418.0,3187200.0,4600.0,15000.0
2020-11-11,2233,567,21,125,15419556.0,146502722.32000002,160551975.0,1169262.0,3377250.0,4600.0,15000.0
2020-11-12,2273,559,21,127,20172065.0,191914008.49,180051600.0,2728830.0,5852700.0,4600.0,15000.0
2020-11-13,2195,443,21,127,6089202.0,58050000.86000001,133013475.0,537391.0,3286875.0,4600.0,15000.0
2020-11-17,2239,490,21,128,7549276.0,72538315.06,142975875.0,624437.0,3844050.0,4600.0,15500.0
2020-11-18,2259,503,21,129,10301247.0,99342282.83,153679725.0,979325.0,3854775.0,4600.0,15500.0
2020-11-19,2299,556,21,131,23029044.0,222401903.67,169923450.0,2614960.0,3700350.0,4600.0,15500.0
2020-11-20,2213,456,21,131,7725171.0,74439473.16,132664500.0,717892.0,4403700.0,4600.0,15500.0
2020-11-23,2217,484,21,131,7905878.0,76424783.41000001,142732650.0,693771.0,4132725.0,4600.0,15500.0
2020-11-24,2221,552,21,131,7533819.0,73338699.82000001,151181250.0,691443.0,4418625.0,4600.0,15500.0
2020-11-25,2259,599,21,132,15395862.0,150278918.23000002,161776350.0,1221849.0,4898325.0,4600.0,15500.0
2020-11-26,2259,648,21,132,25770742.0,249381985.26999995,186396600.0,3018817.0,7660650.0,4600.0,15500.0
2020-11-27,2169,499,21,132,6687230.0,65413559.160000004,120708750.0,617099.0,3228750.0,4600.0,15500.0
2020-12-01,2171,501,21,132,7997733.0,78398048.6,136885950.0,645949.0,3969900.0,4600.0,15500.0
2020-12-02,2193,538,21,133,12755642.0,125277013.12999998,143379075.0,1100854.0,4116600.0,4600.0,15500.0
2020-12-03,2193,571,21,133,17430486.0,171603103.44,161322225.0,2145891.0,4764750.0,4600.0,15500.0
2020-12-04,2143,480,21,134,6248668.0,61943366.20999999,128487825.0,489951.0,3361200.0,4600.0,15500.0
2020-12-07,2204,525,21,136,7028821.0,70054650.97999999,142672200.0,497263.0,3596850.0,4600.0,16000.0
2020-12-08,2244,558,21,138,10455466.0,104758277.39999998,151142850.0,876723.0,3904275.0,4600.0,16000.0
2020-12-09,2264,565,21,139,11437513.0,115144654.68999998,161039175.0,956680.0,4411350.0,4600.0,16000.0
2020-12-10,2324,621,21,141,20812058.0,209757047.54999995,170886375.0,2749215.0,5222700.0,4600.0,16000.0
2020-12-11,2248,532,21,141,7354651.0,74607995.69,136233150.0,535923.0,3800550.0,4600.0,16000.0
2020-12-14,2248,542,21,141,6903529.0,70153125.56,147312000.0,591229.0,3957600.0,4600.0,16000.0
2020-12-15,2250,548,21,141,8842988.0,89780810.99000001,154623825.0,759144.0,4184850.0,4600.0,16000.0
2020-12-16,2250,595,21,141,9955300.0,101515111.74,166401375.0,838789.0,4275750.0,4600.0,16000.0
2020-12-17,2310,650,21,144,16469875.0,168935932.47,186784950.0,1993438.0,4484250.0,4600.0,16000.0
2020-12-18,2246,521,21,145,6086515.0,62693780.14,146714850.0,485121.0,4281450.0,4600.0,16000.0
2020-12-21,2268,612,21,146,15272348.0,156353787.52,156293925.0,925867.0,4459950.0,4600.0,16500.0
2020-12-22,2290,618,21,146,16196978.0,162994200.35999998,161116575.0,1087215.0,4492050.0,4600.0,16500.0
2020-12-23,2290,599,21,146,11631803.0,117959136.62,170499975.0,877066.0,4794975.0,4600.0,16500.0
2020-12-24,2290,644,21,146,23212846.0,237779808.41000003,182536950.0,2638656.0,4524150.0,4600.0,16500.0
2020-12-28,2206,563,21,146,6234429.0,64315417.00999999,148783125.0,505762.0,5688075.0,4600.0,16500.0
2020-12-29,2246,601,21,148,9326979.0,96865442.78,161886675.0,837109.0,6026850.0,4600.0,16500.0
2020-12-30,2286,622,21,150,11539752.0,120156489.55,173606550.0,1105632.0,5213850.0,4600.0,16500.0
2020-12-31,2306,713,21,150,19259511.0,201441710.04999998,186220650.0,3209210.0,6845475.0,4600.0,16500.0
2021-01-01,2055,503,21,130,3811812.0,39963414.48,109864275.0,288906.0,2805600.0,6000.0,16500.0
2021-01-04,2055,589,21,130,9520772.0,100361383.85,124729275.0,788098.0,3461550.0,6000.0,16500.0
2021-01-05,2115,569,21,133,10445284.0,110472611.05000001,144118350.0,890206.0,4822875.0,6000.0,16500.0
2021-01-06,2135,607,21,134,15693104.0,166518036.2,153747825.0,1362198.0,5010300.0,6000.0,16500.0
