fold_id,rebalance_date,next_rebalance_date,available_symbol_count,BreadthRelAdvFrac_3,hedge_regime,core_weight,active_weight,core_return,active_return,strategy_return,top_names
5,2020-12-14,2021-01-27,24,0.48,False,0.9,0.1,0.0845593572939537,-0.007336918486142532,0.07536972971594408,LEMONTREE|IIFL|SUNDARMFIN|FEDERALBNK|OBEROIRLTY|INDUSTOWER|TATAELXSI|PHOENIXLTD|AFFLE|BLUESTARCO
5,2021-01-27,2021-03-10,25,0.48,False,0.9,0.1,0.20177920443402064,0.4051529308016354,0.22211657707078214,TATAELXSI|IIFL|IDFCFIRSTB|LEMONTREE|LTTS|KPITTECH|AFFLE|CROMPTON|FEDERALBNK|HUDCO
5,2021-03-10,2021-04-28,26,0.3076923076923077,True,1.2,-0.2,-0.01042503522466042,-0.027428023793458156,-0.007024437510900872,IIFL|IDFCFIRSTB|TATAELXSI|AFFLE|LTTS|SUNDARMFIN|KPITTECH|PERSISTENT|VOLTAS|CROMPTON
5,2021-04-28,2021-05-07,26,0.46153846153846156,False,0.9,0.1,0.03574937165279567,-0.00823959290392166,0.03135047519712393,IIFL|CDSL|AFFLE|SUNDARMFIN|KPITTECH|PERSISTENT|TATAELXSI|COFORGE|BLUESTARCO|IDFCFIRSTB
6,2021-05-10,2021-06-22,26,0.3076923076923077,True,1.2,-0.2,0.09674307148222933,0.18432380067814264,0.07922692564304665,ANGELONE|CDSL|KPITTECH|IIFL|PERSISTENT|TATAELXSI|COFORGE|SUNDARMFIN|AFFLE|MPHASIS
6,2021-06-22,2021-08-04,26,0.5769230769230769,False,0.9,0.1,0.10436205362640015,0.40148837431487816,0.13407468569524794,ANGELONE|CDSL|KPITTECH|COFORGE|TATAELXSI|PERSISTENT|MPHASIS|HUDCO|SJVN|NHPC
6,2021-08-04,2021-09-17,26,0.46153846153846156,False,0.9,0.1,0.06259064269293435,0.05617102583257924,0.06194868100689884,ANGELONE|CDSL|KPITTECH|COFORGE|MPHASIS|LTTS|PRESTIGE|MANAPPURAM|PERSISTENT|OBEROIRLTY
6,2021-09-17,2021-11-01,26,0.5769230769230769,False,0.9,0.1,0.08658879786824447,0.03562276349062743,0.08149219443048276,LTTS|MPHASIS|ANGELONE|TATAELXSI|PRESTIGE|CDSL|PERSISTENT|COFORGE|KPITTECH|VOLTAS
6,2021-11-01,2021-12-15,26,0.5,False,0.9,0.1,0.0031347761188159286,-0.02152114887201863,0.0006691836197324726,TATAELXSI|INDUSTOWER|LTTS|OBEROIRLTY|LEMONTREE|PERSISTENT|AFFLE|MPHASIS|NHPC|VOLTAS
6,2021-12-15,2022-01-27,26,0.48148148148148145,False,0.9,0.1,-0.005684308204588335,0.06552343865320416,0.0014364664811909152,KPITTECH|PERSISTENT|PHOENIXLTD|CDSL|LEMONTREE|LTTS|OBEROIRLTY|BLUESTARCO|NHPC|AFFLE
6,2022-01-27,2022-03-11,26,0.6296296296296297,False,0.9,0.1,-0.020893176327403926,-0.05599207834745391,-0.024403066529408927,KPITTECH|TATAELXSI|ANGELONE|PRESTIGE|AFFLE|CDSL|SJVN|FEDERALBNK|PERSISTENT|PHOENIXLTD
6,2022-03-11,2022-04-27,27,0.5925925925925926,False,0.9,0.1,0.036848874301550795,0.10053241949039023,0.043217228820434744,TATAELXSI|LEMONTREE|KPITTECH|AFFLE|ANGELONE|FEDERALBNK|OBEROIRLTY|MPHASIS|SJVN|PERSISTENT
6,2022-04-27,2022-05-09,27,0.4444444444444444,False,0.9,0.1,-0.07457128040327506,-0.11496353420212796,-0.07861050578316035,LEMONTREE|ANGELONE|BLUESTARCO|IIFL|TATAELXSI|PHOENIXLTD|NHPC|OBEROIRLTY|VOLTAS|PERSISTENT
7,2022-05-10,2022-06-21,27,0.5185185185185185,False,0.9,0.1,-0.05549619884985695,-0.021871087755426365,-0.052133687740413895,LEMONTREE|PHOENIXLTD|NHPC|ANGELONE|BLUESTARCO|PRESTIGE|PERSISTENT|FEDERALBNK|IRFC|OBEROIRLTY
