symbol,trade_date,expiry_date,strike,premium_close,premium_settle,contracts,open_interest,dte,entry_spot,target_strike,strike_distance,expiry_spot,intrinsic_loss_points,pnl_points,return_on_cash,assigned,entry_moneyness_pct,nifty_20d_return,nifty_60d_return,nifty_60d_drawdown,indiavix_252d_percentile,stock_20d_return,skip_nifty_20d_down_5,skip_nifty_60d_drawdown_10,skip_vix_top_20,skip_stock_20d_down_10,skip_composite_stress
ICICIBANK,2023-02-22,2023-03-29,790.0,6.5,6.5,1097.0,235200.0,35,839.25,797.2874999999999,7.287499999999909,851.0,0.0,6.5,0.0082278481012658,False,-0.0586833482275841,-0.03112874828212364,-0.05713541428882185,-0.06688106312292363,0.26785714285714285,-0.036175710594315236,False,False,False,False,False
ICICIBANK,2023-03-23,2023-04-27,810.0,6.0,11.45,3.0,9800.0,35,855.45,812.6775,2.677500000000009,918.35,0.0,6.0,0.0074074074074074,False,-0.0531299316149395,-0.027195615888984337,-0.05820552274118551,-0.06338389309229908,0.21031746031746032,0.0193029490616623,False,False,False,False,False
ICICIBANK,2023-04-20,2023-05-25,840.0,5.8,5.8,29.0,23800.0,35,894.4,849.68,9.67999999999995,939.85,0.0,5.8,0.0069047619047619,False,-0.0608228980322003,0.03066657699831299,-0.029776470037736535,-0.02727039415405752,0.011904761904761904,0.0695366218236173,False,False,False,False,False
ICICIBANK,2023-06-22,2023-07-27,870.0,5.5,8.35,42.0,28000.0,35,925.75,879.4625,9.462499999999975,990.25,0.0,5.5,0.0063218390804597,False,-0.060221442073994,0.024567235135348975,0.09921882777319069,-0.004539464438652163,0.07142857142857142,-0.015002393999042463,False,False,False,False,False
ICICIBANK,2023-07-27,2023-08-31,940.0,6.2,6.2,391.0,420700.0,35,990.25,940.7375,0.7374999999999545,958.75,0.0,6.2,0.006595744680851,False,-0.0507447614238828,0.03625323501352007,0.08679176444249137,-0.015979158272499072,0.011904761904761904,0.056323003893540946,False,False,False,False,False
ICICIBANK,2023-08-24,2023-09-28,900.0,2.9,2.9,193.0,289800.0,35,968.95,920.5025,20.50250000000005,942.6,0.0,2.9,0.0032222222222222,False,-0.0711595025543113,-0.01979947720481534,0.04040227864880319,-0.029653413683765395,0.2123015873015873,-0.02759797280345222,False,False,False,False,False
ICICIBANK,2023-09-21,2023-10-26,910.0,5.8,5.8,3.0,2800.0,35,959.3,911.335,1.3349999999999227,908.65,1.3500000000000227,4.449999999999977,0.0048901098901098,True,-0.0513916397373084,0.015344065007200092,0.056237694744050604,-0.02228566759193462,0.05357142857142857,-0.007808863836169078,False,False,False,False,False
ICICIBANK,2023-10-26,2023-11-30,860.0,5.3,5.3,1113.0,412300.0,35,908.65,863.2175,3.2174999999999727,934.95,0.0,5.3,0.0061627906976744,False,-0.053540967369174,-0.04106088574959199,-0.04015056461731492,-0.06611909955998185,0.35714285714285715,-0.042215663539580506,False,False,False,False,False
ICICIBANK,2023-11-23,2023-12-28,870.0,3.05,3.05,45.0,30100.0,35,923.0,876.8499999999999,6.849999999999909,1005.9,0.0,3.05,0.0035057471264367,False,-0.057421451787649,0.050100094128253,0.025688838472913922,-0.019331578543359207,0.27380952380952384,0.015792659439828327,False,False,False,False,False
ICICIBANK,2023-12-21,2024-01-25,950.0,6.3,6.3,1416.0,598500.0,35,1004.4,954.18,4.17999999999995,1009.95,0.0,6.3,0.0066315789473684,False,-0.0541616885702906,0.07284529208529245,0.08033220581919287,-0.009395688516147804,0.7817460317460317,0.08848550528312105,False,False,False,False,False
ICICIBANK,2024-01-25,2024-02-29,955.0,7.55,7.55,110.0,25200.0,35,1009.95,959.4525,4.452499999999986,1052.2,0.0,7.55,0.0079057591623036,False,-0.0544086340907966,-0.019564987809189804,0.11913247657183579,-0.03370750923749133,0.8313492063492064,0.004026245153593955,False,False,True,False,True
ICICIBANK,2024-02-22,2024-03-28,1000.0,7.7,7.7,1209.0,821100.0,35,1062.7,1009.565,9.56499999999994,1093.3,0.0,7.7,0.0077,False,-0.0590006586995389,0.035587852120472,0.11703293664560044,0.0,0.9007936507936508,0.06355084067253802,False,False,True,False,True
ICICIBANK,2024-03-21,2024-04-25,1020.0,6.65,6.65,1.0,5600.0,35,1081.8,1027.7099999999998,7.709999999999809,1113.75,0.0,6.65,0.0065196078431372,False,-0.0571270105379921,-0.009249486327188805,0.016495226220575088,-0.021410582144659185,0.6031746031746031,0.01797308741883863,False,False,False,False,False
ICICIBANK,2024-04-25,2024-05-30,1050.0,8.6,8.6,2732.0,894600.0,35,1113.75,1058.0625,8.0625,1113.7,0.0,8.6,0.0081904761904761,False,-0.0572390572390572,0.02143301616753579,0.05703052555660659,-0.00806238957888361,0.06746031746031746,0.02150784187838206,False,False,False,False,False
ICICIBANK,2024-05-23,2024-06-27,1060.0,12.55,12.55,164.0,98000.0,35,1134.5,1077.775,17.774999999999864,1219.9,0.0,12.55,0.0118396226415094,False,-0.0656676950198325,0.02523167160661366,0.03376625130246724,0.0,0.9920634920634921,0.034419876909049574,False,False,True,False,True
ICICIBANK,2024-06-20,2024-07-25,1090.0,7.75,7.75,18.0,7000.0,35,1156.8,1098.9599999999998,8.959999999999809,1197.9,0.0,7.75,0.0071100917431192,False,-0.0577455048409405,0.0428891308003434,0.0791195607877615,0.0,0.623015873015873,0.0411304113041131,False,False,False,False,False
INFY,2018-09-04,2018-09-27,700.0,5.45,5.45,1154.0,562800.0,23,737.15,700.2924999999999,0.2924999999999045,724.8,0.0,5.45,0.0077857142857142,False,-0.0503967984806348,0.014039504260263458,0.06989918877378076,-0.018588405673638064,0.6388888888888888,0.08078586613884609,False,False,False,False,False
INFY,2018-09-21,2018-10-25,660.0,6.2,6.2,1.0,1200.0,34,705.3,670.035,10.034999999999968,648.75,11.25,-5.05,-0.0076515151515151,True,-0.0642279880901743,-0.03697205921751978,0.035368340851757774,-0.05072198321761723,0.8888888888888888,0.019249111245989603,False,False,True,False,True
INFY,2018-10-25,2018-11-29,610.0,7.5,7.5,14.0,64800.0,35,648.75,616.3125,6.3125,661.05,0.0,7.5,0.0122950819672131,False,-0.0597302504816955,-0.08516415253739584,-0.09046891843334537,-0.13746219704391538,0.9603174603174603,-0.1066510603139631,True,True,True,True,True
INFY,2018-11-22,2018-12-27,580.0,8.0,8.0,1.0,9600.0,35,620.75,589.7125,9.712499999999975,656.8,0.0,8.0,0.0137931034482758,False,-0.0656463954893273,0.02953617447859358,-0.09117005892383068,-0.1032286919112323,0.9246031746031746,-0.05603710462287104,False,True,True,False,True
INFY,2018-12-27,2019-01-31,620.0,13.0,13.0,113.0,144000.0,35,656.8,623.9599999999999,3.9599999999999222,749.55,0.0,13.0,0.0209677419354838,False,-0.0560292326431181,0.004748878025137682,-0.01801403774066157,-0.020757065123588547,0.7222222222222222,-0.014405762304921965,False,False,False,False,False
INFY,2019-01-24,2019-02-28,650.0,2.0,2.0,3.0,18000.0,35,732.0,695.4,45.39999999999998,734.3,0.0,2.0,0.003076923076923,False,-0.1120218579234972,0.0064936269689603865,0.05842930098479626,-0.010713666991875814,0.7738095238095238,0.11449451887941553,False,False,False,False,False
INFY,2019-02-22,2019-03-28,660.0,2.25,2.25,2.0,9600.0,34,734.95,698.2025,38.20249999999999,737.8,0.0,2.25,0.0034090909090909,False,-0.1019797265120077,0.0010296320688647498,-0.006174772302393605,-0.025091694220102267,0.5833333333333334,0.0062983501061135705,False,False,False,False,False
INFY,2019-03-22,2019-04-25,700.0,10.7,10.7,87.0,1068000.0,34,743.1,705.9449999999999,5.944999999999936,728.55,0.0,10.7,0.0152857142857142,False,-0.0580002691427802,0.0672025858254659,0.06775956793431392,-0.00654677257119074,0.6964285714285714,0.003240178209801492,False,False,False,False,False
INFY,2019-04-25,2019-05-30,690.0,5.0,5.0,30.0,76800.0,35,728.55,692.1225,2.122499999999945,733.55,0.0,5.0,0.0072463768115942,False,-0.0529133209800287,0.013807066814708335,0.07988924498286276,-0.012331225105305377,0.9880952380952381,0.0010992785984196285,False,False,True,False,True
INFY,2019-05-23,2019-06-27,660.0,8.8,8.8,4.0,15600.0,35,701.05,665.9975,5.997499999999945,730.55,0.0,8.8,0.0133333333333333,False,-0.0585550246059481,0.007005904483001313,0.08584642469575088,-0.014473823262105667,0.8333333333333334,-0.03728371326558655,False,False,True,False,True
INFY,2019-06-20,2019-07-25,710.0,6.8,6.8,8.0,78000.0,35,754.9,717.155,7.154999999999973,794.5,0.0,6.8,0.0095774647887323,False,-0.0594780765664325,0.007995467673093115,0.02696802808771781,-0.021243242572516863,0.2638888888888889,0.06361394857344127,False,False,False,False,False
INFY,2019-07-25,2019-08-29,750.0,3.75,3.75,279.0,364800.0,35,794.5,754.775,4.774999999999977,806.95,0.0,3.75,0.005,False,-0.0560100692259282,-0.04977388939792504,-0.042219413269323214,-0.06918943959366508,0.10317460317460317,0.08753678735199522,False,False,False,False,False
INFY,2019-08-22,2019-09-26,750.0,7.9,7.9,11.0,34800.0,35,795.7,755.915,5.914999999999964,782.55,0.0,7.9,0.0105333333333333,False,-0.0574337061706673,-0.0520428380423702,-0.09923897775634705,-0.11144430059850019,0.6448412698412699,0.007151446111005821,True,True,False,False,True
INFY,2019-09-26,2019-10-31,740.0,13.25,13.25,138.0,116400.0,35,782.55,743.4224999999999,3.4224999999999,685.6,54.39999999999998,-41.14999999999998,-0.055608108108108,True,-0.0543735224586288,0.041948250167711976,-0.01846236062041673,-0.03143532759955625,0.46825396825396826,-0.00267635251385967,False,False,False,False,False
INFY,2019-10-24,2019-11-28,600.0,24.8,24.8,231.0,213600.0,35,635.35,603.5825,3.582499999999982,701.85,0.0,24.8,0.0413333333333333,False,-0.0556386243802629,-0.0015172152204272482,0.022200060894621565,-0.00679566278077659,0.44246031746031744,-0.16877085104991163,False,False,False,True,True
INFY,2019-11-21,2019-12-26,670.0,13.35,13.35,9.0,14400.0,35,713.25,677.5875,7.587499999999977,728.95,0.0,13.35,0.0199253731343283,False,-0.0606379249912373,0.03139407623167667,0.09613781860477877,-0.0036338510079461095,0.18452380952380953,0.09629572702121125,False,False,False,False,False
INFY,2019-12-26,2020-01-30,690.0,7.0,7.0,72.0,57600.0,35,728.95,692.5025,2.5025000000000546,780.7,0.0,7.0,0.0101449275362318,False,-0.0534330200974004,0.002136240052228233,0.04799415790929196,-0.01183607946674492,0.003968253968253968,0.047718289615522824,False,False,False,False,False
INFY,2020-01-23,2020-02-27,740.0,5.65,5.65,38.0,76800.0,35,784.35,745.1324999999999,5.132499999999936,777.85,0.0,5.65,0.0076351351351351,False,-0.0565436348568878,0.004436546255942586,0.033384661720476716,-0.014718134974883279,0.503968253968254,0.07599972563275936,False,False,False,False,False
INFY,2020-02-20,2020-03-26,740.0,4.5,4.5,17.0,48000.0,35,797.0,757.15,17.149999999999977,643.0,97.0,-92.5,-0.125,True,-0.0715181932245921,-0.013667258587961473,-0.0057854606354130755,-0.0227667990584276,0.17261904761904762,0.018205046311082773,False,False,False,False,False
INFY,2020-03-26,2020-04-30,600.0,36.0,36.0,464.0,224400.0,35,643.0,610.85,10.850000000000025,715.5,0.0,36.0,0.06,False,-0.0668740279937791,-0.2600548015584192,-0.29066694028319306,-0.300983635731215,0.9841269841269841,-0.17853720855956567,True,True,True,True,True
INFY,2020-04-23,2020-05-28,640.0,19.35,19.35,64.0,57600.0,35,679.3,645.3349999999999,5.334999999999923,707.4,0.0,19.35,0.030234375,False,-0.057853672898572,0.0649995140330113,-0.23533396002577933,-0.23957300022452188,0.8968253968253969,0.16079972658920005,False,True,True,False,True
INFY,2020-05-21,2020-06-25,630.0,14.5,20.85,5.0,3600.0,35,672.2,638.59,8.590000000000032,700.5,0.0,14.5,0.023015873015873,False,-0.0627789348408212,-0.008820881892266486,-0.2406712528663748,-0.2490248146529329,0.8214285714285714,0.047285191244060165,False,True,True,False,True
INFY,2020-06-25,2020-07-30,660.0,13.95,13.95,198.0,129600.0,35,700.5,665.475,5.475000000000023,961.45,0.0,13.95,0.0211363636363636,False,-0.0578158458244111,0.08417192653396688,0.23696628335447256,-0.017390889122337883,0.746031746031746,-0.009754028837998252,False,False,False,False,False
INFY,2020-07-23,2020-08-27,850.0,12.9,12.9,139.0,363600.0,35,907.95,862.5525,12.552500000000007,947.05,0.0,12.9,0.0151764705882352,False,-0.063825100501129,0.09005335847369511,0.19556225948469774,0.0,0.6388888888888888,0.2961456102783726,False,False,False,False,False
INFY,2020-08-20,2020-09-24,900.0,13.2,13.2,46.0,274800.0,35,955.15,907.3925,7.392499999999927,975.4,0.0,13.2,0.0146666666666666,False,-0.0577396220488928,0.008626492918251127,0.19200008429837423,-0.008432383156270706,0.5476190476190477,0.05198524147805483,False,False,False,False,False
INFY,2020-09-24,2020-10-29,920.0,25.25,25.25,20.0,27600.0,35,975.4,926.63,6.629999999999882,1074.85,0.0,25.25,0.027445652173913,False,-0.056797211400451,-0.06520319224863214,0.02405773477259565,-0.07229386311343122,0.5833333333333334,0.029935061506784155,True,False,False,False,True
INFY,2020-10-22,2020-11-26,1070.0,19.0,23.6,4.0,10800.0,35,1129.05,1072.5975,2.5974999999998545,1113.2,0.0,19.0,0.0177570093457943,False,-0.0523006067047517,0.06868579795811125,0.06191281682786087,-0.006231700644471316,0.5515873015873016,0.1071831331208628,False,False,False,False,False
INFY,2020-11-26,2020-12-31,1040.0,13.95,13.95,1047.0,302400.0,35,1113.2,1057.54,17.539999999999964,1255.8,0.0,13.95,0.0134134615384615,False,-0.0657563780093424,0.11277718751071064,0.1258777633289987,-0.005220162158228736,0.3412698412698413,0.03567939712518031,False,False,False,False,False
INFY,2020-12-24,2021-01-28,1160.0,22.8,22.8,165.0,145200.0,35,1236.05,1174.2475,14.247499999999944,1276.2,0.0,22.8,0.0196551724137931,False,-0.0615266372719549,0.06928155913643996,0.22516128457370965,-0.0008211881065799398,0.32142857142857145,0.1079191502711423,False,False,False,False,False
INFY,2021-01-21,2021-02-25,1260.0,18.2,18.2,137.0,117000.0,35,1339.7,1272.715,12.714999999999918,1274.55,0.0,18.2,0.0144444444444444,False,-0.0594909308054042,0.07273308776496012,0.22717294396689502,-0.003711240243910785,0.4642857142857143,0.06915127089900652,False,False,False,False,False
INFY,2021-02-18,2021-03-25,1220.0,19.3,19.3,37.0,30600.0,35,1292.45,1227.8275,7.827499999999873,1333.8,0.0,19.3,0.0158196721311475,False,-0.0560563271306433,0.03238372926724353,0.16961346696115331,-0.012781837058512435,0.3492063492063492,-0.03508902907909961,False,False,False,False,False
INFY,2021-03-25,2021-04-29,1260.0,21.25,21.25,501.0,268200.0,35,1333.8,1267.11,7.1099999999999,1356.35,0.0,21.25,0.0168650793650793,False,-0.0553306342780026,-0.04385929782405551,0.02815698433888869,-0.06463071428105027,0.46825396825396826,0.04669230165581095,False,False,False,False,False
INFY,2021-04-22,2021-05-27,1280.0,17.8,17.8,122.0,116400.0,35,1351.1,1283.5449999999998,3.5449999999998454,1402.25,0.0,17.8,0.01390625,False,-0.0526237880245724,-0.022914405860010922,-0.016289169460624087,-0.05932535407157835,0.5615079365079365,0.004946260552642245,False,False,False,False,False
INFY,2021-05-20,2021-06-24,1260.0,11.5,11.5,102.0,223800.0,35,1339.3,1272.3349999999998,12.334999999999807,1559.2,0.0,11.5,0.0091269841269841,False,-0.0592100350929589,0.042643602585266116,-0.019912682705521156,-0.022271999790103414,0.11904761904761904,-0.008917008917008862,False,False,False,False,False
INFY,2021-06-24,2021-07-29,1480.0,19.55,19.55,1282.0,222600.0,35,1559.2,1481.24,1.240000000000009,1617.0,0.0,19.55,0.0132094594594594,False,-0.0507952796305798,0.029508699067992028,0.10230786951392346,-0.004965578083400257,0.03968253968253968,0.1119272597610983,False,False,False,False,False
INFY,2021-07-22,2021-08-26,1500.0,7.65,7.65,1176.0,405000.0,35,1590.2,1510.69,10.690000000000056,1727.7,0.0,7.65,0.0051,False,-0.0567224248522199,0.008739748644573941,0.07991510299903437,-0.006289169942603201,0.007936507936507936,0.057911718724012795,False,False,False,False,False
INFY,2021-08-26,2021-09-30,1640.0,11.8,11.8,547.0,190800.0,35,1727.7,1641.315,1.3150000000000546,1675.2,0.0,11.8,0.0071951219512195,False,-0.0507611275105631,0.05904108368238137,0.06819006282564533,0.0,0.15079365079365079,0.07604633781763837,False,False,False,False,False
INFY,2021-09-23,2021-10-28,1640.0,23.05,23.05,94.0,120000.0,35,1742.55,1655.4225,15.4224999999999,1703.9,0.0,23.05,0.0140548780487804,False,-0.0588505351352902,0.07143522707120376,0.1269862849121386,0.0,0.3055555555555556,0.004033303563711899,False,False,False,False,False
INFY,2021-10-21,2021-11-25,1660.0,25.8,25.8,216.0,85800.0,35,1753.65,1665.9675,5.967499999999973,1722.4,0.0,25.8,0.0155421686746987,False,-0.0534029025176061,0.035986356370019346,0.14873439519224996,-0.01618007203530858,0.3888888888888889,0.021404857592171922,False,False,False,False,False
INFY,2021-11-25,2021-12-30,1620.0,9.0,9.0,887.0,95100.0,35,1722.4,1636.28,16.279999999999973,1892.85,0.0,9.0,0.0055555555555555,False,-0.0594519275429633,-0.040077401414464364,0.04974798266408054,-0.05091721892834622,0.38095238095238093,0.010976110817632279,False,False,False,False,False
INFY,2021-12-23,2022-01-27,1760.0,19.35,19.35,435.0,66000.0,35,1857.6,1764.7199999999998,4.7199999999998,1678.6,81.40000000000009,-62.05000000000009,-0.0352556818181818,True,-0.0525409130060292,-0.026440088388338445,-0.043825038126383054,-0.0760110515477308,0.3253968253968254,0.0784951230840687,False,False,False,False,False
INFY,2022-01-20,2022-02-24,1720.0,12.9,12.9,321.0,66300.0,35,1823.7,1732.515,12.514999999999873,1678.15,41.84999999999991,-28.94999999999991,-0.0168313953488371,True,-0.0568624225475681,0.04008823500125058,-0.027993694029033844,-0.03010090074934091,0.5753968253968254,-0.018249354005167917,False,False,False,False,False
INFY,2022-02-24,2022-03-31,1580.0,24.35,24.35,313.0,10200.0,35,1678.15,1594.2425,14.242500000000064,1906.85,0.0,24.35,0.0154113924050632,False,-0.0584870244018711,-0.05039114209986473,-0.05353034036430582,-0.11252621109028849,1.0,-0.00026808054330984543,True,True,True,False,True
INFY,2022-03-24,2022-04-28,1780.0,29.3,29.3,15.0,9300.0,35,1886.7,1792.365,12.365000000000007,1582.6,197.4000000000001,-168.10000000000008,-0.094438202247191,True,-0.0565537711347856,0.007637986918009432,0.007988879947326,-0.05928198954669772,0.9246031746031746,0.08784270764263269,False,False,True,False,True
INFY,2022-04-21,2022-05-26,1520.0,16.7,16.7,44.0,10800.0,35,1618.8,1537.86,17.8599999999999,1423.95,96.04999999999995,-79.34999999999995,-0.052203947368421,True,-0.0610328638497652,0.004452658023158307,-0.020521484484991914,-0.03660252362435901,0.5952380952380952,-0.1423121754794957,False,False,False,True,True
INFY,2022-05-26,2022-06-30,1340.0,26.6,26.6,756.0,73500.0,35,1423.95,1352.7525,12.752500000000056,1461.9,0.0,26.6,0.0198507462686567,False,-0.0589557217598932,-0.050958423326133984,-0.00478829636969591,-0.10431553059257548,0.8650793650793651,-0.08297913446676963,True,True,True,False,True
INFY,2022-06-23,2022-07-28,1360.0,21.75,21.75,50.0,23100.0,35,1452.45,1379.8275,19.827499999999876,1517.4,0.0,21.75,0.0159926470588235,False,-0.0636510723260698,-0.03794027884713502,-0.09669898966438284,-0.13829804912094135,0.7658730158730159,0.020014747708838154,False,True,False,False,True
INFY,2022-07-21,2022-08-25,1440.0,16.15,16.15,136.0,57000.0,35,1532.9,1456.255,16.25500000000011,1518.15,0.0,16.15,0.0112152777777777,False,-0.0606040837628025,0.06740525755866456,-0.025421987980092098,-0.03710050130327247,0.3412698412698413,0.05538917002306443,False,False,False,False,False
INFY,2022-08-25,2022-09-29,1440.0,18.2,18.2,704.0,134100.0,35,1518.15,1442.2425,2.242500000000064,1398.65,41.34999999999991,-23.14999999999991,-0.0160763888888888,True,-0.0514771267661299,0.0630071251558344,0.056552634831816384,-0.024172305293347796,0.626984126984127,0.046170278744444015,False,False,False,False,False
INFY,2022-09-22,2022-10-27,1280.0,29.9,29.9,55.0,12300.0,35,1367.95,1299.5525,19.55250000000001,1523.95,0.0,29.9,0.0233593749999999,False,-0.0642932855733031,0.0014115348240124614,0.11355130889556309,-0.024363518639959447,0.5119047619047619,-0.11027642276422767,False,False,False,True,True
INFY,2022-10-20,2022-11-24,1420.0,16.1,16.1,130.0,61800.0,35,1500.9,1425.855,5.855000000000018,1629.8,0.0,16.1,0.011338028169014,False,-0.0539009927376907,-0.008714129701693274,0.05051003472004156,-0.028007670150331565,0.18452380952380953,0.08978035941187157,False,False,False,False,False
INFY,2022-11-24,2022-12-29,1540.0,10.05,10.05,1720.0,293400.0,35,1629.8,1548.31,8.309999999999945,1517.55,22.450000000000045,-12.400000000000045,-0.008051948051948,True,-0.0550987851270093,0.046881150407643624,0.05269122781039792,0.0,0.003968253968253968,0.06781104632116874,False,False,False,False,False
INFY,2022-12-21,2023-01-25,1420.0,12.45,12.45,25.0,26400.0,35,1509.55,1434.0725,14.072499999999993,1543.0,0.0,12.45,0.0087676056338028,False,-0.0593223145970652,-0.0037307202780934023,0.05031063607533759,-0.03260598006644522,0.11507936507936507,-0.046489593531882756,False,False,False,False,False
INFY,2023-01-19,2023-02-23,1460.0,8.45,8.45,58.0,107600.0,35,1538.9,1461.955,1.9549999999999272,1550.7,0.0,8.45,0.0057876712328767,False,-0.0512703879394372,-0.0010757225959668881,0.02557153658598743,-0.03745647840531574,0.07142857142857142,0.011070595578331899,False,False,False,False,False
INFY,2023-02-22,2023-03-29,1480.0,10.95,10.95,305.0,53200.0,35,1561.8,1483.7099999999998,3.709999999999809,1383.55,96.45000000000005,-85.50000000000004,-0.0577702702702703,True,-0.0523754642079651,-0.03112874828212364,-0.05713541428882185,-0.06688106312292363,0.26785714285714285,0.006379277015271523,False,False,False,False,False
INFY,2023-03-23,2023-04-27,1300.0,18.6,18.6,837.0,420000.0,35,1374.55,1305.8225,5.822499999999991,1246.25,53.75,-35.15,-0.0270384615384615,True,-0.0542359317594849,-0.027195615888984337,-0.05820552274118551,-0.06338389309229908,0.21031746031746032,-0.11989371238314761,False,False,False,True,True
INFY,2023-04-20,2023-05-25,1160.0,13.75,13.75,523.0,223200.0,35,1223.4,1162.23,2.230000000000018,1304.35,0.0,13.75,0.011853448275862,False,-0.0518227889488311,0.03066657699831299,-0.029776470037736535,-0.02727039415405752,0.011904761904761904,-0.13887520236503126,False,False,False,True,True
INFY,2023-06-22,2023-07-27,1200.0,8.9,8.9,1204.0,644800.0,35,1281.55,1217.4725,17.472499999999854,1353.15,0.0,8.9,0.0074166666666666,False,-0.0636338808474112,0.024567235135348975,0.09921882777319069,-0.004539464438652163,0.07142857142857142,-0.017479970866715155,False,False,False,False,False
INFY,2023-07-27,2023-08-31,1280.0,6.65,6.65,761.0,446800.0,35,1353.15,1285.4925,5.492500000000064,1435.45,0.0,6.65,0.0051953125,False,-0.0540590474079001,0.03625323501352007,0.08679176444249137,-0.015979158272499072,0.011904761904761904,0.04623651757065006,False,False,False,False,False
INFY,2023-08-24,2023-09-28,1350.0,6.05,6.05,194.0,246000.0,35,1423.6,1352.4199999999998,2.4199999999998454,1439.45,0.0,6.05,0.0044814814814814,False,-0.0516999157066591,-0.01979947720481534,0.04040227864880319,-0.029653413683765395,0.2123015873015873,0.05541757793676094,False,False,False,False,False
INFY,2023-09-21,2023-10-26,1420.0,23.5,20.6,2.0,2000.0,35,1501.75,1426.6625,6.662499999999909,1359.45,60.54999999999996,-37.04999999999996,-0.0260915492957746,True,-0.054436490760779,0.015344065007200092,0.056237694744050604,-0.02228566759193462,0.05357142857142857,0.06662168400866508,False,False,False,False,False
INFY,2023-10-26,2023-11-30,1280.0,7.85,7.85,303.0,54800.0,35,1359.45,1291.4775,11.477499999999964,1455.15,0.0,7.85,0.0061328124999999,False,-0.0584427525837655,-0.04106088574959199,-0.04015056461731492,-0.06611909955998185,0.35714285714285715,-0.06928422277753055,False,False,False,False,False
INFY,2023-11-23,2023-12-28,1360.0,3.7,10.0,5.0,4800.0,35,1449.25,1376.7875,16.78749999999991,1562.65,0.0,3.7,0.0027205882352941,False,-0.0615835777126099,0.050100094128253,0.025688838472913922,-0.019331578543359207,0.27380952380952384,0.06605612563904506,False,False,False,False,False
INFY,2023-12-21,2024-01-25,1450.0,16.1,16.1,458.0,247600.0,35,1536.0,1459.1999999999998,9.199999999999818,1669.1,0.0,16.1,0.011103448275862,False,-0.0559895833333333,0.07284529208529245,0.08033220581919287,-0.009395688516147804,0.7817460317460317,0.053642474962271924,False,False,False,False,False
INFY,2024-01-25,2024-02-29,1580.0,11.75,11.75,290.0,142400.0,35,1669.1,1585.6449999999998,5.644999999999754,1673.9,0.0,11.75,0.0074367088607594,False,-0.0533820621892037,-0.019564987809189804,0.11913247657183579,-0.03370750923749133,0.8313492063492064,0.06812146033980726,False,False,True,False,True
INFY,2024-02-22,2024-03-28,1550.0,8.6,8.6,215.0,112000.0,35,1681.35,1597.2824999999998,47.2824999999998,1498.05,51.950000000000045,-43.35000000000005,-0.0279677419354839,True,-0.0781217474053587,0.035587852120472,0.11703293664560044,0.0,0.9007936507936508,0.0035513907126654143,False,False,True,False,True
INFY,2024-03-21,2024-04-25,1460.0,12.85,12.85,65.0,18800.0,35,1554.7,1476.965,16.964999999999918,1438.45,21.549999999999955,-8.699999999999955,-0.005958904109589,True,-0.0609120730687592,-0.009249486327188805,0.016495226220575088,-0.021410582144659185,0.6031746031746031,-0.0753263746394266,False,False,False,False,False
INFY,2024-04-25,2024-05-30,1360.0,9.45,9.45,1592.0,878800.0,35,1438.45,1366.5275,6.527499999999918,1427.45,0.0,9.45,0.0069485294117647,False,-0.0545378706246306,0.02143301616753579,0.05703052555660659,-0.00806238957888361,0.06746031746031746,-0.04665805083341612,False,False,False,False,False
INFY,2024-05-23,2024-06-27,1380.0,23.75,23.75,162.0,92800.0,35,1472.4,1398.78,18.779999999999973,1573.35,0.0,23.75,0.0172101449275362,False,-0.0627546862265688,0.02523167160661366,0.03376625130246724,0.0,0.9920634920634921,0.029110606325353894,False,False,True,False,True
INFY,2024-06-20,2024-07-25,1420.0,14.25,14.25,86.0,64400.0,35,1515.4,1439.63,19.63000000000011,1824.85,0.0,14.25,0.0100352112676056,False,-0.0629536755972021,0.0428891308003434,0.0791195607877615,0.0,0.623015873015873,0.04165521033819086,False,False,False,False,False
LT,2017-07-13,2017-07-27,1106.65,2.45,2.45,30.0,111750.0,14,1175.1,1116.3449999999998,9.694999999999707,1182.05,0.0,2.45,0.0022138887633849,False,-0.058250361671347,0.028441020362543812,0.08638517761925946,0.0,0.13095238095238096,-0.0010201479214486664,False,False,False,False,False
LT,2017-07-27,2017-08-31,1120.0,14.45,14.45,26.0,33750.0,35,1182.05,1122.9475,2.947499999999991,1136.3,0.0,14.45,0.0129017857142857,False,-0.0524935493422443,0.054339706021611534,0.07609576941456919,-9.979392554426703e-06,0.14682539682539683,0.04074768659147532,False,False,False,False,False
LT,2017-08-28,2017-09-28,1080.0,6.8,6.8,13.0,19500.0,31,1138.9,1081.955,1.9549999999999272,1133.35,0.0,6.8,0.0062962962962962,False,-0.0517165686188427,-0.010752902784777252,0.030302715343640374,-0.019956202142436985,0.4087301587301587,-0.0365043779873947,False,False,False,False,False
LT,2017-09-21,2017-10-26,1140.0,9.0,9.0,5.0,12750.0,35,1228.05,1166.6474999999998,26.64749999999981,1223.5,0.0,9.0,0.0078947368421052,False,-0.0716990350555758,0.027343313879725883,0.0641861345332968,-0.003072953088219421,0.27976190476190477,0.09242538807098688,False,False,False,False,False
