symbol,trade_date,expiry_date,entry_spot,expiry_spot,short_put_strike,long_put_strike,short_put_premium,long_put_premium,net_credit_points,spread_width_points,max_loss_points,max_loss_pct_collateral,pnl_points,return_on_max_loss,return_on_cash_equivalent,assigned_or_tested
INFY,2019-03-22,2019-04-25,743.1,728.55,700.0,670.0,10.7,5.0,5.699999999999999,30.0,24.3,0.03471428571428572,5.699999999999999,0.23456790123456786,0.008142857142857143,False
INFY,2019-04-25,2019-05-30,728.55,733.55,690.0,680.0,5.0,3.75,1.25,10.0,8.75,0.012681159420289856,1.25,0.14285714285714285,0.0018115942028985507,False
INFY,2019-05-23,2019-06-27,701.05,730.55,660.0,630.0,8.8,3.85,4.950000000000001,30.0,25.049999999999997,0.03795454545454545,4.950000000000001,0.19760479041916174,0.0075000000000000015,False
INFY,2019-06-20,2019-07-25,754.9,794.5,710.0,700.0,6.8,5.05,1.75,10.0,8.25,0.011619718309859155,1.75,0.21212121212121213,0.0024647887323943664,False
INFY,2019-07-25,2019-08-29,794.5,806.95,750.0,720.0,3.75,1.9,1.85,30.0,28.15,0.03753333333333333,1.85,0.06571936056838366,0.002466666666666667,False
INFY,2019-08-22,2019-09-26,795.7,782.55,750.0,740.0,7.9,6.75,1.1500000000000004,10.0,8.85,0.0118,1.1500000000000004,0.1299435028248588,0.0015333333333333338,False
INFY,2019-09-26,2019-10-31,782.55,685.6,740.0,710.0,13.25,6.15,7.1,30.0,22.9,0.030945945945945946,-22.9,-1.0,-0.030945945945945946,True
INFY,2019-10-24,2019-11-28,635.35,701.85,600.0,580.0,24.8,18.35,6.449999999999999,20.0,13.55,0.022583333333333334,6.449999999999999,0.4760147601476014,0.01075,False
INFY,2019-11-21,2019-12-26,713.25,728.95,670.0,640.0,13.35,4.5,8.85,30.0,21.15,0.031567164179104476,8.85,0.41843971631205673,0.013208955223880596,False
INFY,2019-12-26,2020-01-30,728.95,780.7,690.0,660.0,7.0,2.85,4.15,30.0,25.85,0.03746376811594203,4.15,0.16054158607350097,0.006014492753623189,False
INFY,2020-01-23,2020-02-27,784.35,777.85,740.0,720.0,5.65,3.45,2.2,20.0,17.8,0.024054054054054055,2.2,0.12359550561797754,0.0029729729729729734,False
INFY,2020-02-20,2020-03-26,797.0,643.0,740.0,720.0,4.5,2.5,2.0,20.0,18.0,0.024324324324324326,-18.0,-1.0,-0.024324324324324326,True
INFY,2020-03-26,2020-04-30,643.0,715.5,600.0,580.0,36.0,29.95,6.050000000000001,20.0,13.95,0.02325,6.050000000000001,0.43369175627240153,0.010083333333333335,False
INFY,2020-04-23,2020-05-28,679.3,707.4,640.0,610.0,19.35,12.05,7.300000000000001,30.0,22.7,0.03546875,7.300000000000001,0.3215859030837005,0.011406250000000001,False
INFY,2020-05-21,2020-06-25,672.2,700.5,630.0,600.0,14.5,7.85,6.65,30.0,23.35,0.03706349206349207,6.65,0.284796573875803,0.010555555555555556,False
INFY,2020-06-25,2020-07-30,700.5,961.45,660.0,630.0,13.95,8.7,5.25,30.0,24.75,0.0375,5.25,0.21212121212121213,0.007954545454545454,False
INFY,2020-07-23,2020-08-27,907.95,947.05,850.0,820.0,12.9,7.0,5.9,30.0,24.1,0.02835294117647059,5.9,0.24481327800829875,0.006941176470588235,False
INFY,2020-08-20,2020-09-24,955.15,975.4,900.0,850.0,13.2,5.0,8.2,50.0,41.8,0.04644444444444444,8.2,0.19617224880382775,0.00911111111111111,False
INFY,2020-09-24,2020-10-29,975.4,1074.85,920.0,870.0,25.25,11.85,13.4,50.0,36.6,0.03978260869565218,13.4,0.366120218579235,0.014565217391304348,False
INFY,2020-10-22,2020-11-26,1129.05,1113.2,1070.0,1020.0,19.0,10.6,8.4,50.0,41.6,0.0388785046728972,8.4,0.20192307692307693,0.007850467289719627,False
INFY,2020-11-26,2020-12-31,1113.2,1255.8,1040.0,1000.0,13.95,7.75,6.199999999999999,40.0,33.8,0.032499999999999994,6.199999999999999,0.1834319526627219,0.005961538461538461,False
INFY,2020-12-24,2021-01-28,1236.05,1276.2,1160.0,1120.0,22.8,13.2,9.600000000000001,40.0,30.4,0.026206896551724135,9.600000000000001,0.31578947368421056,0.00827586206896552,False
INFY,2021-01-21,2021-02-25,1339.7,1274.55,1260.0,1200.0,18.2,7.9,10.299999999999999,60.0,49.7,0.03944444444444445,10.299999999999999,0.2072434607645875,0.008174603174603173,False
INFY,2021-02-18,2021-03-25,1292.45,1333.8,1220.0,1160.0,19.3,8.0,11.3,60.0,48.7,0.03991803278688525,11.3,0.23203285420944558,0.009262295081967215,False
INFY,2021-03-25,2021-04-29,1333.8,1356.35,1260.0,1200.0,21.25,10.0,11.25,60.0,48.75,0.03869047619047619,11.25,0.23076923076923078,0.008928571428571428,False
INFY,2021-04-22,2021-05-27,1351.1,1402.25,1280.0,1220.0,17.8,8.0,9.8,60.0,50.2,0.039218750000000004,9.8,0.1952191235059761,0.007656250000000001,False
INFY,2021-05-20,2021-06-24,1339.3,1559.2,1260.0,1220.0,11.5,7.9,3.5999999999999996,40.0,36.4,0.028888888888888888,3.5999999999999996,0.0989010989010989,0.0028571428571428567,False
INFY,2021-06-24,2021-07-29,1559.2,1617.0,1480.0,1420.0,19.55,9.5,10.05,60.0,49.95,0.03375,10.05,0.2012012012012012,0.0067905405405405414,False
INFY,2021-07-22,2021-08-26,1590.2,1727.7,1500.0,1460.0,7.65,5.1,2.5500000000000007,40.0,37.45,0.024966666666666668,2.5500000000000007,0.06809078771695595,0.0017000000000000006,False
INFY,2021-08-26,2021-09-30,1727.7,1675.2,1640.0,1580.0,11.8,6.0,5.800000000000001,60.0,54.2,0.03304878048780488,5.800000000000001,0.10701107011070111,0.003536585365853659,False
INFY,2021-09-23,2021-10-28,1742.55,1703.9,1640.0,1580.0,23.05,8.05,15.0,60.0,45.0,0.027439024390243903,15.0,0.3333333333333333,0.009146341463414634,False
INFY,2021-10-21,2021-11-25,1753.65,1722.4,1660.0,1580.0,25.8,11.0,14.8,80.0,65.2,0.03927710843373494,14.8,0.22699386503067484,0.00891566265060241,False
INFY,2021-11-25,2021-12-30,1722.4,1892.85,1620.0,1560.0,9.0,4.0,5.0,60.0,55.0,0.033950617283950615,5.0,0.09090909090909091,0.0030864197530864196,False
INFY,2021-12-23,2022-01-27,1857.6,1678.6,1760.0,1700.0,19.35,10.85,8.500000000000002,60.0,51.5,0.029261363636363637,-51.5,-1.0,-0.029261363636363637,True
INFY,2022-01-20,2022-02-24,1823.7,1678.15,1720.0,1700.0,12.9,10.15,2.75,20.0,17.25,0.01002906976744186,-17.25,-1.0,-0.01002906976744186,True
INFY,2022-02-24,2022-03-31,1678.15,1906.85,1580.0,1520.0,24.35,14.8,9.55,60.0,50.45,0.03193037974683544,9.55,0.18929633300297324,0.006044303797468355,False
INFY,2022-03-24,2022-04-28,1886.7,1582.6,1780.0,1700.0,29.3,15.75,13.55,80.0,66.45,0.0373314606741573,-66.44999999999999,-0.9999999999999998,-0.037331460674157296,True
INFY,2022-04-21,2022-05-26,1618.8,1423.95,1520.0,1460.0,16.7,11.25,5.449999999999999,60.0,54.55,0.03588815789473684,-54.55,-1.0,-0.03588815789473684,True
INFY,2022-05-26,2022-06-30,1423.95,1461.9,1340.0,1280.0,26.6,14.55,12.05,60.0,47.95,0.03578358208955224,12.05,0.251303441084463,0.008992537313432837,False
INFY,2022-06-23,2022-07-28,1452.45,1517.4,1360.0,1300.0,21.75,12.65,9.1,60.0,50.9,0.03742647058823529,9.1,0.1787819253438114,0.006691176470588235,False
INFY,2022-07-21,2022-08-25,1532.9,1518.15,1440.0,1380.0,16.15,8.0,8.149999999999999,60.0,51.85,0.036006944444444446,8.149999999999999,0.15718418514946958,0.005659722222222221,False
INFY,2022-08-25,2022-09-29,1518.15,1398.65,1440.0,1380.0,18.2,9.25,8.95,60.0,51.05,0.035451388888888886,-32.399999999999906,-0.6346718903036221,-0.022499999999999933,True
INFY,2022-09-22,2022-10-27,1367.95,1523.95,1280.0,1240.0,29.9,19.9,10.0,40.0,30.0,0.0234375,10.0,0.3333333333333333,0.0078125,False
INFY,2022-10-20,2022-11-24,1500.9,1629.8,1420.0,1360.0,16.1,6.9,9.200000000000001,60.0,50.8,0.03577464788732394,9.200000000000001,0.18110236220472445,0.00647887323943662,False
INFY,2022-11-24,2022-12-29,1629.8,1517.55,1540.0,1480.0,10.05,4.35,5.700000000000001,60.0,54.3,0.035259740259740255,-16.750000000000043,-0.3084714548802955,-0.010876623376623405,True
INFY,2022-12-21,2023-01-25,1509.55,1543.0,1420.0,1360.0,12.45,4.45,7.999999999999999,60.0,52.0,0.036619718309859155,7.999999999999999,0.15384615384615383,0.005633802816901408,False
INFY,2023-01-19,2023-02-23,1538.9,1550.7,1460.0,1400.0,8.45,4.0,4.449999999999999,60.0,55.55,0.03804794520547945,4.449999999999999,0.0801080108010801,0.0030479452054794514,False
INFY,2023-02-22,2023-03-29,1561.8,1383.55,1480.0,1420.0,10.95,5.6,5.35,60.0,54.65,0.03692567567567567,-54.650000000000006,-1.0000000000000002,-0.03692567567567568,True
INFY,2023-03-23,2023-04-27,1374.55,1246.25,1300.0,1240.0,18.6,7.25,11.350000000000001,60.0,48.65,0.03742307692307692,-42.4,-0.8715313463514902,-0.032615384615384616,True
INFY,2023-04-20,2023-05-25,1223.4,1304.35,1160.0,1120.0,13.75,8.45,5.300000000000001,40.0,34.7,0.02991379310344828,5.300000000000001,0.1527377521613833,0.00456896551724138,False
INFY,2023-06-22,2023-07-27,1281.55,1353.15,1200.0,1160.0,8.9,5.1,3.8000000000000007,40.0,36.2,0.030166666666666668,3.8000000000000007,0.10497237569060774,0.0031666666666666675,False
INFY,2023-07-27,2023-08-31,1353.15,1435.45,1280.0,1240.0,6.65,3.65,3.0000000000000004,40.0,37.0,0.02890625,3.0000000000000004,0.0810810810810811,0.0023437500000000003,False
INFY,2023-08-24,2023-09-28,1423.6,1439.45,1350.0,1300.0,6.05,3.25,2.8,50.0,47.2,0.034962962962962967,2.8,0.05932203389830508,0.002074074074074074,False
INFY,2023-09-21,2023-10-26,1501.75,1359.45,1420.0,1350.0,23.5,5.7,17.8,70.0,52.2,0.03676056338028169,-42.74999999999996,-0.8189655172413784,-0.03010563380281687,True
INFY,2023-10-26,2023-11-30,1359.45,1455.15,1280.0,1230.0,7.85,4.2,3.6499999999999995,50.0,46.35,0.0362109375,3.6499999999999995,0.07874865156418553,0.0028515624999999995,False
INFY,2023-11-23,2023-12-28,1449.25,1562.65,1360.0,1300.0,3.7,2.3,1.4000000000000004,60.0,58.6,0.04308823529411765,1.4000000000000004,0.02389078498293516,0.0010294117647058826,False
INFY,2023-12-21,2024-01-25,1536.0,1669.1,1450.0,1400.0,16.1,8.95,7.150000000000002,50.0,42.849999999999994,0.02955172413793103,7.150000000000002,0.16686114352392073,0.004931034482758622,False
INFY,2024-01-25,2024-02-29,1669.1,1673.9,1580.0,1520.0,11.75,5.7,6.05,60.0,53.95,0.03414556962025317,6.05,0.11214087117701575,0.0038291139240506328,False
INFY,2024-02-22,2024-03-28,1681.35,1498.05,1550.0,1500.0,8.6,4.45,4.1499999999999995,50.0,45.85,0.029580645161290324,-45.85,-1.0,-0.029580645161290324,True
INFY,2024-03-21,2024-04-25,1554.7,1438.45,1460.0,1400.0,12.85,5.95,6.8999999999999995,60.0,53.1,0.03636986301369863,-14.649999999999956,-0.2758945386064022,-0.010034246575342435,True
INFY,2024-04-25,2024-05-30,1438.45,1427.45,1360.0,1320.0,9.45,5.4,4.049999999999999,40.0,35.95,0.026433823529411767,4.049999999999999,0.11265646731571623,0.0029779411764705873,False
INFY,2024-05-23,2024-06-27,1472.4,1573.35,1380.0,1320.0,23.75,10.9,12.85,60.0,47.15,0.034166666666666665,12.85,0.2725344644750795,0.00931159420289855,False
INFY,2024-06-20,2024-07-25,1515.4,1824.85,1420.0,1360.0,14.25,6.15,8.1,60.0,51.9,0.03654929577464788,8.1,0.15606936416184972,0.005704225352112676,False
INFY,2024-07-25,2024-08-29,1824.85,1933.35,1720.0,1660.0,10.2,5.35,4.85,60.0,55.15,0.03206395348837209,4.85,0.08794197642792384,0.002819767441860465,False
INFY,2024-08-22,2024-09-26,1880.25,1900.25,1780.0,1720.0,12.2,6.0,6.199999999999999,60.0,53.8,0.030224719101123593,6.199999999999999,0.11524163568773234,0.00348314606741573,False
INFY,2024-09-26,2024-10-31,1900.25,1757.25,1800.0,1720.0,28.4,12.3,16.099999999999998,80.0,63.900000000000006,0.035500000000000004,-26.650000000000002,-0.4170579029733959,-0.014805555555555556,True
