strategy_id,guardrail_profile,fold_id,event_count,buyhold_annualized_return,base_total_return,base_annualized_return,guarded_total_return,guarded_annualized_return,guarded_excess_vs_buyhold_ann,guarded_beats_buyhold,events_delevered
TB06_Z01_BuyHoldMomentumThrottle,late_10_15_floor50,6,25,0.0529352758418242,0.09779773049523377,0.09779773049523377,0.08057958478343474,0.08057958478343474,0.027644308941610546,True,1
TB06_Z01_BuyHoldMomentumThrottle,rl_hard_5_75_10_cash,7,25,0.1745836025661484,0.19938109463196585,0.19938109463196585,0.17145814397628034,0.17145814397628034,-0.0031254585898680687,False,2
TB06_Z01_BuyHoldMomentumThrottle,soft_5_10_floor50,7,25,0.1745836025661484,0.19938109463196585,0.19938109463196585,0.18100334387440387,0.18100334387440387,0.0064197413082554555,True,2
TB06_Z01_BuyHoldMomentumThrottle,medium_8_12_floor25,7,25,0.1745836025661484,0.19938109463196585,0.19938109463196585,0.18399547110617087,0.18399547110617087,0.009411868540022461,True,1
TB06_Z01_BuyHoldMomentumThrottle,late_10_15_floor50,7,25,0.1745836025661484,0.19938109463196585,0.19938109463196585,0.19938109463196585,0.19938109463196585,0.02479749206581744,True,0
TB06_Z01_BuyHoldMomentumThrottle,rl_hard_5_75_10_cash,8,25,0.3495252380012348,0.31942568398858673,0.31942568398858673,0.31942568398858673,0.31942568398858673,-0.030099554012648078,False,0
TB06_Z01_BuyHoldMomentumThrottle,soft_5_10_floor50,8,25,0.3495252380012348,0.31942568398858673,0.31942568398858673,0.31942568398858673,0.31942568398858673,-0.030099554012648078,False,0
TB06_Z01_BuyHoldMomentumThrottle,medium_8_12_floor25,8,25,0.3495252380012348,0.31942568398858673,0.31942568398858673,0.31942568398858673,0.31942568398858673,-0.030099554012648078,False,0
TB06_Z01_BuyHoldMomentumThrottle,late_10_15_floor50,8,25,0.3495252380012348,0.31942568398858673,0.31942568398858673,0.31942568398858673,0.31942568398858673,-0.030099554012648078,False,0
TB06_Z01_BuyHoldMomentumThrottle,rl_hard_5_75_10_cash,9,25,0.0963694484435251,-0.0032715069721420686,-0.0032715069721420686,-0.010819889797986648,-0.010819889797986648,-0.10718933824151175,False,13
TB06_Z01_BuyHoldMomentumThrottle,soft_5_10_floor50,9,25,0.0963694484435251,-0.0032715069721420686,-0.0032715069721420686,-0.008612299711253657,-0.008612299711253657,-0.10498174815477876,False,13
TB06_Z01_BuyHoldMomentumThrottle,medium_8_12_floor25,9,25,0.0963694484435251,-0.0032715069721420686,-0.0032715069721420686,-0.01542240169135689,-0.01542240169135689,-0.11179185013488199,False,9
TB06_Z01_BuyHoldMomentumThrottle,late_10_15_floor50,9,25,0.0963694484435251,-0.0032715069721420686,-0.0032715069721420686,-0.022906180719211244,-0.022906180719211244,-0.11927562916273635,False,7
TB06_Z01_BuyHoldMomentumThrottle,rl_hard_5_75_10_cash,10,25,0.0023289156189656,0.08071260614437237,0.08071260614437237,0.08046721416024849,0.08046721416024849,0.07813829854128289,True,4
TB06_Z01_BuyHoldMomentumThrottle,soft_5_10_floor50,10,25,0.0023289156189656,0.08071260614437237,0.08071260614437237,0.08502853832204638,0.08502853832204638,0.08269962270308077,True,4
TB06_Z01_BuyHoldMomentumThrottle,medium_8_12_floor25,10,25,0.0023289156189656,0.08071260614437237,0.08071260614437237,0.07347394772128024,0.07347394772128024,0.07114503210231464,True,1
TB06_Z01_BuyHoldMomentumThrottle,late_10_15_floor50,10,25,0.0023289156189656,0.08071260614437237,0.08071260614437237,0.08071260614437237,0.08071260614437237,0.07838369052540677,True,0
TB06_Z01_UniverseTimedOnly,rl_hard_5_75_10_cash,1,25,0.1970772006835306,0.1899805073198224,0.1899805073198224,0.1778601968166762,0.1778601968166762,-0.019217003866854404,False,4
TB06_Z01_UniverseTimedOnly,soft_5_10_floor50,1,25,0.1970772006835306,0.1899805073198224,0.1899805073198224,0.1778601968166762,0.1778601968166762,-0.019217003866854404,False,4
TB06_Z01_UniverseTimedOnly,medium_8_12_floor25,1,25,0.1970772006835306,0.1899805073198224,0.1899805073198224,0.1899805073198224,0.1899805073198224,-0.00709669336370819,False,0
TB06_Z01_UniverseTimedOnly,late_10_15_floor50,1,25,0.1970772006835306,0.1899805073198224,0.1899805073198224,0.1899805073198224,0.1899805073198224,-0.00709669336370819,False,0
TB06_Z01_UniverseTimedOnly,rl_hard_5_75_10_cash,2,25,0.1557555174323004,0.15181809602715957,0.15181809602715957,0.13157709502605752,0.13157709502605752,-0.024178422406242878,False,3
TB06_Z01_UniverseTimedOnly,soft_5_10_floor50,2,25,0.1557555174323004,0.15181809602715957,0.15181809602715957,0.1418675067950288,0.1418675067950288,-0.013888010637271603,False,3
TB06_Z01_UniverseTimedOnly,medium_8_12_floor25,2,25,0.1557555174323004,0.15181809602715957,0.15181809602715957,0.13535829335588057,0.13535829335588057,-0.020397224076419834,False,1
TB06_Z01_UniverseTimedOnly,late_10_15_floor50,2,25,0.1557555174323004,0.15181809602715957,0.15181809602715957,0.15181809602715957,0.15181809602715957,-0.003937421405140834,False,0
TB06_Z01_UniverseTimedOnly,rl_hard_5_75_10_cash,3,25,0.1543570429060341,0.16781207177206237,0.16781207177206237,0.1552515241198309,0.1552515241198309,0.0008944812137967884,True,11
TB06_Z01_UniverseTimedOnly,soft_5_10_floor50,3,25,0.1543570429060341,0.16781207177206237,0.16781207177206237,0.15275815221256628,0.15275815221256628,-0.0015988906934678304,False,10
TB06_Z01_UniverseTimedOnly,medium_8_12_floor25,3,25,0.1543570429060341,0.16781207177206237,0.16781207177206237,0.1396693316152613,0.1396693316152613,-0.014687711290772815,False,4
TB06_Z01_UniverseTimedOnly,late_10_15_floor50,3,25,0.1543570429060341,0.16781207177206237,0.16781207177206237,0.15631193615491878,0.15631193615491878,0.001954893248884676,True,1
TB06_Z01_UniverseTimedOnly,rl_hard_5_75_10_cash,4,25,-0.1143533980467026,-0.13256871492958144,-0.13256871492958144,-0.15512980422544465,-0.15512980422544465,-0.04077640617874205,False,10
TB06_Z01_UniverseTimedOnly,soft_5_10_floor50,4,25,-0.1143533980467026,-0.13256871492958144,-0.13256871492958144,-0.14439339988064281,-0.14439339988064281,-0.03004000183394022,False,10
TB06_Z01_UniverseTimedOnly,medium_8_12_floor25,4,25,-0.1143533980467026,-0.13256871492958144,-0.13256871492958144,-0.14213726134959748,-0.14213726134959748,-0.02778386330289488,False,7
TB06_Z01_UniverseTimedOnly,late_10_15_floor50,4,25,-0.1143533980467026,-0.13256871492958144,-0.13256871492958144,-0.1273191035940745,-0.1273191035940745,-0.012965705547371906,False,5
TB06_Z01_UniverseTimedOnly,rl_hard_5_75_10_cash,5,25,0.643188664830973,0.6357765026633992,0.6357765026633992,0.6357765026633992,0.6357765026633992,-0.007412162167573788,False,0
TB06_Z01_UniverseTimedOnly,soft_5_10_floor50,5,25,0.643188664830973,0.6357765026633992,0.6357765026633992,0.6357765026633992,0.6357765026633992,-0.007412162167573788,False,0
TB06_Z01_UniverseTimedOnly,medium_8_12_floor25,5,25,0.643188664830973,0.6357765026633992,0.6357765026633992,0.6357765026633992,0.6357765026633992,-0.007412162167573788,False,0
TB06_Z01_UniverseTimedOnly,late_10_15_floor50,5,25,0.643188664830973,0.6357765026633992,0.6357765026633992,0.6357765026633992,0.6357765026633992,-0.007412162167573788,False,0
TB06_Z01_UniverseTimedOnly,rl_hard_5_75_10_cash,6,25,0.0529352758418242,0.06534656259857097,0.06534656259857097,0.05517597258753382,0.05517597258753382,0.0022406967457096194,True,6
TB06_Z01_UniverseTimedOnly,soft_5_10_floor50,6,25,0.0529352758418242,0.06534656259857097,0.06534656259857097,0.03676231820290132,0.03676231820290132,-0.016172957638922875,False,6
TB06_Z01_UniverseTimedOnly,medium_8_12_floor25,6,25,0.0529352758418242,0.06534656259857097,0.06534656259857097,0.03861188557917239,0.03861188557917239,-0.014323390262651808,False,1
TB06_Z01_UniverseTimedOnly,late_10_15_floor50,6,25,0.0529352758418242,0.06534656259857097,0.06534656259857097,0.06534656259857097,0.06534656259857097,0.01241128675674677,True,0
TB06_Z01_UniverseTimedOnly,rl_hard_5_75_10_cash,7,25,0.1745836025661484,0.17518427797352665,0.17518427797352665,0.16764236598601223,0.16764236598601223,-0.006941236580136179,False,2
TB06_Z01_UniverseTimedOnly,soft_5_10_floor50,7,25,0.1745836025661484,0.17518427797352665,0.17518427797352665,0.16764236598601223,0.16764236598601223,-0.006941236580136179,False,2
TB06_Z01_UniverseTimedOnly,medium_8_12_floor25,7,25,0.1745836025661484,0.17518427797352665,0.17518427797352665,0.17518427797352665,0.17518427797352665,0.0006006754073782372,True,0
TB06_Z01_UniverseTimedOnly,late_10_15_floor50,7,25,0.1745836025661484,0.17518427797352665,0.17518427797352665,0.17518427797352665,0.17518427797352665,0.0006006754073782372,True,0
TB06_Z01_UniverseTimedOnly,rl_hard_5_75_10_cash,8,25,0.3495252380012348,0.33267259768526847,0.33267259768526847,0.33267259768526847,0.33267259768526847,-0.01685264031596634,False,0
TB06_Z01_UniverseTimedOnly,soft_5_10_floor50,8,25,0.3495252380012348,0.33267259768526847,0.33267259768526847,0.33267259768526847,0.33267259768526847,-0.01685264031596634,False,0
TB06_Z01_UniverseTimedOnly,medium_8_12_floor25,8,25,0.3495252380012348,0.33267259768526847,0.33267259768526847,0.33267259768526847,0.33267259768526847,-0.01685264031596634,False,0
TB06_Z01_UniverseTimedOnly,late_10_15_floor50,8,25,0.3495252380012348,0.33267259768526847,0.33267259768526847,0.33267259768526847,0.33267259768526847,-0.01685264031596634,False,0
TB06_Z01_UniverseTimedOnly,rl_hard_5_75_10_cash,9,25,0.0963694484435251,0.10899803243917816,0.10899803243917816,0.06934269741868593,0.06934269741868593,-0.027026751024839174,False,13
TB06_Z01_UniverseTimedOnly,soft_5_10_floor50,9,25,0.0963694484435251,0.10899803243917816,0.10899803243917816,0.0847991532023944,0.0847991532023944,-0.011570295241130707,False,13
TB06_Z01_UniverseTimedOnly,medium_8_12_floor25,9,25,0.0963694484435251,0.10899803243917816,0.10899803243917816,0.07896551068374036,0.07896551068374036,-0.017403937759784743,False,8
TB06_Z01_UniverseTimedOnly,late_10_15_floor50,9,25,0.0963694484435251,0.10899803243917816,0.10899803243917816,0.10291306999728245,0.10291306999728245,0.006543621553757345,True,4
TB06_Z01_UniverseTimedOnly,rl_hard_5_75_10_cash,10,25,0.0023289156189656,0.0037452086120670636,0.0037452086120670636,-0.01887446979223195,-0.01887446979223195,-0.021203385411197553,False,4
TB06_Z01_UniverseTimedOnly,soft_5_10_floor50,10,25,0.0023289156189656,0.0037452086120670636,0.0037452086120670636,0.002516674693636922,0.002516674693636922,0.0001877590746713221,True,4
TB06_Z01_UniverseTimedOnly,medium_8_12_floor25,10,25,0.0023289156189656,0.0037452086120670636,0.0037452086120670636,-0.01138072063540252,-0.01138072063540252,-0.01370963625436812,False,3
TB06_Z01_UniverseTimedOnly,late_10_15_floor50,10,25,0.0023289156189656,0.0037452086120670636,0.0037452086120670636,-0.003520164400427239,-0.003520164400427239,-0.005849080019392839,False,1
