experiment_id,gate_name,ticker,pnl_contribution_proxy
E1002,nifty_trend_up,CIPLA,-0.016000352817075434
E1002,nifty_trend_up,DRREDDY,0.014035774799686686
E1002,nifty_trend_up,HCLTECH,-0.036130803166689644
E1002,nifty_trend_up,HDFCBANK,0.0062797892149529045
E1002,nifty_trend_up,HINDUNILVR,-0.0062324979810636175
E1002,nifty_trend_up,ICICIBANK,0.05906099417322104
E1002,nifty_trend_up,ITC,0.038040276401242
E1002,nifty_trend_up,KOTAKBANK,0.033431210809389905
E1002,nifty_trend_up,LT,-0.0008300815407697794
E1002,nifty_trend_up,M&M,0.08983923234904348
E1002,nifty_trend_up,MARUTI,0.0455415597126451
E1002,nifty_trend_up,NESTLEIND,0.04879235515903295
E1002,nifty_trend_up,ONGC,0.017060433106042917
E1002,nifty_trend_up,RELIANCE,0.028250123895097463
E1002,nifty_trend_up,SBIN,-0.026775512192878
E1002,nifty_trend_up,SUNPHARMA,-0.025807044525876423
E1002,nifty_trend_up,TCS,0.03521782576736499
E1002,nifty_trend_up,TECHM,0.010809716974481845
E1002,nifty_trend_up,ULTRACEMCO,0.006430009668293558
E1002,nifty_trend_up,WIPRO,-0.018955058953761858
E1002,breadth_supportive,ADANIPORTS,-0.003523981342936537
E1002,breadth_supportive,AXISBANK,0.01631241455936777
E1002,breadth_supportive,BAJAJ-AUTO,0.0325542375737032
E1002,breadth_supportive,BHARTIARTL,0.0196101495628363
E1002,breadth_supportive,BPCL,0.06686109003890935
E1002,breadth_supportive,BRITANNIA,0.013686669700307144
E1002,breadth_supportive,CIPLA,-0.0034639453410853136
E1002,breadth_supportive,DRREDDY,0.015343367584779654
E1002,breadth_supportive,HCLTECH,-0.031501469988014556
E1002,breadth_supportive,HDFCBANK,-0.01259096653206907
E1002,breadth_supportive,HINDUNILVR,0.006154340852028092
E1002,breadth_supportive,ICICIBANK,0.008778617418189583
E1002,breadth_supportive,INFY,0.02645553915104007
E1002,breadth_supportive,ITC,0.0072120995540939994
E1002,breadth_supportive,LT,-0.01598583370793414
E1002,breadth_supportive,M&M,0.08983923234904348
E1002,breadth_supportive,MARUTI,-0.01437260084776943
E1002,breadth_supportive,NESTLEIND,0.04879235515903295
E1002,breadth_supportive,ONGC,0.041668439794587626
E1002,breadth_supportive,RELIANCE,0.02805678266831198
E1002,breadth_supportive,SBIN,-0.024549762645393186
E1002,breadth_supportive,SUNPHARMA,0.004839500993044857
E1002,breadth_supportive,TCS,-0.006938241091517529
E1002,breadth_supportive,TECHM,0.006117853271114715
E1002,breadth_supportive,ULTRACEMCO,0.023373502702344257
E1002,breadth_supportive,WIPRO,-0.04706411914100008
E1002,vol_not_stressed,ADANIPORTS,0.00808163503913377
E1002,vol_not_stressed,AXISBANK,-0.01336973358406975
E1002,vol_not_stressed,BAJAJ-AUTO,0.0325542375737032
E1002,vol_not_stressed,BHARTIARTL,0.06223163939898263
E1002,vol_not_stressed,BPCL,0.2599529747323281
E1002,vol_not_stressed,BRITANNIA,-0.02870698526546411
E1002,vol_not_stressed,CIPLA,-0.016000352817075434
E1002,vol_not_stressed,DRREDDY,0.018875275792731544
E1002,vol_not_stressed,HCLTECH,-0.04945935606059172
E1002,vol_not_stressed,HDFCBANK,-0.012123253601782026
E1002,vol_not_stressed,HINDUNILVR,0.014008734797847085
E1002,vol_not_stressed,ICICIBANK,0.14425097186140742
E1002,vol_not_stressed,INFY,0.022368613744072403
E1002,vol_not_stressed,ITC,0.006876890588560851
E1002,vol_not_stressed,KOTAKBANK,0.05384010733306541
E1002,vol_not_stressed,LT,-0.02980661387908619
E1002,vol_not_stressed,M&M,0.07684853371866121
E1002,vol_not_stressed,MARUTI,-0.014601174781477697
E1002,vol_not_stressed,NESTLEIND,0.04286128063570669
E1002,vol_not_stressed,ONGC,0.19411239463762514
E1002,vol_not_stressed,RELIANCE,0.028250123895097463
E1002,vol_not_stressed,SBIN,-0.028169669979768344
E1002,vol_not_stressed,SUNPHARMA,-0.00012245095663030586
E1002,vol_not_stressed,TCS,-0.03143406302216071
E1002,vol_not_stressed,TECHM,0.00643953963380766
E1002,vol_not_stressed,ULTRACEMCO,0.024482258046420013
