scenario,allocation,lot_size,entry_date,expiry_date,weighted_pnl_before_lumped_cost_points,weighted_pnl_after_lumped_cost_points,weighted_pnl_after_itemized_cost_points,weighted_return_after_itemized_cost,weighted_model_lumped_cost_points,weighted_itemized_entry_cost_points,weighted_itemized_expiry_cost_points,weighted_itemized_total_cost_points,weighted_itemized_minus_lumped_cost_points,defensive_itm_expiry_legs,growth_itm_expiry_legs,defensive_expiry_intrinsic_points,growth_expiry_intrinsic_points
moderate_stress,def_full_resg0_ovg50,65,2024-03-27,2024-04-04,15.09375,3.09375,12.88679266168846,0.011304823871210887,12.0,2.2069573383115384,0.0,2.2069573383115384,-9.79304266168846,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,65,2024-05-15,2024-05-23,30.15,18.15,27.92292774433846,0.02471274249432557,12.0,2.2270722556615388,0.0,2.2270722556615388,-9.772927744338462,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2019-02-25,2019-02-28,2.4674999999999994,-15.5325,0.28012442668846105,0.00046815757650301413,18.0,2.187375573311538,0.0,2.187375573311538,-15.812624426688462,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2019-05-20,2019-05-23,100.31249999999996,82.31249999999996,97.89474035878841,0.1836243664408692,18.0,2.4177596412115387,0.0,2.4177596412115387,-15.58224035878846,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2019-05-22,2019-05-30,147.66,129.66,145.04067502333845,0.26296445540528407,18.0,2.619324976661538,0.0,2.619324976661538,-15.380675023338462,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2019-05-23,2019-05-30,50.114999999999995,32.115,47.826905780238455,0.07756678794699631,18.0,2.288094219761539,0.0,2.288094219761539,-15.711905780238462,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2019-09-23,2019-09-26,16.305,-1.6950000000000012,14.084040762438462,0.022036269244814766,18.0,2.220959237561538,0.0,2.220959237561538,-15.779040762438463,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2019-09-26,2019-10-03,21.134999999999994,3.1349999999999945,18.915627074838458,0.03228418541215965,18.0,2.2193729251615384,0.0,2.2193729251615384,-15.780627074838463,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2019-10-14,2019-10-17,12.015000000000002,-5.984999999999998,9.815232350238464,0.01658006444405896,18.0,2.1997676497615384,0.0,2.1997676497615384,-15.800232350238463,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2019-10-17,2019-10-24,10.995000000000001,-7.004999999999999,8.791390006638464,0.01109085749005067,18.0,2.2036099933615385,0.0,2.2036099933615385,-15.796390006638461,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2019-12-16,2019-12-19,3.487499999999999,-14.512500000000001,1.3005650672884606,0.0013035959278206435,18.0,2.186934932711538,0.0,2.186934932711538,-15.813065067288461,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2020-06-01,2020-06-04,48.5025,30.5025,46.225273301988466,0.09884270429043966,18.0,2.2772266980115385,0.0,2.2772266980115385,-15.722773301988463,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2020-06-04,2020-06-11,81.31500000000001,63.31500000000001,78.98782455223848,0.15931709907871977,18.0,2.3271754477615385,0.0,2.3271754477615385,-15.672824552238461,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2020-06-18,2020-06-25,69.8475,51.8475,67.47806024008845,0.13403529798303346,18.0,2.3694397599115384,0.0,2.3694397599115384,-15.630560240088462,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2020-06-22,2020-06-25,43.3875,25.387500000000003,41.11068159628846,0.07889590096682522,18.0,2.276818403711539,0.0,2.276818403711539,-15.723181596288462,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2020-07-06,2020-07-09,17.924999999999997,-0.07500000000000359,15.712277710038457,0.02920226319122472,18.0,2.2127222899615386,0.0,2.2127222899615386,-15.787277710038461,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2020-07-20,2020-07-23,29.57999999999999,11.579999999999993,27.346282978938454,0.047126013267626755,18.0,2.2337170210615387,0.0,2.2337170210615387,-15.766282978938461,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2020-08-10,2020-08-13,7.889999999999999,-10.110000000000001,5.694036477738459,0.009573992799775465,18.0,2.1959635222615383,0.0,2.1959635222615383,-15.80403647773846,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2020-08-27,2020-09-03,17.842499999999994,-0.15750000000000586,15.618061222188455,0.02655658636159947,18.0,2.224438777811539,0.0,2.224438777811539,-15.775561222188461,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2020-10-05,2020-10-08,21.314999999999998,3.314999999999996,19.09944003823846,0.030040485125966843,18.0,2.2155599617615387,0.0,2.2155599617615387,-15.784440038238461,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2020-10-08,2020-10-15,35.9775,17.9775,33.73326505348846,0.05856317119083437,18.0,2.244234946511539,0.0,2.244234946511539,-15.75576505348846,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2020-10-12,2020-10-15,17.055,-0.9449999999999985,14.845203522438462,0.02521992341953088,18.0,2.209796477561538,0.0,2.209796477561538,-15.79020352243846,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2020-11-13,2020-11-19,11.572499999999998,-6.427500000000002,9.36813064858846,0.01458562888528996,18.0,2.2043693514115383,0.0,2.2043693514115383,-15.795630648588462,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2020-12-07,2020-12-10,6.667499999999999,-11.332500000000001,4.472334020688461,0.006429878328368657,18.0,2.1951659793115383,0.0,2.1951659793115383,-15.80483402068846,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2020-12-28,2020-12-31,8.549999999999997,-9.450000000000003,6.34571729053846,0.009139733963039695,18.0,2.2042827094615385,0.0,2.2042827094615385,-15.79571729053846,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2021-01-07,2021-01-14,39.09750000000001,21.097500000000007,36.84527488708847,0.050895833033474655,18.0,2.252225112911538,0.0,2.252225112911538,-15.747774887088461,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2021-01-11,2021-01-14,16.24499999999999,-1.7550000000000079,14.028817246638454,0.0189791485674993,18.0,2.2161827533615384,0.0,2.2161827533615384,-15.783817246638462,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2021-02-01,2021-02-04,78.87,60.87,76.55575864813846,0.10976995017082744,18.0,2.3142413518615386,0.0,2.3142413518615386,-15.68575864813846,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2021-02-04,2021-02-11,41.332499999999996,23.332499999999996,39.067616921388456,0.054076942772651834,18.0,2.264883078611539,0.0,2.264883078611539,-15.735116921388462,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2021-02-08,2021-02-11,18.375,0.375,16.156502455038463,0.020509682583355712,18.0,2.2184975449615387,0.0,2.2184975449615387,-15.781502455038462,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2021-04-26,2021-04-29,45.6375,27.637500000000003,43.38396476728846,0.06029109511487817,18.0,2.2535352327115383,0.0,2.2535352327115383,-15.746464767288462,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2021-04-29,2021-05-06,104.33249999999998,86.33249999999998,101.98817956438845,0.14988453080614664,18.0,2.3443204356115386,0.0,2.3443204356115386,-15.65567956438846,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2021-05-20,2021-05-27,59.58,41.58,57.30181424593846,0.07536935635021105,18.0,2.2781857540615382,0.0,2.2781857540615382,-15.721814245938463,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2021-05-31,2021-06-03,6.419999999999998,-11.580000000000002,4.223701587138459,0.005308024917230255,18.0,2.1962984128615384,0.0,2.1962984128615384,-15.80370158713846,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2021-08-04,2021-08-12,18.3,0.3000000000000015,16.078685327538466,0.01919155565473677,18.0,2.2213146724615385,0.0,2.2213146724615385,-15.778685327538462,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2021-12-27,2021-12-30,19.919999999999995,1.9199999999999964,17.704654473138458,0.019966454431092632,18.0,2.215345526861538,0.0,2.215345526861538,-15.784654473138461,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2021-12-30,2022-01-06,33.697500000000005,15.697500000000005,31.46128460008847,0.035851885793829835,18.0,2.2362153999115386,0.0,2.2362153999115386,-15.763784600088462,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2022-01-03,2022-01-06,12.442499999999997,-5.557500000000003,10.23974044018846,0.011483327378660497,18.0,2.202759559811538,0.0,2.202759559811538,-15.797240440188462,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2022-01-05,2022-01-13,42.79499999999999,24.79499999999999,40.53969486763845,0.04651874977639901,18.0,2.2553051323615385,0.0,2.2553051323615385,-15.744694867638461,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2022-03-21,2022-03-24,71.085,53.084999999999994,68.80059547783846,0.08069409868267842,18.0,2.2844045221615383,0.0,2.2844045221615383,-15.715595477838463,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2022-05-30,2022-06-02,18.382499999999997,0.38249999999999573,16.171767914388457,0.01930392651032051,18.0,2.2107320856115384,0.0,2.2107320856115384,-15.78926791438846,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2022-07-06,2022-07-14,65.17500000000001,47.175,62.885407702038464,0.0779683934065321,18.0,2.289592297961539,0.0,2.289592297961539,-15.710407702038463,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2022-07-07,2022-07-14,35.550000000000004,17.550000000000008,33.31329256753847,0.040316219977657594,18.0,2.2367074324615386,0.0,2.2367074324615386,-15.763292567538462,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2022-07-20,2022-07-28,18.187499999999993,0.18749999999999462,15.38510156717307,0.018544645553319958,18.0,2.239220548211539,0.5631778846153846,2.8023984328269234,-15.197601567173077,1,1,8.25,8.25
harsh_stress,def_full_resg0_ovg50,65,2022-07-21,2022-07-28,29.445000000000004,11.445000000000004,27.216644038638464,0.03277652617343891,18.0,2.2283559613615385,0.0,2.2283559613615385,-15.771644038638462,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2022-10-17,2022-10-20,26.46,8.46,24.23880874933846,0.027470430152475703,18.0,2.2211912506615383,0.0,2.2211912506615383,-15.778808749338461,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2022-10-19,2022-10-27,33.495,15.494999999999997,31.254353278638458,0.03561059769462151,18.0,2.2406467213615384,0.0,2.2406467213615384,-15.75935327863846,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2022-10-20,2022-10-27,14.572499999999998,-3.427500000000003,12.360622242588459,0.013883893632475509,18.0,2.2118777574115387,0.0,2.2118777574115387,-15.78812224258846,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2022-10-31,2022-11-03,11.917499999999997,-6.082500000000002,9.717698567688458,0.010315425922784189,18.0,2.1998014323115385,0.0,2.1998014323115385,-15.800198567688462,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2024-02-01,2024-02-08,28.6725,10.672499999999998,26.44596973258846,0.02446695969745945,18.0,2.2265302674115386,0.0,2.2265302674115386,-15.773469732588463,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2024-03-27,2024-04-04,13.4175,-4.5825000000000005,11.21054266168846,0.009824717179880427,18.0,2.2069573383115384,0.0,2.2069573383115384,-15.79304266168846,0,0,0.0,0.0
harsh_stress,def_full_resg0_ovg50,65,2024-05-15,2024-05-23,27.359999999999992,9.359999999999992,25.132927744338453,0.02220694117510643,18.0,2.2270722556615388,0.0,2.2270722556615388,-15.772927744338462,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2019-02-25,2019-02-28,4.121250000000002,-1.8787499999999986,2.224335965150001,0.003724280710670949,6.0,1.89691403485,0.0,1.89691403485,-4.103085965149999,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2019-05-20,2019-05-23,143.11874999999998,137.11874999999998,140.99145189725,0.27941923233780064,6.0,2.1272981027499998,0.0,2.1272981027499998,-3.8727018972500002,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2019-05-22,2019-05-30,228.25500000000002,222.25500000000002,225.92613656180004,0.4538218599959827,6.0,2.3288634382,0.0,2.3288634382,-3.6711365618,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2019-05-23,2019-05-30,69.5325,63.5325,67.5348673187,0.1118784506103753,6.0,1.9976326813,0.0,1.9976326813,-4.0023673187,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2019-09-23,2019-09-26,23.9775,17.9775,22.047002300899997,0.03477362885878094,6.0,1.9304976990999996,0.0,1.9304976990999996,-4.0695023009,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2019-09-26,2019-10-03,28.2675,22.267500000000002,26.3385886133,0.045321108160989755,6.0,1.9289113866999996,0.0,1.9289113866999996,-4.071088613300001,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2019-10-14,2019-10-17,15.682500000000001,9.682500000000001,13.7731938887,0.02336241319780509,6.0,1.9093061112999998,0.0,1.9093061112999998,-4.0906938887,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2019-10-17,2019-10-24,15.472500000000002,9.472500000000002,13.5593515451,0.017170582631175726,6.0,1.9131484549000002,0.0,1.9131484549000002,-4.0868515451,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2019-12-16,2019-12-19,5.00625,-0.9937500000000008,3.1097766057499996,0.003120190240678263,6.0,1.8964733942499998,0.0,1.8964733942499998,-4.10352660575,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2020-06-01,2020-06-04,65.83875,59.83875,63.85198484045,0.13999327974315265,6.0,1.98676515955,0.0,1.98676515955,-4.01323484045,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2020-06-04,2020-06-11,107.0325,101.0325,104.99578609070002,0.2193604573132489,6.0,2.0367139093,0.0,2.0367139093,-3.9632860907,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2020-06-18,2020-06-25,104.48625000000001,98.48625000000001,102.40727177855001,0.21319635838708845,6.0,2.07897822145,0.0,2.07897822145,-3.92102177855,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2020-06-22,2020-06-25,60.881249999999994,54.881249999999994,58.89489313475,0.11561336467941011,6.0,1.9863568652500003,0.0,1.9863568652500003,-4.01364313475,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2020-07-06,2020-07-09,23.887500000000003,17.887500000000003,21.965239248499998,0.041127630479801516,6.0,1.9222607515,0.0,1.9222607515,-4.0777392485,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2020-07-20,2020-07-23,39.165,33.165,37.2217445174,0.06485867416647789,6.0,1.9432554826000001,0.0,1.9432554826000001,-4.0567445174,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2020-08-10,2020-08-13,10.995000000000001,4.995,9.0894980162,0.015336524568815698,6.0,1.9055019838000002,0.0,1.9055019838000002,-4.094498016199999,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2020-08-27,2020-09-03,26.13375,20.13375,24.19977276065,0.04153914759950393,6.0,1.9339772393499999,0.0,1.9339772393499999,-4.06602276065,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2020-10-05,2020-10-08,27.682500000000005,21.682500000000005,25.757401576700005,0.04078474467646803,6.0,1.9250984233000001,0.0,1.9250984233000001,-4.074901576699999,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2020-10-08,2020-10-15,47.35125000000001,41.35125000000001,45.39747659195001,0.07986432266267324,6.0,1.95377340805,0.0,1.95377340805,-4.04622659195,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2020-10-12,2020-10-15,22.4775,16.4775,20.5581650609,0.035141261439279335,6.0,1.9193349391,0.0,1.9193349391,-4.0806650609,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2020-11-13,2020-11-19,16.17375,10.173749999999998,14.259842187049998,0.022308278773735073,6.0,1.91390781295,0.0,1.91390781295,-4.08609218705,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2020-12-07,2020-12-10,9.67125,3.671250000000001,7.766545559150002,0.011198208584281652,6.0,1.9047044408500002,0.0,1.9047044408500002,-4.09529555915,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2020-12-28,2020-12-31,13.275000000000002,7.275000000000002,11.361178829000004,0.016438079764161187,6.0,1.913821171,0.0,1.913821171,-4.0861788290000005,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2021-01-07,2021-01-14,51.91125,45.91125,49.94948642555,0.06982109321183826,6.0,1.9617635744500002,0.0,1.9617635744500002,-4.03823642555,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2021-01-11,2021-01-14,22.9725,16.9725,21.0467787851,0.028647350612983798,6.0,1.9257212149000003,0.0,1.9257212149000003,-4.074278785100001,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2021-02-01,2021-02-04,102.13499999999999,96.13499999999999,100.11122018659998,0.14681001919109557,6.0,2.0237798134000005,0.0,2.0237798134000005,-3.9762201866,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2021-02-04,2021-02-11,56.55375,50.55375,54.579328459850004,0.07662434370449145,6.0,1.9744215401499998,0.0,1.9744215401499998,-4.025578459850001,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2021-02-08,2021-02-11,25.462500000000002,19.4625,23.5344639935,0.03005582707257112,6.0,1.9280360065000002,0.0,1.9280360065000002,-4.071963993500001,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2021-04-26,2021-04-29,58.40625,52.40625,56.44317630575,0.07937864295438164,6.0,1.96307369425,0.0,1.96307369425,-4.03692630575,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2021-04-29,2021-05-06,132.37875,126.37875,130.32489110285002,0.19694051145316,6.0,2.05385889715,0.0,2.05385889715,-3.94614110285,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2021-05-20,2021-05-27,76.59,70.59,74.6022757844,0.09961048386305979,6.0,1.9877242156000001,0.0,1.9877242156000001,-4.0122757844,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2021-05-31,2021-06-03,9.66,3.6600000000000006,7.754163125600002,0.009771363382226929,6.0,1.9058368743999998,0.0,1.9058368743999998,-4.094163125600001,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2021-08-04,2021-08-12,25.950000000000006,19.950000000000006,24.019146866000007,0.02884489836195509,6.0,1.930853134,0.0,1.930853134,-4.069146866,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2021-12-27,2021-12-30,26.31,20.31,24.385116011599997,0.02763311199555787,6.0,1.9248839884,0.0,1.9248839884,-4.0751160116000005,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2021-12-30,2022-01-06,43.58625000000001,37.58625000000001,41.640496138550006,0.047810844158540894,6.0,1.94575386145,0.0,1.94575386145,-4.054246138550001,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2022-01-03,2022-01-06,16.683749999999996,10.683749999999998,14.771451978649997,0.01661809639534131,6.0,1.9122980213499998,0.0,1.9122980213499998,-4.087701978650001,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2022-01-05,2022-01-13,56.04749999999999,50.04749999999999,54.0826564061,0.06269471608049754,6.0,1.9648435939000004,0.0,1.9648435939000004,-4.0351564061000005,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2022-03-21,2022-03-24,88.79249999999999,82.79249999999999,86.7985570163,0.10323268417326252,6.0,1.9939429836999998,0.0,1.9939429836999998,-4.0060570163,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2022-05-30,2022-06-02,23.928749999999994,17.928749999999994,22.008479452849993,0.02638756120346862,6.0,1.92027054715,0.0,1.92027054715,-4.0797294528500005,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2022-07-06,2022-07-14,84.18749999999999,78.18749999999999,82.1883692405,0.10352809855518814,6.0,1.9991307595000003,0.0,1.9991307595000003,-4.000869240499999,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2022-07-07,2022-07-14,45.45,39.45,43.503754106,0.05307277553495181,6.0,1.946245894,0.0,1.946245894,-4.0537541059999995,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2022-07-20,2022-07-28,28.81875,22.81875,26.379428490250007,0.03207079128945489,6.0,1.9487590097499998,0.4905625000000001,2.43932150975,-3.5606784902500004,1,1,8.25,8.25
base,def_full_resg0_ovg50,75,2022-07-21,2022-07-28,37.972500000000004,31.972500000000004,36.0346055771,0.043694993333333335,6.0,1.9378944229000004,0.0,1.9378944229000004,-4.0621055771000005,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2022-10-17,2022-10-20,33.705,27.705,31.774270287799997,0.03620875672375873,6.0,1.9307297121999998,0.0,1.9307297121999998,-4.0692702878,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2022-10-19,2022-10-27,44.27250000000001,38.27250000000001,42.32231481710001,0.048619235043797435,6.0,1.9501851829,0.0,1.9501851829,-4.0498148171,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2022-10-20,2022-10-27,20.52375,14.52375,18.60233378105,0.020988340838412868,6.0,1.9214162189500001,0.0,1.9214162189500001,-4.07858378105,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2022-10-31,2022-11-03,15.596250000000001,9.596250000000001,13.686910106150002,0.014566702521704658,6.0,1.90933989385,0.0,1.90933989385,-4.09066010615,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2024-02-01,2024-02-08,36.87375,30.87375,34.937681271049996,0.032487551365911374,6.0,1.9360687289500005,0.0,1.9360687289500005,-4.0639312710499995,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2024-03-27,2024-04-04,18.44625,12.44625,16.529754200150002,0.014529065551099694,6.0,1.9164957998499998,0.0,1.9164957998499998,-4.083504200149999,0,0,0.0,0.0
base,def_full_resg0_ovg50,75,2024-05-15,2024-05-23,35.730000000000004,29.73,33.7933892828,0.030007094143742565,6.0,1.9366107172,0.0,1.9366107172,-4.0633892828,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2019-02-25,2019-02-28,3.0187500000000003,-8.98125,1.1218359651500003,0.0018760190892786227,12.0,1.89691403485,0.0,1.89691403485,-10.10308596515,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2019-05-20,2019-05-23,114.58124999999998,102.58124999999998,112.45395189724998,0.21476559840960635,12.0,2.1272981027499998,0.0,2.1272981027499998,-9.87270189725,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2019-05-22,2019-05-30,174.52500000000003,162.52500000000003,172.19613656180002,0.3226761670791718,12.0,2.3288634382,0.0,2.3288634382,-9.671136561800001,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2019-05-23,2019-05-30,56.58749999999999,44.58749999999999,54.58986731869999,0.08915906629978358,12.0,1.9976326813,0.0,1.9976326813,-10.0023673187,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2019-09-23,2019-09-26,18.862500000000004,6.862500000000004,16.932002300900002,0.02656312868321764,12.0,1.9304976990999996,0.0,1.9304976990999996,-10.0695023009,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2019-09-26,2019-10-03,23.512499999999996,11.512499999999996,21.583588613299995,0.03693764362863132,12.0,1.9289113866999996,0.0,1.9289113866999996,-10.071088613299999,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2019-10-14,2019-10-17,13.2375,1.2375000000000016,11.328193888700001,0.019162166682792747,12.0,1.9093061112999998,0.0,1.9093061112999998,-10.090693888699999,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2019-10-17,2019-10-24,12.4875,0.4875000000000015,10.5743515451,0.013356935036599616,12.0,1.9131484549000002,0.0,1.9131484549000002,-10.0868515451,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2019-12-16,2019-12-19,3.9937499999999995,-8.006250000000001,2.0972766057499994,0.0021028755118001675,12.0,1.8964733942499998,0.0,1.8964733942499998,-10.103526605750002,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2020-06-01,2020-06-04,54.28125,42.28125,52.29448484045,0.11274919248715806,12.0,1.98676515955,0.0,1.98676515955,-10.01323484045,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2020-06-04,2020-06-11,89.88750000000002,77.88750000000002,87.85078609070001,0.1792598808155895,12.0,2.0367139093,0.0,2.0367139093,-9.9632860907,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2020-06-18,2020-06-25,81.39375000000001,69.39375000000001,79.31477177855001,0.15999348804266372,12.0,2.07897822145,0.0,2.07897822145,-9.92102177855,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2020-06-22,2020-06-25,49.21875,37.21875,47.23239313475,0.09132547313063445,12.0,1.9863568652500003,0.0,1.9863568652500003,-10.01364313475,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2020-07-06,2020-07-09,19.912499999999998,7.912499999999998,17.990239248499996,0.033518541615352365,12.0,1.9222607515,0.0,1.9222607515,-10.0777392485,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2020-07-20,2020-07-23,32.775,20.775,30.831744517399997,0.053328279023436814,12.0,1.9432554826000001,0.0,1.9432554826000001,-10.0567445174,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2020-08-10,2020-08-13,8.924999999999999,-3.075000000000001,7.019498016199998,0.011816342086019694,12.0,1.9055019838000002,0.0,1.9055019838000002,-10.0944980162,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2020-08-27,2020-09-03,20.606249999999996,8.606249999999996,18.672272760649996,0.03184967955591564,12.0,1.9339772393499999,0.0,1.9339772393499999,-10.06602276065,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2020-10-05,2020-10-08,23.4375,11.4375,21.5124015767,0.033911174899231525,12.0,1.9250984233000001,0.0,1.9250984233000001,-10.0749015767,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2020-10-08,2020-10-15,39.768750000000004,27.768750000000004,37.81497659195001,0.06593862393155911,12.0,1.95377340805,0.0,1.95377340805,-10.04622659195,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2020-10-12,2020-10-15,18.862500000000004,6.862500000000004,16.943165060900004,0.02884311199029664,12.0,1.9193349391,0.0,1.9193349391,-10.0806650609,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2020-11-13,2020-11-19,13.10625,1.1062499999999984,11.192342187049999,0.01745360470485955,12.0,1.91390781295,0.0,1.91390781295,-10.08609218705,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2020-12-07,2020-12-10,7.668750000000001,-4.33125,5.764045559150001,0.008294933437642786,12.0,1.9047044408500002,0.0,1.9047044408500002,-10.09529555915,0,0,0.0,0.0
moderate_stress,def_full_resg0_ovg50,75,2020-12-28,2020-12-31,10.125,-1.875,8.211178829000001,0.011844470002163723,12.0,1.913821171,0.0,1.913821171,-10.086178829000001,0,0,0.0,0.0
