symbol,trade_date,expiry_date,strike,premium_close,premium_settle,contracts,open_interest,dte,entry_spot,target_strike,strike_distance,expiry_spot,intrinsic_loss_points,pnl_points,return_on_cash,assigned,entry_moneyness_pct
ICICIBANK,2019-10-24,2019-11-28,430.0,8.3,8.3,28.0,116875.0,35,454.75,432.0125,2.0124999999999886,519.15,0.0,8.3,0.01930232558139535,False,-0.054425508521165455
ICICIBANK,2019-11-21,2019-12-26,470.0,8.5,8.5,95.0,92125.0,35,498.25,473.3375,3.3374999999999773,538.75,0.0,8.5,0.018085106382978722,False,-0.05669844455594586
ICICIBANK,2019-12-26,2020-01-30,510.0,4.2,4.2,113.0,121000.0,35,538.75,511.8125,1.8125,532.2,0.0,4.2,0.00823529411764706,False,-0.05336426914153136
ICICIBANK,2020-01-23,2020-02-27,500.0,8.65,8.65,242.0,422125.0,35,527.7,501.315,1.3149999999999977,515.35,0.0,8.65,0.0173,False,-0.052491946181542626
ICICIBANK,2020-02-20,2020-03-26,510.0,4.0,4.0,31.0,103125.0,35,547.0,519.65,9.649999999999977,330.25,179.75,-175.75,-0.3446078431372549,True,-0.06764168190127973
ICICIBANK,2020-03-26,2020-04-30,310.0,35.75,35.75,82.0,31625.0,35,330.25,313.7375,3.7375000000000114,380.15,0.0,35.75,0.1153225806451613,False,-0.061317183951551835
ICICIBANK,2020-04-23,2020-05-28,330.0,19.8,19.8,145.0,145750.0,35,352.95,335.30249999999995,5.302499999999952,326.85,3.1499999999999773,16.650000000000023,0.05045454545454552,True,-0.06502337441563955
ICICIBANK,2020-05-21,2020-06-25,280.0,11.9,11.9,233.0,312125.0,35,304.4,289.17999999999995,9.17999999999995,351.0,0.0,11.9,0.0425,False,-0.08015768725361361
ICICIBANK,2020-06-25,2020-07-30,330.0,14.2,14.2,1166.0,407000.0,35,351.0,333.45,3.4499999999999886,344.95,0.0,14.2,0.04303030303030303,False,-0.05982905982905984
ICICIBANK,2020-07-23,2020-08-27,370.0,14.85,14.85,213.0,144375.0,35,392.25,372.6375,2.6374999999999886,392.2,0.0,14.85,0.040135135135135135,False,-0.05672402804333976
ICICIBANK,2020-08-20,2020-09-24,340.0,7.15,7.15,285.0,330000.0,35,367.75,349.3625,9.362500000000011,335.7,4.300000000000011,2.849999999999989,0.008382352941176438,True,-0.07545887151597552
ICICIBANK,2020-09-24,2020-10-29,310.0,7.65,7.65,937.0,716375.0,35,335.7,318.91499999999996,8.914999999999964,399.9,0.0,7.65,0.02467741935483871,False,-0.07655644921060467
ICICIBANK,2020-10-22,2020-11-26,390.0,12.65,12.65,80.0,133375.0,35,412.9,392.25499999999994,2.2549999999999386,475.3,0.0,12.65,0.032435897435897434,False,-0.05546137079195923
ICICIBANK,2020-11-26,2020-12-31,450.0,10.15,10.15,1027.0,584375.0,35,475.3,451.53499999999997,1.5349999999999682,535.05,0.0,10.15,0.022555555555555558,False,-0.05322953923837581
ICICIBANK,2020-12-24,2021-01-28,480.0,8.75,8.75,277.0,290125.0,35,513.55,487.87249999999995,7.872499999999945,528.25,0.0,8.75,0.018229166666666668,False,-0.06532956868854045
ICICIBANK,2021-01-21,2021-02-25,520.0,13.7,13.7,165.0,232375.0,35,552.7,525.065,5.065000000000055,628.0,0.0,13.7,0.026346153846153846,False,-0.05916410349194867
ICICIBANK,2021-02-18,2021-03-25,610.0,13.7,13.7,7.0,34375.0,35,644.65,612.4174999999999,2.4174999999999045,571.55,38.450000000000045,-24.750000000000046,-0.04057377049180336,True,-0.0537500969518343
ICICIBANK,2021-03-25,2021-04-29,540.0,11.65,11.65,851.0,569250.0,35,571.55,542.9725,2.972499999999968,621.45,0.0,11.65,0.021574074074074075,False,-0.05520076983640965
ICICIBANK,2021-04-22,2021-05-27,550.0,17.85,17.85,272.0,401500.0,35,579.2,550.24,0.2400000000000091,652.25,0.0,17.85,0.03245454545454546,False,-0.050414364640884
ICICIBANK,2021-05-20,2021-06-24,580.0,8.6,8.6,67.0,121000.0,35,618.6,587.67,7.669999999999959,634.05,0.0,8.6,0.01482758620689655,False,-0.06239896540575496
ICICIBANK,2021-06-24,2021-07-29,600.0,6.55,6.55,1021.0,1463000.0,35,634.05,602.3475,2.347499999999968,687.5,0.0,6.55,0.010916666666666667,False,-0.053702389401466655
ICICIBANK,2021-07-22,2021-08-26,620.0,6.3,6.3,150.0,105875.0,35,655.95,623.1525,3.152500000000032,698.8,0.0,6.3,0.010161290322580644,False,-0.054806006555377706
ICICIBANK,2021-08-26,2021-09-30,660.0,5.65,5.65,601.0,581625.0,35,698.8,663.8599999999999,3.8599999999999,700.85,0.0,5.65,0.008560606060606062,False,-0.055523755008586084
ICICIBANK,2021-09-23,2021-10-28,680.0,10.25,10.25,115.0,218625.0,35,717.0,681.15,1.1499999999999773,798.7,0.0,10.25,0.015073529411764706,False,-0.051603905160390484
ICICIBANK,2021-10-21,2021-11-25,710.0,14.0,14.0,15.0,90750.0,35,755.5,717.725,7.725000000000023,751.05,0.0,14.0,0.01971830985915493,False,-0.06022501654533419
ICICIBANK,2021-11-25,2021-12-30,710.0,7.5,7.5,570.0,290125.0,35,751.05,713.4975,3.4974999999999454,735.7,0.0,7.5,0.01056338028169014,False,-0.05465681379402165
ICICIBANK,2021-12-23,2022-01-27,690.0,9.0,19.5,4.0,2750.0,35,731.3,694.7349999999999,4.7349999999999,794.65,0.0,9.0,0.013043478260869565,False,-0.05647477095583198
ICICIBANK,2022-01-20,2022-02-24,760.0,10.15,10.15,59.0,112750.0,35,810.25,769.7375,9.737499999999955,707.4,52.60000000000002,-42.450000000000024,-0.05585526315789477,True,-0.0620178957112002
ICICIBANK,2022-02-24,2022-03-31,670.0,16.0,16.0,656.0,701250.0,35,707.4,672.03,2.0299999999999727,730.3,0.0,16.0,0.023880597014925373,False,-0.05286966355668643
ICICIBANK,2022-03-24,2022-04-28,660.0,12.5,12.5,78.0,86625.0,35,704.2,668.99,8.990000000000009,747.15,0.0,12.5,0.01893939393939394,False,-0.0627662595853451
ICICIBANK,2022-04-21,2022-05-26,720.0,11.35,11.35,45.0,85250.0,35,762.35,724.2325,4.232499999999959,728.5,0.0,11.35,0.01576388888888889,False,-0.05555191185151176
ICICIBANK,2022-05-26,2022-06-30,690.0,8.7,8.7,491.0,328625.0,35,728.5,692.0749999999999,2.074999999999932,707.2,0.0,8.7,0.012608695652173912,False,-0.05284831846259441
ICICIBANK,2022-06-23,2022-07-28,660.0,10.0,14.95,25.0,41250.0,35,699.15,664.1925,4.1924999999999955,814.6,0.0,10.0,0.015151515151515152,False,-0.0559965672602446
ICICIBANK,2022-07-21,2022-08-25,740.0,7.9,7.9,98.0,169125.0,35,786.0,746.6999999999999,6.699999999999932,872.35,0.0,7.9,0.010675675675675676,False,-0.058524173027989845
ICICIBANK,2022-08-25,2022-09-29,820.0,6.6,6.6,624.0,511500.0,35,872.35,828.7325,8.732499999999959,843.9,0.0,6.6,0.008048780487804878,False,-0.06001031695993586
ICICIBANK,2022-09-22,2022-10-27,850.0,13.8,13.8,1274.0,1870000.0,35,903.4,858.2299999999999,8.229999999999905,924.4,0.0,13.8,0.01623529411764706,False,-0.059110028780163804
ICICIBANK,2022-10-20,2022-11-24,820.0,5.6,5.6,29.0,77000.0,35,888.65,844.2175,24.217499999999973,938.85,0.0,5.6,0.006829268292682927,False,-0.07725201147808469
ICICIBANK,2022-11-24,2022-12-29,890.0,4.9,4.9,453.0,462000.0,35,938.85,891.9075,1.9075000000000273,908.05,0.0,4.9,0.005505617977528091,False,-0.05203174095968477
ICICIBANK,2022-12-21,2023-01-25,840.0,5.5,5.5,4.0,7000.0,35,892.25,847.6374999999999,7.637499999999932,855.3,0.0,5.5,0.006547619047619048,False,-0.05855982067806109
ICICIBANK,2023-01-19,2023-02-23,820.0,7.4,7.4,89.0,78400.0,35,866.15,822.8425,2.8424999999999727,839.75,0.0,7.4,0.00902439024390244,False,-0.05328176412861507
ICICIBANK,2023-02-22,2023-03-29,790.0,6.5,6.5,1097.0,235200.0,35,839.25,797.2874999999999,7.287499999999909,851.0,0.0,6.5,0.008227848101265823,False,-0.05868334822758414
ICICIBANK,2023-03-23,2023-04-27,810.0,6.0,11.45,3.0,9800.0,35,855.45,812.6775,2.677500000000009,918.35,0.0,6.0,0.007407407407407408,False,-0.05312993161493951
ICICIBANK,2023-04-20,2023-05-25,840.0,5.8,5.8,29.0,23800.0,35,894.4,849.68,9.67999999999995,939.85,0.0,5.8,0.006904761904761905,False,-0.06082289803220031
ICICIBANK,2023-06-22,2023-07-27,870.0,5.5,8.35,42.0,28000.0,35,925.75,879.4625,9.462499999999977,990.25,0.0,5.5,0.00632183908045977,False,-0.06022144207399405
ICICIBANK,2023-07-27,2023-08-31,940.0,6.2,6.2,391.0,420700.0,35,990.25,940.7375,0.7374999999999545,958.75,0.0,6.2,0.006595744680851064,False,-0.050744761423882845
ICICIBANK,2023-08-24,2023-09-28,900.0,2.9,2.9,193.0,289800.0,35,968.95,920.5025,20.502500000000055,942.6,0.0,2.9,0.0032222222222222222,False,-0.07115950255431136
ICICIBANK,2023-09-21,2023-10-26,910.0,5.8,5.8,3.0,2800.0,35,959.3,911.3349999999999,1.3349999999999227,908.65,1.3500000000000227,4.449999999999977,0.004890109890109865,True,-0.051391639737308425
ICICIBANK,2023-10-26,2023-11-30,860.0,5.3,5.3,1113.0,412300.0,35,908.65,863.2175,3.2174999999999727,934.95,0.0,5.3,0.006162790697674419,False,-0.05354096736917402
ICICIBANK,2023-11-23,2023-12-28,870.0,3.05,3.05,45.0,30100.0,35,923.0,876.8499999999999,6.849999999999909,1005.9,0.0,3.05,0.003505747126436781,False,-0.057421451787649014
ICICIBANK,2023-12-21,2024-01-25,950.0,6.3,6.3,1416.0,598500.0,35,1004.4,954.18,4.17999999999995,1009.95,0.0,6.3,0.006631578947368421,False,-0.05416168857029069
ICICIBANK,2024-01-25,2024-02-29,955.0,7.55,7.55,110.0,25200.0,35,1009.95,959.4525,4.452499999999986,1052.2,0.0,7.55,0.007905759162303665,False,-0.05440863409079666
ICICIBANK,2024-02-22,2024-03-28,1000.0,7.7,7.7,1209.0,821100.0,35,1062.7,1009.5649999999999,9.56499999999994,1093.3,0.0,7.7,0.0077,False,-0.059000658699538966
ICICIBANK,2024-03-21,2024-04-25,1020.0,6.65,6.65,1.0,5600.0,35,1081.8,1027.7099999999998,7.709999999999809,1113.75,0.0,6.65,0.0065196078431372555,False,-0.057127010537992184
ICICIBANK,2024-04-25,2024-05-30,1050.0,8.6,8.6,2732.0,894600.0,35,1113.75,1058.0625,8.0625,1113.7,0.0,8.6,0.00819047619047619,False,-0.0572390572390572
ICICIBANK,2024-05-23,2024-06-27,1060.0,12.55,12.55,164.0,98000.0,35,1134.5,1077.7749999999999,17.774999999999864,1219.9,0.0,12.55,0.011839622641509435,False,-0.0656676950198325
ICICIBANK,2024-06-20,2024-07-25,1090.0,7.75,7.75,18.0,7000.0,35,1156.8,1098.9599999999998,8.959999999999809,1197.9,0.0,7.75,0.0071100917431192664,False,-0.05774550484094054
INFY,2018-09-04,2018-09-27,700.0,5.45,5.45,1154.0,562800.0,23,737.15,700.2924999999999,0.2924999999999045,724.8,0.0,5.45,0.007785714285714286,False,-0.05039679848063483
INFY,2018-09-21,2018-10-25,660.0,6.2,6.2,1.0,1200.0,34,705.3,670.035,10.034999999999968,648.75,11.25,-5.05,-0.007651515151515151,True,-0.06422798809017438
INFY,2018-10-25,2018-11-29,610.0,7.5,7.5,14.0,64800.0,35,648.75,616.3125,6.3125,661.05,0.0,7.5,0.012295081967213115,False,-0.05973025048169556
INFY,2018-11-22,2018-12-27,580.0,8.0,8.0,1.0,9600.0,35,620.75,589.7125,9.712499999999977,656.8,0.0,8.0,0.013793103448275862,False,-0.06564639548932738
INFY,2018-12-27,2019-01-31,620.0,13.0,13.0,113.0,144000.0,35,656.8,623.9599999999999,3.9599999999999227,749.55,0.0,13.0,0.020967741935483872,False,-0.0560292326431181
INFY,2019-01-24,2019-02-28,650.0,2.0,2.0,3.0,18000.0,35,732.0,695.4,45.39999999999998,734.3,0.0,2.0,0.003076923076923077,False,-0.11202185792349728
INFY,2019-02-22,2019-03-28,660.0,2.25,2.25,2.0,9600.0,34,734.95,698.2025,38.202499999999986,737.8,0.0,2.25,0.003409090909090909,False,-0.1019797265120077
INFY,2019-03-22,2019-04-25,700.0,10.7,10.7,87.0,1068000.0,34,743.1,705.9449999999999,5.944999999999936,728.55,0.0,10.7,0.015285714285714284,False,-0.058000269142780225
INFY,2019-04-25,2019-05-30,690.0,5.0,5.0,30.0,76800.0,35,728.55,692.1225,2.1224999999999454,733.55,0.0,5.0,0.007246376811594203,False,-0.052913320980028766
INFY,2019-05-23,2019-06-27,660.0,8.8,8.8,4.0,15600.0,35,701.05,665.9975,5.997499999999945,730.55,0.0,8.8,0.013333333333333334,False,-0.05855502460594819
INFY,2019-06-20,2019-07-25,710.0,6.8,6.8,8.0,78000.0,35,754.9,717.155,7.154999999999973,794.5,0.0,6.8,0.009577464788732394,False,-0.05947807656643256
INFY,2019-07-25,2019-08-29,750.0,3.75,3.75,279.0,364800.0,35,794.5,754.775,4.774999999999977,806.95,0.0,3.75,0.005,False,-0.056010069225928216
INFY,2019-08-22,2019-09-26,750.0,7.9,7.9,11.0,34800.0,35,795.7,755.915,5.914999999999964,782.55,0.0,7.9,0.010533333333333334,False,-0.05743370617066734
INFY,2019-09-26,2019-10-31,740.0,13.25,13.25,138.0,116400.0,35,782.55,743.4224999999999,3.4224999999999,685.6,54.39999999999998,-41.14999999999998,-0.055608108108108074,True,-0.05437352245862881
INFY,2019-10-24,2019-11-28,600.0,24.8,24.8,231.0,213600.0,35,635.35,603.5825,3.582499999999982,701.85,0.0,24.8,0.04133333333333333,False,-0.0556386243802629
INFY,2019-11-21,2019-12-26,670.0,13.35,13.35,9.0,14400.0,35,713.25,677.5875,7.587499999999977,728.95,0.0,13.35,0.019925373134328357,False,-0.060637924991237324
INFY,2019-12-26,2020-01-30,690.0,7.0,7.0,72.0,57600.0,35,728.95,692.5025,2.5025000000000546,780.7,0.0,7.0,0.010144927536231883,False,-0.053433020097400474
INFY,2020-01-23,2020-02-27,740.0,5.65,5.65,38.0,76800.0,35,784.35,745.1324999999999,5.132499999999936,777.85,0.0,5.65,0.007635135135135135,False,-0.05654363485688785
INFY,2020-02-20,2020-03-26,740.0,4.5,4.5,17.0,48000.0,35,797.0,757.15,17.149999999999977,643.0,97.0,-92.5,-0.125,True,-0.07151819322459219
INFY,2020-03-26,2020-04-30,600.0,36.0,36.0,464.0,224400.0,35,643.0,610.85,10.850000000000023,715.5,0.0,36.0,0.06,False,-0.06687402799377917
INFY,2020-04-23,2020-05-28,640.0,19.35,19.35,64.0,57600.0,35,679.3,645.3349999999999,5.334999999999923,707.4,0.0,19.35,0.030234375,False,-0.05785367289857202
INFY,2020-05-21,2020-06-25,630.0,14.5,20.85,5.0,3600.0,35,672.2,638.59,8.590000000000032,700.5,0.0,14.5,0.023015873015873017,False,-0.0627789348408212
INFY,2020-06-25,2020-07-30,660.0,13.95,13.95,198.0,129600.0,35,700.5,665.475,5.475000000000023,961.45,0.0,13.95,0.021136363636363634,False,-0.05781584582441113
INFY,2020-07-23,2020-08-27,850.0,12.9,12.9,139.0,363600.0,35,907.95,862.5525,12.552500000000009,947.05,0.0,12.9,0.015176470588235295,False,-0.063825100501129
INFY,2020-08-20,2020-09-24,900.0,13.2,13.2,46.0,274800.0,35,955.15,907.3924999999999,7.392499999999927,975.4,0.0,13.2,0.014666666666666666,False,-0.057739622048892825
INFY,2020-09-24,2020-10-29,920.0,25.25,25.25,20.0,27600.0,35,975.4,926.6299999999999,6.629999999999882,1074.85,0.0,25.25,0.027445652173913045,False,-0.05679721140045102
INFY,2020-10-22,2020-11-26,1070.0,19.0,23.6,4.0,10800.0,35,1129.05,1072.5974999999999,2.5974999999998545,1113.2,0.0,19.0,0.017757009345794394,False,-0.052300606704751784
INFY,2020-11-26,2020-12-31,1040.0,13.95,13.95,1047.0,302400.0,35,1113.2,1057.54,17.539999999999964,1255.8,0.0,13.95,0.013413461538461537,False,-0.06575637800934242
INFY,2020-12-24,2021-01-28,1160.0,22.8,22.8,165.0,145200.0,35,1236.05,1174.2475,14.247499999999945,1276.2,0.0,22.8,0.019655172413793102,False,-0.061526637271954954
INFY,2021-01-21,2021-02-25,1260.0,18.2,18.2,137.0,117000.0,35,1339.7,1272.715,12.714999999999918,1274.55,0.0,18.2,0.014444444444444444,False,-0.05949093080540424
INFY,2021-02-18,2021-03-25,1220.0,19.3,19.3,37.0,30600.0,35,1292.45,1227.8274999999999,7.827499999999873,1333.8,0.0,19.3,0.01581967213114754,False,-0.056056327130643346
INFY,2021-03-25,2021-04-29,1260.0,21.25,21.25,501.0,268200.0,35,1333.8,1267.11,7.1099999999999,1356.35,0.0,21.25,0.016865079365079364,False,-0.055330634278002666
INFY,2021-04-22,2021-05-27,1280.0,17.8,17.8,122.0,116400.0,35,1351.1,1283.5449999999998,3.5449999999998454,1402.25,0.0,17.8,0.01390625,False,-0.05262378802457246
INFY,2021-05-20,2021-06-24,1260.0,11.5,11.5,102.0,223800.0,35,1339.3,1272.3349999999998,12.334999999999809,1559.2,0.0,11.5,0.009126984126984128,False,-0.05921003509295897
INFY,2021-06-24,2021-07-29,1480.0,19.55,19.55,1282.0,222600.0,35,1559.2,1481.24,1.240000000000009,1617.0,0.0,19.55,0.01320945945945946,False,-0.05079527963057984
INFY,2021-07-22,2021-08-26,1500.0,7.65,7.65,1176.0,405000.0,35,1590.2,1510.69,10.690000000000055,1727.7,0.0,7.65,0.0051,False,-0.0567224248522199
INFY,2021-08-26,2021-09-30,1640.0,11.8,11.8,547.0,190800.0,35,1727.7,1641.315,1.3150000000000546,1675.2,0.0,11.8,0.0071951219512195125,False,-0.050761127510563164
INFY,2021-09-23,2021-10-28,1640.0,23.05,23.05,94.0,120000.0,35,1742.55,1655.4225,15.4224999999999,1703.9,0.0,23.05,0.014054878048780488,False,-0.05885053513529026
INFY,2021-10-21,2021-11-25,1660.0,25.8,25.8,216.0,85800.0,35,1753.65,1665.9675,5.967499999999973,1722.4,0.0,25.8,0.015542168674698795,False,-0.053402902517606154
INFY,2021-11-25,2021-12-30,1620.0,9.0,9.0,887.0,95100.0,35,1722.4,1636.28,16.279999999999973,1892.85,0.0,9.0,0.005555555555555556,False,-0.059451927542963356
INFY,2021-12-23,2022-01-27,1760.0,19.35,19.35,435.0,66000.0,35,1857.6,1764.7199999999998,4.7199999999998,1678.6,81.40000000000009,-62.05000000000009,-0.035255681818181867,True,-0.052540913006029255
INFY,2022-01-20,2022-02-24,1720.0,12.9,12.9,321.0,66300.0,35,1823.7,1732.5149999999999,12.514999999999873,1678.15,41.84999999999991,-28.94999999999991,-0.016831395348837156,True,-0.056862422547568126
INFY,2022-02-24,2022-03-31,1580.0,24.35,24.35,313.0,10200.0,35,1678.15,1594.2425,14.242500000000064,1906.85,0.0,24.35,0.015411392405063291,False,-0.058487024401871146
INFY,2022-03-24,2022-04-28,1780.0,29.3,29.3,15.0,9300.0,35,1886.7,1792.365,12.365000000000009,1582.6,197.4000000000001,-168.10000000000008,-0.09443820224719106,True,-0.05655377113478566
INFY,2022-04-21,2022-05-26,1520.0,16.7,16.7,44.0,10800.0,35,1618.8,1537.86,17.8599999999999,1423.95,96.04999999999995,-79.34999999999995,-0.05220394736842102,True,-0.06103286384976525
INFY,2022-05-26,2022-06-30,1340.0,26.6,26.6,756.0,73500.0,35,1423.95,1352.7525,12.752500000000055,1461.9,0.0,26.6,0.019850746268656717,False,-0.058955721759893276
INFY,2022-06-23,2022-07-28,1360.0,21.75,21.75,50.0,23100.0,35,1452.45,1379.8274999999999,19.827499999999873,1517.4,0.0,21.75,0.015992647058823528,False,-0.06365107232606981
INFY,2022-07-21,2022-08-25,1440.0,16.15,16.15,136.0,57000.0,35,1532.9,1456.255,16.25500000000011,1518.15,0.0,16.15,0.011215277777777777,False,-0.060604083762802574
INFY,2022-08-25,2022-09-29,1440.0,18.2,18.2,704.0,134100.0,35,1518.15,1442.2425,2.2425000000000637,1398.65,41.34999999999991,-23.14999999999991,-0.016076388888888828,True,-0.05147712676612992
INFY,2022-09-22,2022-10-27,1280.0,29.9,29.9,55.0,12300.0,35,1367.95,1299.5525,19.55250000000001,1523.95,0.0,29.9,0.023359374999999998,False,-0.06429328557330316
INFY,2022-10-20,2022-11-24,1420.0,16.1,16.1,130.0,61800.0,35,1500.9,1425.855,5.855000000000018,1629.8,0.0,16.1,0.011338028169014086,False,-0.05390099273769078
INFY,2022-11-24,2022-12-29,1540.0,10.05,10.05,1720.0,293400.0,35,1629.8,1548.31,8.309999999999945,1517.55,22.450000000000045,-12.400000000000045,-0.008051948051948081,True,-0.055098785127009386
INFY,2022-12-21,2023-01-25,1420.0,12.45,12.45,25.0,26400.0,35,1509.55,1434.0725,14.072499999999991,1543.0,0.0,12.45,0.008767605633802817,False,-0.05932231459706527
INFY,2023-01-19,2023-02-23,1460.0,8.45,8.45,58.0,107600.0,35,1538.9,1461.955,1.9549999999999272,1550.7,0.0,8.45,0.005787671232876712,False,-0.05127038793943728
INFY,2023-02-22,2023-03-29,1480.0,10.95,10.95,305.0,53200.0,35,1561.8,1483.7099999999998,3.709999999999809,1383.55,96.45000000000005,-85.50000000000004,-0.0577702702702703,True,-0.05237546420796513
INFY,2023-03-23,2023-04-27,1300.0,18.6,18.6,837.0,420000.0,35,1374.55,1305.8225,5.822499999999991,1246.25,53.75,-35.15,-0.02703846153846154,True,-0.054235931759484934
INFY,2023-04-20,2023-05-25,1160.0,13.75,13.75,523.0,223200.0,35,1223.4,1162.23,2.230000000000018,1304.35,0.0,13.75,0.011853448275862068,False,-0.05182278894883119
INFY,2023-06-22,2023-07-27,1200.0,8.9,8.9,1204.0,644800.0,35,1281.55,1217.4724999999999,17.472499999999854,1353.15,0.0,8.9,0.007416666666666667,False,-0.06363388084741128
INFY,2023-07-27,2023-08-31,1280.0,6.65,6.65,761.0,446800.0,35,1353.15,1285.4925,5.492500000000064,1435.45,0.0,6.65,0.0051953125,False,-0.05405904740790013
INFY,2023-08-24,2023-09-28,1350.0,6.05,6.05,194.0,246000.0,35,1423.6,1352.4199999999998,2.4199999999998454,1439.45,0.0,6.05,0.004481481481481481,False,-0.051699915706659105
INFY,2023-09-21,2023-10-26,1420.0,23.5,20.6,2.0,2000.0,35,1501.75,1426.6625,6.662499999999909,1359.45,60.549999999999955,-37.049999999999955,-0.026091549295774615,True,-0.054436490760779055
INFY,2023-10-26,2023-11-30,1280.0,7.85,7.85,303.0,54800.0,35,1359.45,1291.4775,11.477499999999964,1455.15,0.0,7.85,0.006132812499999999,False,-0.05844275258376552
INFY,2023-11-23,2023-12-28,1360.0,3.7,10.0,5.0,4800.0,35,1449.25,1376.7875,16.78749999999991,1562.65,0.0,3.7,0.002720588235294118,False,-0.061583577712609916
INFY,2023-12-21,2024-01-25,1450.0,16.1,16.1,458.0,247600.0,35,1536.0,1459.1999999999998,9.199999999999818,1669.1,0.0,16.1,0.01110344827586207,False,-0.05598958333333337
INFY,2024-01-25,2024-02-29,1580.0,11.75,11.75,290.0,142400.0,35,1669.1,1585.6449999999998,5.644999999999754,1673.9,0.0,11.75,0.007436708860759493,False,-0.053382062189203716
INFY,2024-02-22,2024-03-28,1550.0,8.6,8.6,215.0,112000.0,35,1681.35,1597.2824999999998,47.2824999999998,1498.05,51.950000000000045,-43.350000000000044,-0.0279677419354839,True,-0.07812174740535871
INFY,2024-03-21,2024-04-25,1460.0,12.85,12.85,65.0,18800.0,35,1554.7,1476.965,16.964999999999918,1438.45,21.549999999999955,-8.699999999999955,-0.00595890410958901,True,-0.06091207306875923
INFY,2024-04-25,2024-05-30,1360.0,9.45,9.45,1592.0,878800.0,35,1438.45,1366.5275,6.527499999999918,1427.45,0.0,9.45,0.006948529411764705,False,-0.05453787062463067
INFY,2024-05-23,2024-06-27,1380.0,23.75,23.75,162.0,92800.0,35,1472.4,1398.78,18.779999999999973,1573.35,0.0,23.75,0.017210144927536232,False,-0.06275468622656888
INFY,2024-06-20,2024-07-25,1420.0,14.25,14.25,86.0,64400.0,35,1515.4,1439.63,19.63000000000011,1824.85,0.0,14.25,0.010035211267605634,False,-0.06295367559720211
LT,2017-07-13,2017-07-27,1106.65,2.45,2.45,30.0,111750.0,14,1175.1,1116.3449999999998,9.694999999999709,1182.05,0.0,2.45,0.002213888763384991,False,-0.058250361671347006
LT,2017-07-27,2017-08-31,1120.0,14.45,14.45,26.0,33750.0,35,1182.05,1122.9475,2.947499999999991,1136.3,0.0,14.45,0.012901785714285713,False,-0.05249354934224437
LT,2017-08-28,2017-09-28,1080.0,6.8,6.8,13.0,19500.0,31,1138.9,1081.955,1.9549999999999272,1133.35,0.0,6.8,0.006296296296296296,False,-0.05171656861884277
LT,2017-09-21,2017-10-26,1140.0,9.0,9.0,5.0,12750.0,35,1228.05,1166.6474999999998,26.64749999999981,1223.5,0.0,9.0,0.007894736842105263,False,-0.07169903505557584
LT,2017-10-26,2017-11-30,1160.0,15.0,15.0,77.0,40500.0,35,1223.5,1162.325,2.3250000000000455,1216.55,0.0,15.0,0.01293103448275862,False,-0.05190028606456887
LT,2017-11-23,2017-12-28,1140.0,11.0,11.0,18.0,20250.0,35,1215.95,1155.1525,15.152499999999918,1252.75,0.0,11.0,0.009649122807017544,False,-0.062461449895143795
LT,2017-12-21,2018-01-25,1180.0,7.5,7.5,4.0,11250.0,35,1258.8,1195.86,15.8599999999999,1416.5,0.0,7.5,0.006355932203389831,False,-0.06259930092151256
LT,2018-01-18,2018-02-22,1280.0,13.4,13.4,4.0,3000.0,35,1360.8,1292.76,12.759999999999991,1292.0,0.0,13.4,0.01046875,False,-0.05937683715461495
LT,2018-02-21,2018-03-28,1200.0,7.8,7.8,31.0,45750.0,35,1282.8,1218.6599999999999,18.659999999999854,1310.9,0.0,7.8,0.0065,False,-0.06454630495790459
LT,2018-03-22,2018-04-26,1220.0,9.0,9.0,1.0,65250.0,35,1296.25,1231.4375,11.4375,1347.2,0.0,9.0,0.007377049180327869,False,-0.05882352941176472
LT,2018-04-26,2018-05-31,1260.0,6.9,6.9,39.0,34500.0,35,1347.2,1279.84,19.839999999999918,1370.4,0.0,6.9,0.0054761904761904765,False,-0.06472684085510694
LT,2018-05-24,2018-06-28,1260.0,12.0,12.0,3.0,19500.0,35,1338.05,1271.1474999999998,11.147499999999809,1234.95,25.049999999999955,-13.049999999999955,-0.010357142857142822,True,-0.05833115354433682
LT,2018-06-21,2018-07-26,1220.0,7.75,7.75,6.0,6750.0,35,1289.8,1225.31,5.309999999999945,1305.95,0.0,7.75,0.0063524590163934426,False,-0.05411691735152735
LT,2018-07-26,2018-08-30,1240.0,13.9,13.9,242.0,107250.0,35,1305.95,1240.6525,0.6524999999999181,1346.55,0.0,13.9,0.011209677419354839,False,-0.05049963628010268
LT,2018-08-23,2018-09-27,1280.0,9.4,9.4,54.0,26250.0,35,1352.05,1284.4475,4.447499999999991,1309.9,0.0,9.4,0.0073437500000000005,False,-0.053289449354683605
LT,2018-09-21,2018-10-25,1260.0,9.4,9.4,5.0,31500.0,34,1329.7,1263.215,3.214999999999918,1201.55,58.450000000000045,-49.05000000000005,-0.038928571428571465,True,-0.052417838610212875
LT,2018-10-25,2018-11-29,1140.0,16.3,16.3,103.0,65250.0,35,1201.55,1141.4724999999999,1.4724999999998545,1422.45,0.0,16.3,0.014298245614035088,False,-0.0512255003953227
LT,2018-11-22,2018-12-27,1300.0,7.6,7.6,6.0,30375.0,35,1410.15,1339.6425,39.64249999999993,1425.05,0.0,7.6,0.0058461538461538455,False,-0.0781122575612524
