Date,Open,High,Low,Close,Volume
2018-06-25,990.0,1000.01,990.0,1000.0,1620673
2018-06-26,1000.0,1000.01,999.99,1000.0,1216600
2018-06-27,999.99,1000.01,999.99,1000.0,1430044
2018-06-28,999.0,1000.01,999.0,1000.0,774068
2018-06-29,1000.0,1000.01,999.99,1000.0,1308339
2018-07-02,999.99,1000.01,999.99,1000.0,927232
2018-07-03,999.0,1000.01,999.0,999.99,675257
2018-07-04,990.0,1000.01,990.0,999.99,937104
2018-07-05,1000.0,1000.01,999.99,1000.0,709223
2018-07-06,999.99,1000.01,999.99,999.99,760417
2018-07-09,1000.0,1000.01,999.99,999.99,583393
2018-07-10,1000.0,1000.01,999.99,1000.0,780386
2018-07-11,999.99,1000.01,999.99,1000.0,949885
2018-07-12,990.3,1000.01,990.3,1000.0,568922
2018-07-13,999.99,1000.01,999.99,1000.0,825106
2018-07-16,999.99,1000.01,999.99,1000.0,742546
2018-07-17,999.99,1000.01,999.99,1000.0,710483
2018-07-18,990.5,1000.01,990.5,1000.0,666780
2018-07-19,999.99,1000.01,999.99,999.99,583871
2018-07-20,1000.0,1000.01,999.99,999.99,695033
2018-07-23,1000.0,1000.01,999.99,999.99,734977
2018-07-24,991.65,1000.01,991.65,999.99,807159
2018-07-25,999.99,1000.01,999.99,1000.0,639310
2018-07-26,999.99,1000.01,999.99,1000.0,628736
2018-07-27,1000.0,1000.01,999.99,1000.0,939838
2018-07-30,999.99,1000.01,999.99,1000.0,860859
2018-07-31,1000.0,1000.01,999.99,1000.0,728774
2018-08-01,999.99,1000.01,999.99,1000.0,812260
2018-08-02,1014.44,1014.44,999.99,999.99,1182331
2018-08-03,999.99,1010.2,999.99,1000.0,927414
2018-08-06,1000.0,1000.01,995.65,1000.0,762386
2018-08-07,1000.0,1000.01,999.99,1000.0,754639
2018-08-08,999.99,1000.01,999.99,1000.0,915388
2018-08-09,999.99,1000.01,999.99,1000.0,973946
2018-08-10,1000.0,1000.01,999.99,1000.0,1184600
2018-08-13,999.99,1000.01,999.99,1000.0,1275232
2018-08-14,999.99,1000.01,999.99,1000.0,923724
2018-08-16,1000.0,1000.01,999.99,1000.0,1210318
2018-08-17,1000.0,1000.01,999.99,999.99,1580705
2018-08-20,1000.0,1000.01,999.99,1000.0,1096388
2018-08-21,999.99,1000.01,999.99,1000.0,794291
2018-08-23,1000.0,1000.01,999.99,1000.0,1027713
2018-08-24,1000.0,1000.01,999.99,1000.0,947139
2018-08-27,999.9,1000.01,999.9,1000.0,682804
2018-08-28,999.0,1000.01,999.0,1000.0,730997
2018-08-29,999.99,1000.01,999.99,1000.0,750695
2018-08-30,999.99,1000.01,999.99,1000.0,1046055
2018-08-31,1000.0,1000.01,999.99,999.99,1639291
2018-09-03,1000.0,1000.01,999.99,1000.0,1565490
2018-09-04,999.99,1000.01,999.99,1000.0,1407957
2018-09-05,999.99,1000.01,999.99,1000.0,1476109
2018-09-06,1000.0,1000.01,999.99,1000.0,1141691
2018-09-07,1000.0,1000.01,999.99,1000.0,1424783
2018-09-10,999.99,1000.01,999.99,1000.0,817262
2018-09-11,991.65,1000.01,991.65,1000.0,1632473
2018-09-12,999.99,1000.01,999.0,1000.0,1077796
2018-09-14,1000.0,1000.01,999.99,1000.0,1254268
2018-09-17,1000.0,1000.01,999.99,1000.0,1927167
2018-09-18,1000.0,1000.01,999.99,999.99,1175654
2018-09-19,999.99,1000.01,999.99,1000.0,1464464
2018-09-21,999.99,1000.01,999.99,1000.0,1102522
2018-09-24,999.99,1000.01,999.99,1000.0,1073526
2018-09-25,1000.0,1000.01,999.99,1000.0,1405335
2018-09-26,999.99,1000.01,999.99,1000.0,1475465
2018-09-27,1000.0,1000.01,999.99,1000.0,1025460
2018-09-28,1000.0,1000.01,999.0,1000.0,1456195
2018-10-01,999.99,1000.01,999.99,999.99,1272893
2018-10-03,995.0,1000.01,991.56,999.99,1020656
2018-10-04,1000.0,1000.01,999.0,1000.0,1283950
2018-10-05,1000.0,1000.01,999.99,1000.0,828694
2018-10-08,1000.0,1000.01,999.99,1000.0,1668279
2018-10-09,1000.0,1000.01,999.99,1000.0,862322
2018-10-10,1000.0,1000.01,999.99,1000.0,1748313
2018-10-11,1000.0,1000.01,991.56,1000.0,748839
2018-10-12,999.99,1000.01,999.99,1000.0,725391
2018-10-15,999.99,1000.01,999.99,1000.0,596367
2018-10-16,999.99,1000.01,999.99,1000.0,949256
2018-10-17,999.99,1000.01,999.99,1000.0,1265920
2018-10-19,1000.0,1005.0,999.99,999.99,984520
2018-10-22,1000.0,1000.01,997.75,1000.0,519425
2018-10-23,999.99,1000.01,999.99,999.99,1293120
2018-10-24,999.99,1000.01,999.99,999.99,746025
2018-10-25,1000.0,1000.01,999.99,1000.0,702187
2018-10-26,999.95,1000.01,999.95,1000.0,1037109
2018-10-29,1000.0,1000.01,999.99,999.99,660530
2018-10-30,1000.0,1000.01,999.99,1000.0,841476
2018-10-31,1000.0,1000.01,999.99,1000.0,988720
2018-11-01,992.0,1000.01,992.0,999.99,762104
2018-11-02,1000.0,1000.01,999.99,1000.0,799841
2018-11-05,1000.0,1000.01,995.7,999.99,792712
2018-11-06,999.99,1000.01,999.99,1000.0,538616
2018-11-09,1000.0,1000.01,996.45,999.99,592126
2018-11-12,999.01,1000.01,999.01,1000.0,848313
2018-11-13,1000.0,1000.01,999.99,999.99,763683
2018-11-14,1000.0,1000.01,999.99,1000.0,553487
2018-11-15,1000.0,1000.01,999.99,1000.0,783892
2018-11-16,999.98,1000.01,999.94,1000.0,1538101
2018-11-19,1000.0,1000.01,999.99,1000.0,781311
2018-11-20,999.99,1000.01,999.99,1000.0,796953
2018-11-21,999.99,1000.01,999.99,999.99,671033
2018-11-22,999.99,1000.01,999.99,1000.0,648770
2018-11-26,1000.0,1000.01,999.01,999.99,857798
2018-11-27,1000.0,1000.01,999.99,999.99,1235620
2018-11-28,999.99,1000.01,999.99,1000.0,979641
2018-11-29,999.99,1000.01,999.99,1000.0,942270
2018-11-30,1000.0,1000.01,999.99,1000.0,1344465
2018-12-03,1000.0,1000.01,999.99,999.99,1037757
2018-12-04,999.99,1000.01,999.99,999.99,691175
2018-12-05,999.99,1000.01,999.01,999.99,461066
2018-12-06,999.99,1000.01,999.99,1000.0,831642
2018-12-07,999.99,1000.01,999.99,999.99,938188
2018-12-10,1000.0,1000.01,999.99,1000.0,713171
2018-12-11,999.99,1000.01,999.99,999.99,730062
2018-12-12,999.01,1000.01,999.01,999.99,640862
2018-12-13,1000.0,1000.01,999.99,1000.0,452993
2018-12-14,1000.0,1000.01,999.99,1000.0,557063
2018-12-17,999.99,1000.01,999.99,1000.0,817541
2018-12-18,1000.0,1000.01,999.99,1000.0,904496
2018-12-19,999.99,1000.01,999.99,1000.0,794301
2018-12-20,999.0,1000.01,999.0,1000.0,518532
2018-12-21,1000.0,1000.01,999.0,1000.0,794811
2018-12-24,999.01,1000.01,999.01,1000.0,1647140
2018-12-26,1000.0,1000.01,999.01,1000.0,1438932
2018-12-27,1000.0,1000.01,999.99,1000.0,1368905
2018-12-28,999.99,1000.01,999.99,999.99,1285124
2018-12-31,1000.0,1000.01,999.99,999.99,874162
2019-01-01,1000.0,1000.01,999.99,1000.0,567153
2019-01-02,999.99,1000.01,999.99,1000.0,654603
2019-01-03,1000.0,1000.01,999.99,1000.0,510775
2019-01-04,1000.0,1000.01,999.99,1000.0,538722
2019-01-07,1000.0,1000.01,999.01,999.99,706623
2019-01-08,1000.0,1000.01,999.99,1000.0,598999
2019-01-09,1000.0,1000.01,999.11,1000.0,622891
2019-01-10,1000.0,1000.01,999.9,1000.0,461258
2019-01-11,1000.0,1000.01,999.96,1000.0,722398
2019-01-14,999.01,1000.01,999.01,999.99,528634
2019-01-15,999.99,1000.01,999.99,1000.0,522931
2019-01-16,999.99,1000.01,999.99,1000.0,619773
2019-01-17,1000.0,1000.01,999.99,1000.0,759644
2019-01-18,1000.0,1000.01,999.99,1000.0,585069
2019-01-21,999.25,1000.01,999.16,1000.0,522625
2019-01-22,1000.0,1000.01,999.99,999.99,638806
2019-01-23,1000.0,1000.01,999.51,999.99,552449
2019-01-24,999.99,1000.01,999.51,1000.0,544761
2019-01-25,1000.0,1000.01,999.26,1000.0,733797
2019-01-28,1000.0,1000.01,999.51,999.99,680932
2019-01-29,999.36,1000.01,999.36,999.99,648566
2019-01-30,1000.0,1000.01,999.99,1000.0,668146
2019-01-31,1000.0,1000.01,999.99,1000.0,619741
2019-02-01,1000.0,1000.01,999.99,1000.0,554740
2019-02-04,999.95,1000.01,999.95,999.99,525133
2019-02-05,1000.0,1000.01,999.99,1000.0,715713
2019-02-06,1000.0,1000.01,999.99,1000.0,583792
2019-02-07,999.99,1000.01,999.33,1000.0,440779
2019-02-08,1000.0,1000.01,999.99,1000.0,715009
2019-02-11,999.99,1000.01,999.35,999.99,684643
2019-02-12,999.55,1000.01,999.55,1000.0,705371
2019-02-13,999.98,1000.01,999.35,999.99,587693
2019-02-14,999.99,1000.01,999.99,999.99,510661
2019-02-15,999.99,1000.01,999.55,1000.0,1030515
2019-02-18,991.56,1000.01,991.56,999.99,582712
2019-02-19,1000.0,1000.01,999.56,1000.0,415064
2019-02-20,999.99,1000.01,999.58,1000.0,521660
2019-02-21,999.99,1000.01,999.57,1000.0,447433
2019-02-22,999.99,1000.01,999.99,1000.0,848977
2019-02-25,1000.0,1000.01,999.56,999.99,777675
2019-02-26,999.99,1000.01,999.99,1000.0,679874
2019-02-27,1000.35,1000.35,999.61,1000.0,800588
2019-02-28,1000.0,1000.01,999.99,1000.0,638783
2019-03-01,1000.0,1000.01,999.99,1000.0,741094
2019-03-05,999.95,1000.01,999.9,999.99,838079
2019-03-06,999.99,1000.01,999.99,1000.0,788384
2019-03-07,1000.0,1000.01,999.99,1000.0,538500
2019-03-08,999.99,1000.01,999.99,999.99,619125
2019-03-11,999.55,1000.01,999.25,999.99,619649
2019-03-12,1000.0,1000.01,999.99,999.99,710993
2019-03-13,999.99,1000.01,999.99,1000.0,1004316
2019-03-14,1000.0,1000.01,999.15,1000.0,731495
2019-03-15,1000.0,1000.01,999.99,1000.0,821293
2019-03-18,999.99,1000.01,999.99,999.99,800300
2019-03-19,1000.0,1000.01,999.99,999.99,900776
2019-03-20,1000.0,1000.01,999.99,1000.0,927063
2019-03-22,1000.0,1000.01,999.99,1000.0,939655
2019-03-25,1000.0,1000.01,999.55,1000.0,1500734
2019-03-26,999.99,1000.01,999.99,999.99,2155639
2019-03-27,1000.0,1000.01,999.99,999.99,2659492
2019-03-28,1000.0,1000.01,999.56,1000.0,1185082
2019-03-29,1000.0,1000.01,999.99,1000.0,2753542
2019-04-01,999.99,1000.01,999.99,1000.0,661348
2019-04-02,999.99,1000.01,999.99,999.99,899575
2019-04-03,1000.0,1000.01,999.99,999.99,1297422
2019-04-04,999.99,1000.01,999.3,999.99,910317
2019-04-05,1000.0,1000.01,999.99,999.99,1030895
2019-04-08,999.99,1000.01,999.99,999.99,903124
2019-04-09,999.55,1000.01,999.25,1000.0,674654
2019-04-10,1000.0,1000.01,999.29,1000.0,531644
2019-04-11,999.99,1000.01,999.3,1000.0,639209
2019-04-12,1000.01,1000.01,999.99,1000.0,749578
2019-04-15,999.31,1000.01,999.31,999.99,726606
2019-04-16,992.01,1000.01,992.01,1000.0,767115
2019-04-18,999.99,1000.1,997.9,1000.0,1013655
2019-04-22,1000.0,1000.01,999.0,1000.0,744731
2019-04-23,995.01,1000.01,995.01,1000.0,865561
2019-04-24,1000.0,1000.01,999.99,1000.0,1165004
2019-04-25,999.99,1000.01,999.99,999.99,629669
2019-04-26,1000.0,1000.01,999.99,1000.0,847654
2019-04-30,1000.0,1000.01,999.32,1000.0,996451
2019-05-02,999.99,1000.01,999.99,1000.0,911784
2019-05-03,1000.0,1000.01,999.32,1000.0,807701
2019-05-06,999.99,1000.01,999.99,999.99,718912
2019-05-07,1000.0,1000.01,999.99,1000.0,753354
2019-05-08,1000.0,1000.01,999.32,1000.0,728582
2019-05-09,999.9,1000.01,999.9,1000.0,752572
2019-05-10,1000.0,1000.01,999.99,1000.0,590172
2019-05-13,991.56,1000.01,991.56,1000.0,922720
2019-05-14,1000.0,1000.01,999.4,1000.0,1048339
2019-05-15,995.0,1000.01,994.55,1000.0,777481
2019-05-16,999.51,1000.01,999.51,1000.0,927510
2019-05-17,999.55,1000.01,999.55,1000.0,766997
2019-05-20,999.99,1000.01,999.99,999.99,827785
2019-05-21,1000.0,1000.01,999.99,1000.0,972590
2019-05-22,999.99,1000.01,999.99,1000.0,1033528
2019-05-23,999.55,1000.01,999.36,1000.0,874865
2019-05-24,1000.0,1000.01,999.99,1000.0,944280
2019-05-27,999.37,1000.01,999.37,1000.0,1360325
2019-05-28,1000.0,1000.01,999.99,999.99,747562
2019-05-29,1000.0,1000.01,999.99,1000.0,768287
2019-05-30,999.0,1000.01,999.0,1000.0,773180
2019-05-31,1000.0,1000.01,999.56,1000.0,781989
2019-06-03,1000.0,1000.01,999.63,999.99,837180
2019-06-04,1000.0,1000.01,999.65,1000.0,672526
2019-06-06,1000.0,1000.01,999.99,999.99,707751
2019-06-07,999.99,1000.01,999.99,1000.0,773909
2019-06-10,1000.0,1000.01,999.99,1000.0,980975
2019-06-11,999.99,1000.01,999.99,1000.0,699665
2019-06-12,1000.0,1000.01,999.96,1000.0,677161
2019-06-13,1000.0,1000.01,999.02,1000.0,756666
2019-06-14,999.98,1000.01,999.98,1000.0,1128172
2019-06-17,1000.0,1000.01,999.36,999.99,946276
2019-06-18,999.99,1000.01,999.99,1000.0,852970
2019-06-19,999.99,1000.01,999.99,999.99,694172
2019-06-20,1000.0,1000.01,999.2,999.99,1292371
2019-06-21,999.56,1000.01,999.56,1000.0,1380828
2019-06-24,1000.0,1000.01,999.99,999.99,1070041
2019-06-25,1000.0,1000.01,999.96,1000.0,779806
2019-06-26,1000.0,1000.01,999.99,1000.0,1693961
2019-06-27,1000.0,1000.0,999.56,999.99,1256064
2019-06-28,999.99,1000.01,999.99,999.99,1491436
2019-07-01,1000.0,1000.45,999.99,1000.0,623155
2019-07-02,1000.0,1000.01,999.56,1000.0,552392
2019-07-03,1000.0,1000.01,999.8,1000.0,736270
2019-07-04,1000.0,1000.01,999.99,1000.0,797114
2019-07-05,1000.0,1000.01,999.99,1000.0,735896
2019-07-08,1000.0,1000.01,999.99,1000.0,1308106
2019-07-09,999.99,1000.01,999.6,1000.0,812158
2019-07-10,1000.01,1000.01,999.9,1000.0,963166
2019-07-11,1000.0,1000.01,999.7,999.99,880696
2019-07-12,999.9,1000.01,999.9,999.99,808244
2019-07-15,1000.0,1000.01,999.94,1000.0,1273915
2019-07-16,999.99,1000.01,999.15,999.99,628804
2019-07-17,999.99,1000.01,999.8,1000.0,1600081
2019-07-18,1000.0,1000.01,999.99,1000.0,585705
2019-07-19,1000.0,1000.01,999.99,1000.0,911104
2019-07-22,1000.0,1000.01,999.23,999.99,1471195
2019-07-23,999.99,1000.01,999.95,1000.0,527044
2019-07-24,999.32,1000.01,999.32,1000.0,584897
2019-07-25,999.32,1000.01,999.32,1000.0,806891
2019-07-26,1000.0,1000.01,999.63,1000.0,892332
2019-07-29,1000.0,1000.01,999.32,1000.0,1153806
2019-07-30,1000.0,1000.01,999.99,1000.0,1044645
2019-07-31,999.32,1000.01,999.32,1000.0,633943
2019-08-01,1000.0,1000.01,999.33,1000.0,708512
2019-08-02,999.99,1000.01,999.35,1000.0,816213
2019-08-05,1000.0,1000.01,999.6,999.99,866180
2019-08-06,1000.0,1000.01,999.94,1000.0,832207
2019-08-07,999.99,1002.55,999.5,1000.01,1800794
2019-08-08,1000.0,1001.0,999.42,1000.0,3371009
2019-08-09,1000.0,1010.0,999.0,1000.03,2158054
2019-08-13,999.99,1000.01,997.75,1000.0,1192739
2019-08-14,999.99,1000.01,999.94,1000.0,1142444
2019-08-16,999.55,1000.01,999.55,1000.0,871466
2019-08-19,1000.0,1000.01,999.9,1000.0,1077111
2019-08-20,999.94,1000.01,999.6,1000.0,823790
2019-08-21,996.3,1000.01,996.3,999.99,895708
2019-08-22,999.55,1000.01,999.55,1000.0,971246
2019-08-23,999.99,1000.01,999.96,999.99,1021776
2019-08-26,1000.0,1000.01,999.7,999.99,868504
2019-08-27,1000.0,1000.01,999.99,999.99,903515
2019-08-28,999.99,1000.01,999.99,1000.0,534660
2019-08-29,999.99,1000.01,999.8,999.99,1230839
2019-08-30,1000.0,1000.01,999.94,1000.0,824302
2019-09-03,1000.0,1000.01,999.33,1000.0,707214
2019-09-04,999.94,1000.01,999.94,999.99,831742
2019-09-05,995.55,1000.01,995.55,999.99,792226
2019-09-06,1000.0,1000.01,999.6,999.99,1762277
2019-09-09,999.94,1000.01,999.32,1000.0,702700
2019-09-11,999.99,1000.01,999.51,999.99,1045378
2019-09-12,999.99,1000.01,999.36,1000.0,931015
2019-09-13,1000.0,1000.01,999.99,1000.0,963747
2019-09-16,999.99,1000.01,999.36,1000.0,648124
2019-09-17,1000.0,1000.01,999.95,1000.0,801268
2019-09-18,1000.0,1000.01,999.99,999.99,529793
2019-09-19,999.99,1000.01,999.99,1000.0,1778258
2019-09-20,1000.0,1000.01,999.62,999.99,1935837
2019-09-23,999.5,1000.01,999.5,999.99,3502902
2019-09-24,995.55,1000.01,995.55,999.98,1680952
2019-09-25,999.0,1000.01,998.25,1000.0,1016938
2019-09-26,1000.0,1000.01,999.5,1000.0,1398485
2019-09-27,1000.0,1000.01,999.13,1000.0,1430421
2019-09-30,1000.0,1000.01,999.99,1000.0,1427652
2019-10-01,1000.0,1000.01,999.52,1000.0,846312
2019-10-03,999.5,1000.01,999.5,999.99,791499
2019-10-04,999.99,1000.01,999.52,1000.0,585612
2019-10-07,1000.0,1000.01,999.9,1000.0,1142667
2019-10-09,999.0,1001.0,999.0,999.99,689871
2019-10-10,999.95,1000.01,999.6,1000.0,776117
2019-10-11,1000.0,1000.03,999.6,999.99,711820
2019-10-14,999.02,1000.01,999.02,1000.0,579155
2019-10-15,1000.0,1000.01,999.6,999.99,758225
2019-10-16,1000.0,1000.01,999.62,999.99,613315
2019-10-17,1008.0,1008.0,999.99,999.99,639802
2019-10-18,1000.0,1000.01,999.9,999.99,1063305
2019-10-22,1000.0,1000.01,999.25,999.99,827280
2019-10-23,999.66,1000.01,999.32,1000.0,703430
2019-10-24,999.98,1000.01,999.98,1000.0,1214497
2019-10-25,1000.01,1000.01,999.1,1000.0,576020
2019-10-27,1000.0,1010.0,999.3,1000.04,62880
2019-10-29,1000.0,1000.01,999.99,1000.0,678738
2019-10-30,999.9,1000.01,999.35,1000.0,740005
2019-10-31,995.55,1000.01,995.55,1000.0,879895
2019-11-01,999.61,1000.01,999.32,1000.0,1084066
2019-11-04,1000.0,1000.01,999.62,999.99,775798
2019-11-05,1000.0,1000.01,999.99,999.99,648312
2019-11-06,1000.0,1000.01,999.99,1000.0,614458
2019-11-07,1000.0,1000.01,999.65,1000.0,573393
2019-11-08,1000.01,1000.01,999.99,1000.0,794005
2019-11-11,1000.0,1000.01,999.73,1000.0,575796
2019-11-13,995.55,1000.01,995.55,1000.0,1046781
2019-11-14,1000.0,1000.01,999.85,999.99,634742
2019-11-15,1008.0,1008.0,999.99,999.99,1824373
2019-11-18,1000.0,1002.25,999.7,999.99,707312
2019-11-19,999.86,1000.01,999.86,999.99,666752
2019-11-20,997.55,1000.01,997.55,999.99,779995
2019-11-21,1000.0,1000.01,999.7,999.99,1175366
2019-11-22,1000.0,1000.01,999.99,1000.0,773919
2019-11-25,1000.0,1000.01,999.93,1000.0,810139
2019-11-26,1000.01,1000.01,999.98,999.99,764332
2019-11-27,999.99,1000.01,999.96,999.99,547284
2019-11-28,1000.0,1000.01,999.99,1000.0,741651
2019-11-29,995.55,1000.01,995.55,1000.0,1017272
2019-12-02,1000.0,1000.01,999.62,999.99,740908
2019-12-03,995.55,1000.01,995.55,999.99,792020
2019-12-04,999.99,1000.01,999.98,999.99,483700
2019-12-05,1000.01,1000.01,999.9,1000.0,518660
2019-12-06,1000.0,1000.01,999.9,1000.0,747568
2019-12-09,1000.0,1000.0,999.62,999.99,782531
2019-12-10,1000.0,1000.01,999.65,999.99,490952
2019-12-11,999.7,1000.01,999.65,1000.0,452838
2019-12-12,1000.0,1000.01,999.66,999.99,548062
2019-12-13,999.99,1000.01,999.99,999.99,605654
2019-12-16,1009.9,1009.9,999.6,1000.0,555633
2019-12-17,1000.0,1000.01,999.99,1000.0,501950
2019-12-18,1000.01,1000.01,999.99,1000.0,669597
2019-12-19,1000.01,1000.01,999.99,1000.0,664875
2019-12-20,1000.0,1000.01,999.81,999.99,782987
2019-12-23,999.25,1000.01,999.25,1000.0,632959
2019-12-24,999.84,1000.01,999.6,1000.0,765367
2019-12-26,1000.0,1001.0,999.94,1000.0,939416
2019-12-27,1000.0,1000.01,999.99,1000.0,1000565
2019-12-30,1000.0,1000.01,999.99,999.99,925638
2019-12-31,1000.0,1000.01,999.99,999.99,1722013
2020-01-01,1001.0,1001.0,999.99,999.99,787734
2020-01-02,999.99,1000.01,999.25,1000.0,2423949
2020-01-03,1000.0,1000.01,999.27,1000.0,1540718
2020-01-06,997.55,1001.0,997.55,1000.0,1434297
2020-01-07,1000.0,1000.01,999.6,1000.0,549536
2020-01-08,1000.0,1000.01,999.95,999.99,502703
2020-01-09,1000.0,1000.01,999.99,999.99,679842
2020-01-10,1000.0,1000.01,999.6,1000.0,1036523
2020-01-13,1000.0,1000.01,999.99,999.99,665760
2020-01-14,1000.0,1000.01,999.9,1000.0,782711
2020-01-15,1000.0,1000.5,999.99,999.99,849767
2020-01-16,1000.0,1000.01,999.32,1000.0,621367
2020-01-17,1000.0,1000.01,999.4,1000.0,566482
2020-01-20,999.99,1000.01,999.25,999.99,370190
2020-01-21,1000.0,1000.01,999.99,1000.0,718691
2020-01-22,1000.0,1000.01,999.25,1000.0,475254
2020-01-23,1000.0,1000.01,999.25,999.99,1262573
2020-01-24,1000.0,1000.01,999.94,1000.0,626841
2020-01-27,1001.0,1001.0,999.94,1000.0,691397
2020-01-28,999.99,1000.01,999.32,999.99,549527
2020-01-29,999.25,1000.01,999.25,1000.0,524223
2020-01-30,999.25,1000.01,999.25,1000.0,717986
2020-01-31,1000.0,1000.01,999.58,1000.0,737664
2020-02-01,1000.0,1000.01,999.6,1000.0,858623
2020-02-03,1000.0,1000.01,999.25,1000.0,824284
2020-02-04,1001.0,1001.0,999.95,1000.0,542984
2020-02-05,1000.0,1000.01,999.65,1000.0,699658
2020-02-06,1000.0,1000.01,999.99,1000.0,601968
2020-02-07,1000.0,1000.01,999.94,1000.0,896273
2020-02-10,1000.0,1000.01,999.65,999.99,568009
2020-02-11,1000.0,1000.01,999.66,999.99,627063
2020-02-12,1000.0,1000.01,999.99,999.99,597210
2020-02-13,997.55,1000.01,997.55,1000.0,808810
2020-02-14,1000.0,1000.01,999.5,1000.0,602222
2020-02-17,999.99,1000.01,999.99,999.99,767136
2020-02-18,999.99,1000.01,999.3,999.99,932630
2020-02-19,1000.0,1000.01,999.94,999.99,697385
2020-02-20,1000.01,1000.01,999.9,1000.0,604649
2020-02-24,1000.0,1001.0,999.99,1000.0,770992
2020-02-25,1000.0,1000.0,999.66,999.99,664660
2020-02-26,999.99,1000.01,999.94,1000.0,674249
2020-02-27,1000.0,1000.01,999.99,1000.0,913406
2020-02-28,1000.0,1000.01,997.55,999.84,1630627
2020-03-02,1000.0,1000.01,999.25,1000.0,696204
2020-03-03,1000.0,1000.01,999.45,1000.0,1094211
2020-03-04,1000.0,1000.01,999.4,1000.0,855226
2020-03-05,1000.0,1000.01,999.52,1000.0,837112
2020-03-06,1000.0,1001.0,999.55,1000.0,1051536
2020-03-09,999.99,1000.01,999.75,999.99,939915
2020-03-11,999.99,1000.01,999.66,1000.0,822065
2020-03-12,1000.0,1000.01,999.5,1000.0,1927368
2020-03-13,1003.55,1003.55,999.0,1000.0,1633893
2020-03-16,1000.01,1000.01,999.25,1000.0,914161
2020-03-17,999.0,1000.01,999.0,1000.0,883608
2020-03-18,1000.0,1000.01,999.1,999.99,961163
2020-03-19,1000.0,1000.01,999.51,1000.0,1394222
2020-03-20,1000.0,1000.01,999.5,1000.0,1425322
2020-03-23,999.99,1000.01,999.0,1000.0,1837112
2020-03-24,999.0,1005.0,998.0,999.99,805015
2020-03-25,1009.9,1009.9,999.65,999.99,1474398
2020-03-26,1000.0,1000.01,999.66,999.99,1472948
2020-03-27,1000.0,1000.05,999.99,1000.0,1525792
2020-03-30,1000.0,1000.01,999.5,1000.0,1595242
2020-03-31,1000.0,1000.01,999.99,1000.0,1435432
2020-04-01,1000.0,1000.01,999.66,1000.0,1113895
2020-04-03,999.99,1000.01,999.94,1000.0,1396490
2020-04-07,1000.0,1000.01,999.9,999.99,1308148
2020-04-08,999.99,1000.01,999.5,1000.0,1294003
2020-04-09,1000.0,1000.01,999.99,1000.0,1238499
2020-04-13,1000.0,1000.01,999.5,1000.0,1421365
2020-04-15,1000.0,1009.9,999.99,1000.0,1150817
2020-04-16,1000.0,1001.0,999.94,999.99,850260
2020-04-17,1000.01,1008.0,999.66,1000.03,2189395
2020-04-20,1000.0,1000.01,999.66,1000.0,1680533
2020-04-21,1000.0,1000.01,999.5,1000.0,1216699
2020-04-22,1001.0,1001.0,999.99,999.99,1082465
2020-04-23,999.5,1000.01,999.5,1000.0,902075
2020-04-24,1000.0,1000.01,999.53,1000.0,1974942
2020-04-27,999.99,1000.01,999.55,999.99,1494839
2020-04-28,1001.76,1001.76,999.99,999.99,1004767
2020-04-29,1000.98,1000.98,999.99,1000.0,1322751
2020-04-30,999.95,1000.01,999.56,1000.0,1954529
2020-05-04,1000.0,1000.01,999.5,1000.0,3582598
2020-05-05,1000.0,1001.0,999.99,1000.0,1293420
2020-05-06,1000.97,1000.97,999.94,1000.0,827100
2020-05-07,1003.55,1003.55,999.9,1000.0,987008
2020-05-08,1000.0,1000.01,999.5,1000.0,1162166
2020-05-11,1000.0,1000.01,999.5,999.99,819327
2020-05-12,1000.0,1000.01,999.99,1000.0,773193
2020-05-13,1000.0,1000.01,999.25,999.99,754971
2020-05-14,1003.55,1003.55,999.99,1000.0,1035529
2020-05-15,1000.84,1000.84,999.55,1000.0,791338
2020-05-18,1000.0,1000.01,999.55,1000.0,887744
2020-05-19,1000.0,1000.01,999.55,1000.0,678533
2020-05-20,1000.0,1000.01,999.99,999.99,818331
2020-05-21,1000.0,1000.98,999.7,1000.0,823358
2020-05-22,1000.0,1000.01,999.55,999.99,764852
2020-05-26,1000.0,1000.01,999.5,1000.0,894948
2020-05-27,1000.0,1000.01,999.56,999.99,1197933
2020-05-28,1001.0,1001.0,999.6,1000.0,1055815
2020-05-29,1000.0,1000.01,999.99,1000.0,2016622
2020-06-01,1000.0,1000.01,999.6,1000.0,1331662
2020-06-02,1000.0,1000.01,999.7,999.99,1078485
2020-06-03,1000.0,1000.01,999.99,1000.0,1271242
2020-06-04,1000.95,1000.95,999.99,999.99,801860
2020-06-05,1000.0,1000.01,999.99,999.99,821422
2020-06-08,1000.0,1000.01,997.3,1000.0,1080347
2020-06-09,1000.0,1000.01,999.61,1000.0,1379453
2020-06-10,1000.96,1000.96,999.55,1000.0,1040255
2020-06-11,1000.0,1000.01,999.6,1000.0,697973
2020-06-12,999.99,1000.01,999.36,1000.0,902486
2020-06-15,1000.0,1001.0,999.1,1000.0,580442
2020-06-16,1000.01,1000.84,999.99,1000.0,506268
2020-06-17,1000.0,1000.01,999.13,999.99,461885
2020-06-18,1000.0,1000.01,999.55,999.99,700496
2020-06-19,1001.86,1001.86,999.99,1000.0,1149876
2020-06-22,1000.0,1000.01,999.36,1000.0,717270
2020-06-23,1000.01,1000.01,999.5,999.99,829445
